Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"Singapore has seen an uptick in community cases 12 days into phase 2 of reopening.
Experts say this will be a concern if the trend continues, and urged people to be vigilant and cautious.
Read more in link in bio @straits_times
#StraitsTimes #Covid19 #coronavirus #Singapore #phase2",2020-06-30 09:41:35+00:00,"People take off the masks and smoke at places where they are not supposed to,they pull the mask down when in the bus and pull down the mask to cough etc.I've seen all this happening.",1/7/20,36,Mask,37,2,-10.3099005,8,2,0,3.992134095,0,0,1
"All ActiveSG indoor sport halls will be closed for a day on June 28, after a man played badminton across multiple courts, despite the physical partitions and clear rules that badminton is restricted to 4 players to a court.
Link in bio @straits_times
📸: Sport Singapore
#coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-27 08:03:06+00:00,"Oh jialat lah! Exercising without masks, of course very high risk of getting infected.",27/6/20,14,Mask,14,1,-13.17313248,3,0,0,8.826499369,1,0,0
"Don't forget to bring your NRIC or any government-issued identification when collecting your free masks!
More details in the link in bio @straits_times
📸: Lim Yaohui
#freemasks #coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-25 08:42:46+00:00,again? Hmm is it got so many extra or ppl nvr go collect thats why they giving 2 more free mask😅,25/6/20,20,Mask,21,1,-12.30706036,4,1,0,12.73088954,2,0,0
"Don't forget to bring your NRIC or any government-issued identification when collecting your free masks!
More details in the link in bio @straits_times
📸: Lim Yaohui
#freemasks #coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-25 08:42:46+00:00,Why giving masks again? We expected to wear masks till end of this year? Or forever?,25/6/20,16,Mask,16,1,-11.11470261,3,0,0,10.10724669,2,0,0
"Don't forget to bring your NRIC or any government-issued identification when collecting your free masks!
More details in the link in bio @straits_times
📸: Lim Yaohui
#freemasks #coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-25 08:42:46+00:00,No vaccine= eternal mask life,25/6/20,5,Mask,5,0,-13.05766419,0,0,0,18.50493863,2,0,0
"Don't forget to bring your NRIC or any government-issued identification when collecting your free masks!
More details in the link in bio @straits_times
📸: Lim Yaohui
#freemasks #coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-25 08:42:46+00:00,"U know what be cool, like art communities in singapore like.. Can like.. Sew stuff or like do embroidery on the mask. Ahhhgh",26/6/20,23,Mask,23,1,-12.20961126,4,1,0,4.569298796,0,0,0
"How many people can you meet for a meal? Will gyms and retail shops reopen? How about beaches and nature areas?
Here's a guide on everything you need know about Singapore's phase 2 reopening from June 19, and what you can do to stay safe.
Link in bio @straits_times
📸: Lim Yaohui
#phase2 #phase2reopening #coronavirus #covid19 #StraitsTimes",2020-06-18 07:33:08+00:00,I’ll save people some time. Up to 5 people. Yes gym and retail open. Yes beaches and nature. Wear you masks 😛,18/6/20,21,Mask,21,1,-10.75233464,2,2,1,6.131226643,1,0,0
"School's back, and so are PE lessons and some CCAs.
Who will you be picking for your mini table-tennis, volleyball or sepak takraw team?
Link in bio @straits_times
📸: Kua Chee Siong
#schoolsbackinsession #coronavirus #covid19 #StraitsTimes",2020-06-17 06:04:03+00:00,How to do PE with mask on ?,17/6/20,7,Mask,7,0,-10.61206627,1,0,0,18.50493863,2,0,0
"School's back, and so are PE lessons and some CCAs.
Who will you be picking for your mini table-tennis, volleyball or sepak takraw team?
Link in bio @straits_times
📸: Kua Chee Siong
#schoolsbackinsession #coronavirus #covid19 #StraitsTimes",2020-06-17 06:04:03+00:00,Wear mask better not have too much physical activities  still@must stay vigilant🙏,17/6/20,12,Mask,12,1,-12.21258484,2,1,0,11.66598355,2,0,0
"School's back, and so are PE lessons and some CCAs.
Who will you be picking for your mini table-tennis, volleyball or sepak takraw team?
Link in bio @straits_times
📸: Kua Chee Siong
#schoolsbackinsession #coronavirus #covid19 #StraitsTimes",2020-06-17 06:04:03+00:00,Bruh up to 5 students my sch alr doing pe for whole class without masks,17/6/20,14,Mask,15,1,-13.97232271,1,0,1,5.624853849,1,0,0
"If you were also at these places at the same time as the patients, monitor your health closely for 2 weeks. Find out when they visited - link in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTImes",2020-06-11 15:19:03+00:00,Can we just stay indoors till we hit 0? Ik it is tough but we are all in this tgt. We all want to go out safe and without masks,11/6/20,29,Mask,30,2,-10.98190794,6,2,2,8.826499369,1,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,Best news.. Had run in with a few 'intelligent people' when they tried to enter mall (working as temperature screener).. He insisted that MOH said it is enough..without mask..,1/6/20,30,Mask,30,2,-11.7932492,7,1,0,4.596329803,0,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,I can wear my tactical shades and improved version of face mask,1/6/20,12,Mask,12,1,-11.60303634,1,1,1,8.543420752,1,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,Awesome. I have just ordered face shields online and here come surprises🤦‍♀️,1/6/20,12,Mask,12,1,-11.0723691,3,1,0,12.26388588,2,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,Face shield is never perfect shield 🛡 compared to face mask. Actually I’m very amazed why pp approve the wearing of face shield in public. Ignorance can kill indeed. 🙄,1/6/20,29,Mask,28,2,-12.16485707,6,0,0,4.461979148,0,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,"Wear face masks, goggles and face shield. You are safe now.",1/6/20,11,Mask,11,1,-11.75548013,1,1,0,7.511515875,1,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,When can we stop using mask ? 😭😭,1/6/20,6,Mask,6,0,-10.75275763,2,0,1,35.24890747,4,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,"wear GP 5 gas mask, safest option",2/6/20,6,Mask,7,0,-14.43555942,0,0,0,8.878721995,1,0,0
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,"“In guidance released by WHO Monday (May 29), the United Nations public Health Agency said “there is currently no evidence that wearing a mask (what her medical or other types) by healthy persons in the wider community setting, including universal community masking, can prevent them from infection with respiratory viruses, including covid19”. WHO said another concern is people may contaminate themselves by touching their faces more frequently when they adjust, remove and dispose of their masks. The agency said masks should be reserved for those who are infected with the virus or in close contact with infected patients.SO, when are you, Straits Times, going to report on this and question the government’s current stance on masks.",6/6/20,115,Mask,117,4,-11.30041278,24,6,1,0.650034965,0,1,1
"The task force combating the Covid-19 outbreak said that face shields are not as effective as masks in reducing the risk of transmission.
Only specific groups, such as teachers or those with certain medical conditions, will be allowed to wear face shields in place of masks.
This policy review was made as Singapore prepares to come out of its circuit breaker on June 2.
Read more at link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #coronavirus #Singapore #circuitbreaker",2020-06-01 11:52:28+00:00,Yea because face shields got whole in the bottom,1/6/20,9,Mask,9,0,-11.49531403,1,0,0,8.980532076,1,0,0
"These special face masks were made for some teachers so that their deaf students would be able lip-read what they are saying.
Several contributors spent the last few weeks revising the prototypes and making the masks.
When schools reopen, the masks will be given to 150 teachers and staff at the Singapore Association for the Deaf (SADeaf), Lighthouse School and Canossian School.
Read more at link in bio @straits_times
📸: Courtesy of Chan Siang Choo and Rebecca Teo
#StraitsTimes #Covid19 #coronavirus #Singapore",2020-05-29 12:40:35+00:00,Why not just use face shield?,30/5/20,6,Mask,6,0,-10.75728481,1,0,0,18.68819678,2,0,0
"These special face masks were made for some teachers so that their deaf students would be able lip-read what they are saying.
Several contributors spent the last few weeks revising the prototypes and making the masks.
When schools reopen, the masks will be given to 150 teachers and staff at the Singapore Association for the Deaf (SADeaf), Lighthouse School and Canossian School.
Read more at link in bio @straits_times
📸: Courtesy of Chan Siang Choo and Rebecca Teo
#StraitsTimes #Covid19 #coronavirus #Singapore",2020-05-29 12:40:35+00:00,Well done.. 👏👍.. So thoughtful of the people who do up the masks for the teachers.. 💕,30/5/20,15,Mask,15,1,-9.197993615,2,0,0,8.491198127,1,0,0
"These special face masks were made for some teachers so that their deaf students would be able lip-read what they are saying.
Several contributors spent the last few weeks revising the prototypes and making the masks.
When schools reopen, the masks will be given to 150 teachers and staff at the Singapore Association for the Deaf (SADeaf), Lighthouse School and Canossian School.
Read more at link in bio @straits_times
📸: Courtesy of Chan Siang Choo and Rebecca Teo
#StraitsTimes #Covid19 #coronavirus #Singapore",2020-05-29 12:40:35+00:00,Wearing the full face shield makes more sense. DSTA has developed these for frontline workers.,30/5/20,15,Mask,15,1,-11.98668025,5,0,0,7.020728878,1,0,0
"These special face masks were made for some teachers so that their deaf students would be able lip-read what they are saying.
Several contributors spent the last few weeks revising the prototypes and making the masks.
When schools reopen, the masks will be given to 150 teachers and staff at the Singapore Association for the Deaf (SADeaf), Lighthouse School and Canossian School.
Read more at link in bio @straits_times
📸: Courtesy of Chan Siang Choo and Rebecca Teo
#StraitsTimes #Covid19 #coronavirus #Singapore",2020-05-29 12:40:35+00:00,Ya... Cos customer wear mask talk to me. I’m sure can’t hear customer said what. I show customers my name tag I’m hearing impaired. Customer angry... I’m really can’t hear. If my eyes can see customer talk.,5/6/20,42,Mask,37,2,-11.72475499,6,0,2,2.035806254,0,0,0
