Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"Blurb has big fat error, hopes The Straits Times edit soon. It's not on his mortgage, it's on his interest. Today's Mon, maybe our ST intern has the Mon blues huh?  From the news article:  Manager Lim Chee Wan, 42, said that he could pay 2.8 times more in interest on his mortgage when the proposed hike takes place next year.  ""With Sibor at around 0.2 per cent on my mortgage of $913,000, I have to pay about $6,400 more in interest every year,"" he said.",1/6/20,78,Circuit Breaker,90,3,-11.75365286,11,2,3,3.1083801,0,0,0
"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",31/5/20,47,Circuit Breaker,49,2,-11.01965984,8,1,0,7.435409373,1,0,1
"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",1/6/20,186,Circuit Breaker,189,4,-10.0630013,41,5,3,2.378571368,0,1,1
"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",1/6/20,33,Circuit Breaker,33,2,-11.44578178,5,0,1,6.131593059,1,0,0
"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",30/5/20,54,Circuit Breaker,54,3,-12.20319737,8,1,0,3.882986286,0,0,0
Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,31/5/20,41,Circuit Breaker,41,2,-10.39650089,7,2,1,7.66432626,1,0,1
"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",31/5/20,57,Circuit Breaker,57,3,-10.70007213,17,2,0,7.745800797,1,0,1
"We the citizens, immigrants of Singapore...🇲🇨",1/6/20,6,Circuit Breaker,6,0,-9.510017622,0,0,0,36.13113141,4,0,0
Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,30/5/20,23,Circuit Breaker,24,1,-10.96803436,6,1,0,18.76957494,2,0,1
"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",31/5/20,35,Circuit Breaker,35,2,-11.07312878,7,1,1,7.983522702,1,0,0
"Yes, they also a great contributions to the coming election 👍👍",31/5/20,10,Circuit Breaker,10,0,-9.232086971,1,1,0,56.27175551,4,0,0
I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,30/5/20,30,Circuit Breaker,30,2,-11.00456845,9,0,2,20.83225589,3,0,0
Help the Singaporeans in need la,30/5/20,6,Circuit Breaker,6,0,-11.6076167,1,0,0,36.84829056,4,0,0
Please extend your help here in Philippines also 🙏,30/5/20,8,Circuit Breaker,8,0,-10.94634339,1,0,1,36.84829056,4,0,0
They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,31/5/20,34,Circuit Breaker,34,2,-11.36706498,9,2,0,9.396037962,1,0,0
My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,31/5/20,15,Circuit Breaker,15,1,-13.50007583,2,0,2,26.8352074,3,0,0
Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,30/5/20,12,Circuit Breaker,12,1,-11.4467216,4,0,0,36.84829056,4,0,0
Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,30/5/20,13,Circuit Breaker,13,1,-11.40695947,4,1,1,36.26203009,4,0,0
Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,31/5/20,23,Circuit Breaker,21,1,-11.05444906,3,1,1,10.24121284,2,0,0
Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,31/5/20,26,Circuit Breaker,28,2,-10.09402715,5,2,1,36.84829056,4,0,0
Thank you 🙏🏻 All the best to you all 👍🏻☺️,30/5/20,8,Circuit Breaker,8,0,-8.9196925,1,0,1,106.4913813,4,0,0
Thank you so much for all Singaporean,31/5/20,7,Circuit Breaker,7,0,-10.65068444,0,0,1,56.27175551,4,0,0
Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,31/5/20,26,Circuit Breaker,26,2,-11.43710912,3,3,1,15.46335949,2,0,0
"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",30/5/20,33,Circuit Breaker,34,2,-13.07882991,7,1,0,20.83225589,3,1,0
"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",30/5/20,35,Circuit Breaker,35,2,-11.25498421,5,0,0,9.264009927,1,0,0
I volunteer but I was not invited because I am not PR or Sporean.,31/5/20,14,Circuit Breaker,14,1,-10.93333272,4,2,1,56.27175551,4,0,0
I have  a volunteer certificate.,30/5/20,5,Circuit Breaker,5,0,-9.669221609,1,0,0,56.27175551,4,0,0
Original  citizens leh Yelping  away?,30/5/20,5,Circuit Breaker,5,0,-16.19992002,2,0,0,106.4913813,4,0,0
How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,30/5/20,17,Circuit Breaker,18,1,-10.25499364,4,1,0,20.16828531,3,0,0
"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",31/5/20,22,Circuit Breaker,22,1,-10.16893544,6,0,0,23.61550797,3,0,0
They are just puppet for PAP,31/5/20,6,Circuit Breaker,6,0,-11.39212441,1,0,0,56.27175551,4,0,0
"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",31/5/20,38,Circuit Breaker,37,2,-10.61697953,9,1,0,11.29106075,2,0,0
"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",30/5/20,40,Circuit Breaker,40,2,-10.95435807,6,2,1,10.04230547,2,0,0
"....just another  'wayang , wayang ..., lah ?",31/5/20,5,Circuit Breaker,5,0,-16.69290338,0,0,0,106.4913813,4,0,0
Vebessa Lee what are u trying to prove?,31/5/20,8,Circuit Breaker,8,0,-12.14416284,3,0,0,55.38369641,4,0,0
Go back to your country fried chicken,30/5/20,7,Circuit Breaker,7,0,-11.29018157,2,0,1,56.27175551,4,0,0
😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,30/5/20,32,Circuit Breaker,32,2,-10.53893119,7,0,0,31.28821344,3,0,0
"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",30/5/20,45,Circuit Breaker,44,2,-10.0059263,6,4,0,8.150067483,1,0,1
Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,30/5/20,17,Circuit Breaker,18,1,-11.48108698,4,1,0,26.30534077,3,0,0
"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",31/5/20,29,Circuit Breaker,29,2,-14.11414533,1,1,0,5.448462732,1,0,0
INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,30/5/20,59,Circuit Breaker,75,3,-16.3850513,6,2,2,2.396377603,0,0,0
Get stories delivered to you on Telegram. Click here to join: https://t.me/TheStraitsTimes,28/5/20,11,Circuit Breaker,11,1,-11.90967639,2,0,1,20.83225589,3,0,0
"Fully support when the patients are 100% sure that they would no longer infectious.  Good news and hopefully, Circuit Breaker measures could further ease.",28/5/20,23,Circuit Breaker,24,1,-11.63398375,2,2,0,15.91424467,2,0,0
"How can they be certain they are no longer infectious? - did any of the ministers hug them before they were discharge, just to be sure.",29/5/20,25,Circuit Breaker,26,2,-10.56667981,6,0,0,56.27175551,4,0,0
Good news indeed that many are recovering without complications.. Slowly but surely more will get better.. #SGUnited,28/5/20,16,Circuit Breaker,16,1,-11.99534189,3,1,0,56.27175551,4,0,0
"So what is the length of stay in total from the dorm, isolation, hospital and recovery centre?",28/5/20,17,Circuit Breaker,17,1,-10.39061344,1,1,0,14.10040367,2,0,0
I support and is safe too.,28/5/20,6,Circuit Breaker,6,0,-8.565828686,1,1,0,106.4913813,4,0,0
"Up till this point of time, revise!  There were already hundreds of discharged patients prior to this revise.  So those before this revise auto eliminated nothing happened?  If not wrong way back in Apr there was already relapse cases in the world, the revise could had taken place rather then till now!  Stay home for another 7 days, how does that patient knows he is even asymptomatic?  For goodness sake!  Ahhhhh.....!",28/5/20,70,Circuit Breaker,71,3,-11.26292895,10,2,0,4.199386081,0,0,1
"Should be fine if before discharge, virus samples are collected from each patient and attempt made to culture the virus and proven that they cannot be grown.",28/5/20,27,Circuit Breaker,27,2,-10.91656736,7,2,0,13.0804743,2,0,0
But we still need to wear mask forever if no vaccine even though huge numbers of ppl have been discharged and will be discharged.,29/5/20,24,Circuit Breaker,24,1,-11.15140281,7,5,1,26.36209918,3,0,0
A medical study locally on 73 patients is conclusive?,29/5/20,8,Circuit Breaker,9,0,-11.96558685,1,0,0,56.27175551,4,0,0
The 2nd test show 95% ok after 33 days.  The 3rd test show 100%? After how many days?  The sample size of less than 800 is it too small?  Will we have 0.1% risk to sending a positive case back for 2nd wave outbreak?,29/5/20,36,Circuit Breaker,45,2,-10.94187692,3,0,1,7.885345854,1,0,0
Can stay in hotels or cruise ships than at home to avoid infecting family members....take note..MOH,28/5/20,18,Circuit Breaker,18,1,-12.17472613,4,1,0,11.84118489,2,0,0
At least we are better than neighbour’s 14 days ,29/5/20,9,Circuit Breaker,9,0,-11.28718116,1,0,1,55.30260338,4,0,0
"got  confirmed,  guranteed,  stamped  and chopped?",28/5/20,6,Circuit Breaker,6,0,-13.82027472,4,1,0,56.27175551,4,0,0
Errrr.... No need to wear masks if you are healthy logic again?,28/5/20,12,Circuit Breaker,12,1,-12.21832229,2,1,1,20.5002706,3,0,0
Yes I get wad the article means but do not be too overconfident please as the virus can reactivate,28/5/20,19,Circuit Breaker,19,1,-11.47494551,5,1,1,36.84829056,4,0,0
"Curious if safe for discharge why still need to stay home for 7 days?? If its for precaution, why still discharge??",29/5/20,20,Circuit Breaker,21,1,-11.07453597,3,3,0,26.36209918,3,0,0
Anyway Singapore is small and having too many people. If continue this way the Covid-19 spread will continue and the govt will continue to get busier.  Now with GE coming Singaporeans can look forward to a better future.,29/5/20,38,Circuit Breaker,38,2,-10.96893902,8,2,0,11.4088713,2,0,0
Are u Shure they will stay put .What if there is 2;3 phrase of the attack then who will look after them .,29/5/20,21,Circuit Breaker,23,1,-10.71187957,4,2,0,26.8352074,3,0,0
Might as well just stay in hospital for 28 days and discharge. No need to take risk for that 7 days.,28/5/20,19,Circuit Breaker,21,1,-10.08385762,2,1,0,15.46335949,2,0,0
Weird decision preparation of worst to come.,29/5/20,7,Circuit Breaker,7,0,-11.04057289,1,0,0,36.84829056,4,0,0
Please don't do tat Since 21days What is another 7days Do not take the try,29/5/20,12,Circuit Breaker,15,1,-12.74860811,5,0,0,56.27175551,4,0,0
One moment 11 days next moment become 21 days.  Make up your mind yet?,28/5/20,12,Circuit Breaker,14,1,-11.08141704,2,1,1,27.10551747,3,0,0
qPCR test means detecting virus genome. Virus genome does not mean the virus is alive. Cell culture test will show whether the virus is still alive (infectious). The only question is whether this virus can get reactivated after being non-infectious (no one knows)..,30/5/20,42,Circuit Breaker,43,2,-12.07966485,12,1,0,10.19356848,2,0,0
"A bit confused, BCA says worker need to undergo 2 week swab test for a few month. This news says can go back to work after 28 days does not require swab test. Can anyone enlighten me.",29/5/20,35,Circuit Breaker,37,2,-11.64695368,7,0,0,7.64743188,1,0,0
At least singapore is 21 days if I not wrong malaysia is 14?,28/5/20,11,Circuit Breaker,13,1,-11.93803869,2,1,1,36.13113141,4,0,0
Like these not need  test...unless got symptoms,28/5/20,8,Circuit Breaker,8,0,-11.40549383,2,0,0,56.27175551,4,0,0
"Is this a widely accepted criteria worldwide ? When travel will resume these patients after discharged and self-isolate for 7 days if they continue to test positive will they be allowed to travel abroad, will the destination countries allow them entry ? Vice-versa, will Singapore allow a foreigner who tests positive but had been discharged in his/her home country base on these same criteria to enter ?",28/5/20,62,Circuit Breaker,65,3,-11.27441083,17,3,0,7.6092531,1,0,1
