Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Thank you Mr Gan and team for taking care with many efforts to try and resolve the problems of the COVID 19 Situations,27/4/20,22,Foreign Worker,23,1,-10.97771477,3,1,1,3.834386858,0,0,0
"According to MOH, they conduct 3000 tests every day, daily confirmed cases on average are approx. 850 cases, so as a  %, should be about 30%; if at the pace MOH is testing and to test all the 300k migrant workers it would take 3  months to finalise and if the 30% ( a constant) apply on each batch, the time lag between incubation, symptoms and infected in the midst of testing, the asymptomatic carriers and the virus carrier without symptoms ( granted the presence of the carriers and inexorably rising ) will continue to infect the healthy workers we will see new infected cases  grow higher each day and tally at approx 70k by end of 3 months  .  Am I on the right computation.  How long the incumbent authorities are going to isolate the migrant workers in the dorms in cramped quarters with movement control, won't the length of times in sort of movement control would put the mental and emotional health of the migrant workers to test.  Have the incumbent authorities show solicitudes for the workers.  Can the migrant workers endure the lengthy time in isolation, may be Mr. Gan, JT, and the other taskforce members should experience a one week stay in the quarter of the dorms to have a direct experience.",29/4/20,202,Foreign Worker,211,4,-11.0478358,32,4,2,0.407576246,0,1,1
How come he could get a hair cut ,29/4/20,8,Foreign Worker,8,0,-9.879308707,1,0,0,12.54897875,2,0,0
The testing stared about 3 months ago. This means that MOH will take another 42 months to complete testing all migrant workers. No way to get out of Coronavirus CB any time soon. Shocking truth.,28/4/20,33,Foreign Worker,35,2,-11.41694428,6,0,0,3.366619487,0,0,1
He shall been sack long ago.,28/4/20,6,Foreign Worker,6,0,-11.48047777,1,0,0,141.3233802,4,0,0
"Washing my hands off this, Gan Kim Yong, You are in charge.",27/4/20,12,Foreign Worker,12,1,-12.66550569,2,0,2,7.253660895,1,0,0
Some Singaporeans are suppose to be well educated topping Pisa and right at the top for elite school ranking. But it comes to complain and reading of true source - behaves like illiterate,28/4/20,32,Foreign Worker,33,2,-11.79907075,7,2,0,3.834386858,0,0,0
"To everyone out there trading on bitcoin, I am not giving this testimony because of something i will get in return but I'm here to share with you what sir Brandon Wright has done for me, l'm fully convinced now that he is an expert  in binary options trade l'm enjoying the benefits of what the financial markets has to offer. Get high profit with minimum investment capital, as far as he is involved. He is a manager with difference. Contact him by the link below 👇👇👇👇 Https://www.facebook.com/Brandonn.d.wright",28/4/20,83,Foreign Worker,93,3,-11.45108592,18,1,3,1.368381921,0,0,0
And who would be paying for these costs? The employers or the government?,16/5/20,13,Foreign Worker,13,1,-8.994497447,2,1,0,12.06173931,2,0,0
Thank you 👍 as we know the COVID is not easy to detect and the WORLD take a while to know it 。 To Protect Singapore ，  Singaporean ，Workers and  People in Singapore 🇸🇬 💕😘。,16/5/20,30,Foreign Worker,30,2,-11.02402677,6,2,2,4.74633546,0,0,0
"You can provide all medical appliances to these FWs, but are/will they diligently monitor themselves is another issue. Is there any “PREFECT” to “jaga” them when using common areas? These FWs don’t care 🤷‍♂️ becos they thot they’re well, Not knowing that they may have been infected at work or elsewhere! ",17/5/20,53,Foreign Worker,51,3,-12.07197603,12,3,0,2.994999008,0,0,0
feel so giddy seeing her hand gestures and blinking eyes.,16/5/20,10,Foreign Worker,10,0,-12.58724735,2,1,0,9.23374887,1,0,0
I would not let her take care of my pet bird!!,16/5/20,11,Foreign Worker,11,1,-10.23881853,2,0,1,19.03066659,2,0,0
Anyone can estimate  the COST of the whole thing ????,16/5/20,9,Foreign Worker,9,0,-10.72434007,1,0,0,12.54897875,2,0,0
Is a mistake this dormitories infections  Don’t know when can stop. Haizzzz Manage manage ,16/5/20,15,Foreign Worker,14,1,-12.98817894,4,1,0,5.318605659,1,0,0
She LOST it already... Lor 😔,15/5/20,5,Foreign Worker,5,0,-13.35781694,1,0,0,36.03068706,4,0,0
u do will take people will good  blessed u take care ur good rest 💝💐😘👏,16/5/20,14,Foreign Worker,14,1,-12.01849906,4,0,0,9.23374887,1,0,1
We need no preacher nor speaker. We need action leh,16/5/20,10,Foreign Worker,10,0,-12.07620113,2,1,0,9.23374887,1,0,0
Early early opposition tell u no open legs policy. Don't want to listen. Not foresight no hindsight only use backside to think..,16/5/20,21,Foreign Worker,22,1,-11.87282719,3,0,0,7.253660895,1,0,0
Than don't watch. Why are you so irritated.,16/5/20,7,Foreign Worker,8,0,-11.0100955,3,0,1,36.03068706,4,0,0
Drama queen is back for the award 🥉 🤣 ,16/5/20,7,Foreign Worker,7,0,-10.46747541,1,0,0,12.54897875,2,0,0
Aiyo say something tat we dun kW one can or not???,16/5/20,11,Foreign Worker,11,1,-13.78235926,3,1,1,12.54897875,2,0,0
"Screw up once , now this.....",16/5/20,5,Foreign Worker,5,0,-10.8348519,0,0,0,36.03068706,4,0,0
"Most migrant workers DON'T REALLY take ""HYGIENE PRACTICES"" personally n seriously... Perhaps they should also b ""EDUCATED"" on these as well 👍 😕",15/5/20,20,Foreign Worker,21,1,-14.29235182,2,1,0,6.847954677,1,1,0
They eat with their fingers,16/5/20,5,Foreign Worker,5,0,-10.37393659,1,0,0,36.03068706,4,0,0
One room 18/20 workers 3 room shear one wash room is can’t maintenance distance so every day increases .homestay Kaki Bukit ,16/5/20,20,Foreign Worker,22,1,-13.94627731,4,0,0,3.64724037,0,0,0
"After reopen job  Pls take note all Singapore an  Pls tell ur house maid to Don't go with boy friend in H,,,.  Don't still who hv positive cv,,,19.",16/5/20,26,Foreign Worker,29,2,-13.20883383,4,1,0,2.994999008,0,0,0
"Maggio Capital is one of the legitimate proven and trusted hard money lending private company we have available today in the world today when it comes to online lending companies, We are specialist in equity-based, residential and commercial real estate loans throughout California and international levels we give out loans of any kind including personal loan, student loans of any amount we loan out up to a million-dollar. Speak to a decision-maker today and open up new opportunities to achieve your financial goals kindly contact us with the details below and get attended to by a loan consultant from our company thank you our loans are easy to access to hard money at affordable loan interest rate transactions.  Email: Magiocapitalinternationalloans @ zohomail . com Company Phone:+1(201)905-6637 Company Business WhatsApp:+1(201)905-6637  Do you need a loan to settle your debt or to pay off your bills? Have you been turned down constantly by your Banks and other financial institutions just because you have a low credit score? Do you need a loan or funding for any reason such as the list below,  * Holiday Loans * Vehicle Loans * Real Estate Loans * Business Loans * Mortgage Loans * Construction Loan * Home Loans * Investment Loan * Debt Consolidation Loans * Personal Loans  Note: We give out loan at affordable interest rate per annun.  Interested persons should contact us via email: Magiocapitalinternationalloans @ zohomail . com to enable us to open a loan processing file or  contact us on Business WhatsApp:+1(201)905-6637  Warm Regards,",16/5/20,235,Foreign Worker,247,4,-12.55550083,34,7,13,0.417654479,0,1,1
"Thank you so much.. We all know that, all the officials in Singapore are doing the best for the people and the best for the whole country to overcome this catastrophe. WE, as citizens will do our part too, to follow and oblige rules to make the situation calmer. Again, THANK YOU.",6/4/20,52,Foreign Worker,52,3,-10.01939054,8,2,3,2.333351764,0,0,0
Hope companies housing their workers in dormitories step up on their duties as employers to look after the welfare of the foreign workers. They help to build SINGAPORE too.,6/4/20,29,Foreign Worker,29,2,-10.66481837,4,0,0,3.063511688,0,0,1
Thank you so much for implementing all these measures to help slow down the spread of Covid-19. I am sure the ministry and a lot of civil servants are working endlessly trying to cope and manage the current situation. Thank you! 💪💪💪❤❤❤👍👍👍,5/4/20,41,Foreign Worker,41,2,-10.53104953,9,1,1,4.810352955,0,0,0
Don’t forget our foreign workers at the dormitories. They need the mask more urgently now. The medical staffs are highly stress up and overwhelmed.,5/4/20,25,Foreign Worker,24,1,-11.00195329,4,1,1,5.320691084,1,0,0
"Haiz, firstly why dun lockdown in the first place earlier stage????Assuming that we can control the virus.... what about now??? Number of affected increases so much That we still have to go semi lockdown. Touch wood if is still uncontrollable are we going to full lockdown?? Really LPPL!!!!",6/4/20,49,Foreign Worker,49,2,-11.70672474,8,3,3,3.832017191,0,0,1
"Those people are stubborn,when caught the virus,government should ask them to pay the full bill,No used of CPF to pay.This will teach them a lesson.",5/4/20,27,Foreign Worker,29,2,-10.71506406,7,1,0,5.489708359,1,1,0
"Sir. Please take stern actions against those who continue to breach the law. Please see the crowd at IKEA Alexandra today. Social distancing n mask. No. No. Foreign workers of course, they remain in dorm. Mandatory. But do spell out ACTIONS ON LAW BREAKER. These are adults in defiance of advice provided. Recalcitrant n obstinate. They short circuit your circuit breaker. Thanks",5/4/20,62,Foreign Worker,62,3,-12.1004298,11,0,1,1.276250618,0,0,0
"Yes..need to isolate all the workers in the dorms and not just the 2 that exploded with cases. However, pls also take care of these workers and ensure they understands the distance they shld keep with their friends so that thy wont get infected further; most still has families back home so god bless them",6/4/20,55,Foreign Worker,56,3,-10.99004911,10,4,0,2.418869382,0,0,1
Really Task force now even more stressed 😥 😩 😫. Just hope those numbskulls that breaks the precautionary measures be severely warn or imposed a fined so painful that they will think twice or even think thrice about breaking those rules. ,6/4/20,38,Foreign Worker,38,2,-11.93070978,8,1,0,4.810352955,0,0,1
"When Malaysia ordered the lockdown of its citizens, we were slightly slow to turn our attention to the Foreign workers at the dormitory here. ",7/4/20,24,Foreign Worker,24,1,-10.47934247,3,0,2,4.756290941,0,0,0
"The one I'm focusing on is the exponentially growing number of unlinked local cases which meant large number of silent carriers in the community.   We need to stop urging people to do the right thing for safe distancing but go ahead to enforce it.  If ""urging"" works, US and Europe would have less than 1,000 cases each.",5/4/20,55,Foreign Worker,58,3,-10.3794395,13,2,1,3.097840168,0,0,1
"Ok, so the foreign workers will stay in from 7 Apr. I will only go out for my groceries after that. Sign. If the online groceries will have more delivery slots, actually, I don’t even want to go out for the entire month. But understand that it is now a difficult time for everyone, every business, every sector. ",5/4/20,58,Foreign Worker,58,3,-9.997732984,8,0,2,2.218036221,0,0,0
Use the drive up multi storey warehouse available all over the island with good ventilation. Minimum contact with drive up instead of using the lift which is confine space. Good ventilation should be compulsory at all facilities use for recovery.,5/4/20,40,Foreign Worker,40,2,-11.95467872,6,1,0,2.808030589,0,1,0
"All these causes are because the government says ""theres no need to wear a mask if you are well.""Look at the consequences now.We have hundred of infected cases.If the committee doesn't have the scientific knowledge on the virus,dont recommend unnecessary measures.Now then encourage ppl to wear mask.isnt it too late?",6/4/20,47,Foreign Worker,56,3,-11.24910106,11,3,2,3.559136347,0,0,0
