Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"When you apply for covid vaccination there will be a few health questions.  Adverse allergic reaction means choking, swelling and very sick from past vaccine jabs. It excludes rashes. So ppl with hypertension, on aspirin etc., can take covid vaccine jabs.",21/2/21,41,Vaccination,41,2,-13.12601522,7,1,1,3.451196756,0,0,0
Just wondering how Early Childhood staff Deployment as there will be expected unwell for at 2 days. All on sick leave  for teachers who take care of the students????,19/2/21,28,Vaccination,29,2,-11.1132897,5,0,0,5.435687195,1,0,0
Our brain can convince our body. The Placebo effect than the positive thinking ! The actual drug will have significant improvement. Placebos make you feel better but they will not cure you .,20/2/21,31,Vaccination,31,2,-11.03952355,6,1,2,5.435687195,1,0,0
No rush  Give the chance to those who need it more urgent,19/2/21,12,Vaccination,12,1,-10.28422978,2,0,0,25.06360687,3,0,0
"Not the most important thing to worry maybe compare to those who are shaking their legs,looking at the clear sunny sky with white clouds of all shapes sizes floating across east to west,north to south dreaming when their dream job door is opening something more to be worry about than the vaccine.Eventually everyone will get their turn,chance no one is left behind of course if you think its not necessary and wish to opt out its voluntarily not compulsory but strange as it may sound why isnt it not compulsory>?The authorities are pretty good at making everything well almost compulsory how come this is not?Voting is compulsory,NS is compulsory,wearing mask is compulsory,littering caught fined,spitting same same,stealing public fruit from trees also wrong,borrow $ from ah longs lagi wrong,only legal shops operating in the heartland,air conditioned legal,illegal betting 4D also break the law,visiting toto outlets anywhere inside supermarkets,toto outlets solely for gamblers perfectly fine the more times you visit the most welcome.But vaccine not compulsory?>",19/2/21,176,Vaccination,181,4,-12.27413179,39,5,1,0.824200603,0,0,1
"Covid vaccine save life. Covid also cause brain damage, like stupidity. If stupid already, I suppose not necessary to be vaccinated anymore. To all limpeh sarcastic followers, I receive my 2nd covid vaccine shot under the healthcare frontline priority group on 16 Feb. At 8 am and no symptoms thus far. From first Jab 21 days ago, the injection location sore feeling only comes in after many hours later. Edit. No side effects at all from the 2nd Jab. For 36 hrs already. Not even soreness of injection location. However, feel sleepy, lethargic on second day. 3rd day like a dragon already.",19/2/21,95,Vaccination,102,4,-12.4344613,11,2,3,1.38199992,0,0,0
"I am starting to worry for my pal Meng Tat Chang after he claimed to have taken his first shot without allowing for any verification of any sort of this action after rallying fb users to take the vaccine by using words such as ""limpeh"" to portray an air of confidence and 霸气。  So, why am i worried?  He is starting to exhibit memory loss and cant seem to remember exactly the time he took the vaccine as reported by concerned observers.  I hope this is an isolated incident and this seemingly memory loss is not the side effects of anything.  Take nothing away from Tat Cheng even as he did not  allow any verification of him being among the first who volunteer to take the vaccine and faces debate  to whether he is a real profile or not?   He could very well be among the unsung heroes (maybe not that unsung since he has rallied people).   We are with you, Tat Cheng.",19/2/21,162,Vaccination,162,4,-10.94769525,34,6,3,1.0017421,0,0,1
"I've completed mine under aviation group. 1st Jab on 26 Jan noon, only started to sore on the injection arm during night time till the next day and got better by that evening. Though of course if someone accidentaly hit or pressed that area then will feel shock sensation even on third day but after that alright. And 2nd jab on 16 Feb at around 3.30pm.  No sore arm but felt sleepy the same day but next day felt fatigue, headache and chilling. Really hope to stay in bed whole day but was working that day. Thank God managed to tahan until went home and sleep. Did not take panadol but still got better on the third day.",19/2/21,113,Vaccination,119,4,-11.50259589,21,13,1,1.109677678,0,0,1
what is taking them so long.  ,19/2/21,6,Vaccination,6,0,-9.034818551,2,0,0,187.4342956,4,0,0
"Guys please take note;  This happened to a friend yesterday and it is an important information for our age group.  A friend had his 2nd dose of the vaccine at the vaccination center, after which he began to have blurred vision on the way home.  When he got home, he called the vaccination center for advice and asked if he should visit a doctor, or be hospitalised.  However, he was asked to go back to the vaccination center immediately as he had left his glasses behind.",20/2/21,85,Vaccination,86,3,-10.13737129,18,4,1,1.811291643,0,1,1
"I booked mine on the 1st March and looking forward to it. For those afraid or have concerns, remember you have a choice just like anyone, so nobody will blame you if you chose not to but many people like me will thank you for making the queue shorter. I know there may be a risk of allergic reaction but i rather take my chance because millions of people have taken with very few cases of allergy, on the other hand, millions have died after contracted covid19. Do your math. Finally you can choose to stay indoors for the rest of your life so to lessen the chance of getting covid19.",19/2/21,110,Vaccination,111,4,-10.52572402,22,7,8,1.714303035,0,0,1
I am over the fence whether to take it not. Not because of the side effects but rather due to the virus mutating to form various strains just like HIV. Hence might need to take shots again,19/2/21,37,Vaccination,37,2,-10.42219094,6,2,0,5.285074595,1,0,0
Thanks to PAP government and the team involved in getting the vaccine 👏👏👏,19/2/21,12,Vaccination,12,1,-10.08849658,3,1,0,11.51657661,2,0,0
The headline should read 'if all goes well 1 million more adults WILL have been vaccinated.',19/2/21,15,Vaccination,17,1,-11.73735547,5,0,0,25.06360687,3,1,0
Good.. those ages must prepare for one week MC..if working..better let you boss know first,19/2/21,17,Vaccination,17,1,-11.64454904,4,1,1,11.94874885,2,0,0
"As the Covid-19 vaccine is purely voluntary, there should be laws to safeguard and uphold this freedom. In addition to the usual questions on allergies and pre-existing conditions asked before one gets the shot, this additional question should be introduced:  “Are you receiving the Covid-19 vaccine as a result of your own free will without being coerced through any form or manner by either individual or organization?  Any form of coercion must be thoroughly investigated and the relevant party taken to task. This will also act to safeguard organizations potentially if something unfortunate happens and an employee decides to falsely accuse the employer of forcing the vaccine upon staff.  Singapore is well known for its multitude of laws covering almost all aspects of daily life. I am pretty sure that a similar legislation to better safeguard the process could be passed in a reasonably quick timeframe.",19/2/21,145,Vaccination,146,4,-11.16264487,26,7,2,0.936528082,0,1,1
"Everyone will be advised to ""voluntary"" take it.",20/2/21,8,Vaccination,8,0,-10.20687704,3,0,0,46.19681863,4,0,0
so i guess i will b in may hehe..,19/2/21,9,Vaccination,9,0,-12.81335472,2,0,1,25.06360687,3,0,0
In my mind it’s like wondering Does this vaccine affect any existing illness?that’s my worries as I myself do have medical issues but at the same time I do not want to risk myself getting infected by COVID-19.😅,21/2/21,41,Vaccination,39,2,-11.22920206,10,1,3,5.244301231,1,0,1
What about to those have hypertension and high chroleterol its the same side effects to those who don't have ?,20/2/21,18,Vaccination,19,1,-10.18764135,2,1,0,11.94874885,2,0,0
"So old already still need to jab? How abt those with hypertension, High cholesterol & diebetes. Need to jab too? What if they got heart attack or die. Who's going to be responsible? Oh stupid me I forgot. If they die that it's because they die from their existing sickness got nothing with the vaccines. I hope the old and sick will not be wipe off soon.",19/2/21,64,Vaccination,66,3,-11.01921691,17,4,2,4.072607168,0,0,1
Yes! My parents can jabbed soon liao. 🥲👍🏼,20/2/21,7,Vaccination,7,0,-12.79184248,1,0,0,25.06360687,3,0,0
couple of jabs..hope no knockout.😴,19/2/21,6,Vaccination,6,0,-11.85361214,1,0,0,25.06360687,3,0,0
"As long as foreigners like pinoys, Indian, Malaysian and PRC don’t get free vaccine ",19/2/21,15,Vaccination,14,1,-12.76700924,2,1,0,8.963978707,1,0,0
"Body Genetic play a part ,因人而异(result may vary with different people)🤔",19/2/21,11,Vaccination,11,1,-12.86680522,2,0,0,9.026992087,1,0,0
Congratulations. So then herd immunity. Then rest no need liao?,19/2/21,10,Vaccination,10,0,-12.33763849,2,1,0,16.3881304,2,0,0
Danwan Walter  Your Turn soon.,20/2/21,5,Vaccination,5,0,-15.25373211,0,0,1,11.94874885,2,0,0
Very impt- will take jab as long as my manhood not affected n can Steel  b activated instantly with the same fire power.,19/2/21,23,Vaccination,23,1,-12.73042788,4,0,1,9.299331385,1,0,0
Its still optional right? Hehehe,19/2/21,5,Vaccination,5,0,-12.71623628,0,1,0,25.06360687,3,0,0
"At long last I fall under the category, waiting for the jab by March",19/2/21,14,Vaccination,14,1,-10.15708184,2,0,1,16.3881304,2,0,0
Pratik Sudhir Damani Karuna Karuna,20/2/21,5,Vaccination,5,0,-19.72346809,0,0,0,10.59459885,2,0,0
Question! Why UK already have almost 15m vaccinated whereas for Singapore who did contribution to the vaccine companies are only a mere 250k people?   https://www.bbc.com/news/health-55274833,19/2/21,22,Vaccination,24,1,-12.66923955,3,1,0,4.415891964,0,0,0
Come on lah all these vaccines have never been proven effective against the virus and also long term side effects. I rather wait and see!,19/2/21,25,Vaccination,25,1,-11.02201186,3,4,0,4.338609894,0,0,0
Our civil and public services are among the best in the world. We are a rich country so it was a disappointment to learn only 4.5 % of our population had been vaccinated - compared to 80% in Israel with a ten million population. In fact both the US and the UK with much higher population have a much higher rate of vaccination. Hope we can ramp up our vaccination effort. Maybe can use the SAF national servicemen for help.,19/2/21,76,Vaccination,80,3,-10.30377234,11,2,4,2.233426031,0,0,1
Go go go. The faster the better. So that Singapore can get back to normal,19/2/21,15,Vaccination,15,1,-9.606051341,3,0,0,24.1681395,3,0,0
Just turn off the 5G tower,19/2/21,5,Vaccination,6,0,-11.74417147,1,0,0,47.76364542,4,0,0
"as mentioned earlier..d $225,000 guranteed kard iz a faked..shud b porfa..koz 1 guinea pig fatal lioa..nuw kaused of deaths heart failure..nuthin 2 doe with covid-21 illness",19/2/21,28,Vaccination,32,2,-17.22539857,4,0,0,3.102840138,0,0,0
Malaysia Membeli Obat Anti Virus Corona 19 dari Inggris!,22/2/21,8,Vaccination,9,0,-19.58424094,0,0,0,5.285074595,1,0,0
Covid is going off soon.,19/2/21,5,Vaccination,5,0,-11.69727792,2,0,0,47.76364542,4,0,0
Yanyee Yip old m turn ,19/2/21,5,Vaccination,5,0,-15.15740931,0,0,0,11.94874885,2,0,0
If our elderly get sick after the vaccination how can we prove that the sickness is caused by the vaccine?    Most of time I don’t think we can prove so that’s mean we have to pay for our own medical expenses.   Those with lousy hospitalisation policies or no insurance will suffer the most .,19/2/21,55,Vaccination,53,3,-10.5152706,8,1,5,3.521505546,0,0,1
later all screw up again just like the token distribution then blame citizens for rushing again,19/2/21,16,Vaccination,16,1,-11.50404083,3,1,0,25.06360687,3,0,0
hope they dun take up precious badminton hall space,19/2/21,9,Vaccination,9,0,-13.490447,2,0,0,11.94874885,2,0,0
"Should follow collection of masks,such vaccinations be made available at RC,CC nearest residents home just show their IC that they lived in the zone eligible for the vaccine",19/2/21,30,Vaccination,30,2,-12.01021423,5,0,0,3.423325836,0,0,0
"No thank you, stay away from my aged mother. ",19/2/21,9,Vaccination,9,0,-11.16262547,2,0,2,25.06360687,3,0,0
Health ministry so short hand,19/2/21,5,Vaccination,5,0,-11.5659647,0,0,0,15.3451447,2,0,0
"Covid vaccine save life. Covid also cause brain damage, like stupidity. If stupid already, I suppose not necessary to be vaccinated anymore. To all limpeh sarcastic followers, I receive my 2nd covid vaccine shot under the healthcare frontline priority group on 16 Feb. At 8 am and no symptoms thus far. From first Jab 21 days ago, the injection location sore feeling only comes in after many hours later. Edit. No side effects at all from the 2nd Jab. For 36 hrs already. Not even soreness of injection location. However, feel sleepy, lethargic on second day. 3rd day like a dragon already.",19/2/21,95,Vaccination,102,4,-12.4344613,11,2,3,1.38199992,0,0,0
Better to stay at home for 9 months. Take vaccine after your baby is safe :D,22/2/21,14,Vaccination,16,1,-10.67080404,2,0,1,8.69163941,1,0,0
The people here will be upset about this  That why Pfizer is from America  Risk adverse judgemental  Just wait for their vaccine and data and then judge and buy their vaccine  Anyway Our wealth is also from investment returns from America which is driving global economy  If they dun try how to know whether it is safe and effective for pregnant woman  So you can see sacrifices in the volunteers  We should applaud their courage sacrifices for helping the world It is absurd to say viruses start from them as they have the most number killed by this viruses and their economy is one of the worse hit and national debt stand almost at 28 trillion USD Many are sleeping on the streets,19/2/21,122,Vaccination,123,4,-10.88215732,22,4,3,1.106147597,0,1,1
"Covid vaccine save life. Covid also cause brain damage, like stupidity. If stupid already, I suppose not necessary to be vaccinated anymore. To all limpeh sarcastic followers, I receive my 2nd covid vaccine shot under the healthcare frontline priority group on 16 Feb. At 8 am and no symptoms thus far. From first Jab 21 days ago, the injection location sore feeling only comes in after many hours later. Edit. No side effects at all from the 2nd Jab. For 36 hrs already. Not even soreness of injection location. However, feel sleepy, lethargic on second day. 3rd day like a dragon already.",19/2/21,95,Vaccination,102,4,-12.4344613,11,2,3,1.38199992,0,0,0
This MD got her Pfizer vaccine at 35 weeks pregnant.   https://twitter.com/CandiceCodyMD/status/1339379936218542082,19/2/21,9,Vaccination,10,0,-13.5771391,1,0,0,8.69163941,1,0,0
"Don't the Polyclinics have have information on their patients who are above 70 and the GPs can also provide those information to MOH. So that MOH can send a letter to these seniors when and where they can go for vaccinations. Smart city yes but smart managing, no.",19/2/21,46,Vaccination,48,2,-10.99273076,6,5,0,3.100230318,0,0,0
"Senior to go online, do they know that not many seniors learn how to go online and indicate. Some have no children; some live alone, some don't want to trouble children. Even they have a smartphone but does not mean they know how to go online.",18/2/21,45,Vaccination,46,2,-9.985065726,14,2,0,6.498583961,1,0,1
