,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
386,Coach Wani 🇸🇬,2382810360983164405,2020-08-24 12:45:51,dietwithfoodiewani,Photo by Coach Wani 🇸🇬 in Jewel Changi Airport. May be an image of text that says 'WAYS Το PIZZA Bell Pepper Pizza Portabella Pizza Zucchini Pizza 110 110cals cals 125 cals 118cals 118 cals Rice Cake Pizza 155 cals @MeowMeix Pita Pizza 231 cals Pizza Pizza 305 cals'.,"Mana satu pilihan korang? Hehe
.
Bile sudah tahu tentang nutrition dan makan, memang lebih senang/mudah, creative dan pintar dlm penukaran makanan harian. 😍
.
And if you’re like me, you’d very much appreciate this fact! 🥳
.
.
Programe benefits!
🥙 𝗗𝗮𝗶𝗹𝘆 𝗲𝗮𝘀𝘆 𝗺𝗲𝗮𝗹 𝗽𝗹𝗮𝗻 𝘄𝗶𝘁𝗵 𝗿𝗲𝗰𝗶𝗽𝗲𝘀⠀
🥙 𝗢𝗻𝗹𝗶𝗻𝗲 𝗴𝗿𝗼𝘂𝗽 𝗰𝗼𝗮𝗰𝗵𝗶𝗻𝗴⠀
🥙 𝗗𝗮𝗶𝗹𝘆 𝘁𝗶𝗽𝘀/𝘀𝗵𝗮𝗿𝗶𝗻𝗴𝘀/𝗻𝗲𝘄 𝗸𝗻𝗼𝘄𝗹𝗲𝗱𝗴𝗲 ⠀
🥙 80% 𝗘𝗮𝘁 𝗰𝗹𝗲𝗮𝗻⠀
🥙 20% 𝗘𝘅𝗲𝗿𝗰𝗶𝘀𝗲, 𝗪𝗼𝗿𝗸𝗼𝘂𝘁 𝗰𝗼𝗺𝗯𝗼 𝗳𝗿𝗼𝗺 𝗰𝗲𝗿𝘁𝗶𝗳𝗶𝗲𝗱 𝘁𝗿𝗮𝗶𝗻𝗲𝗿𝘀⠀
.⠀
𝗗𝗠 𝗼𝗿 𝗸𝗹𝗶𝗻𝗸 𝗹𝗶𝗻𝗸 𝗱𝗶 𝗶𝗴 𝗯𝗶𝗼. ⠀
@dietwithfoodiewani - +6598578044 ⠀
. ⠀

#dietwithfoodiewani #journeytoselflove #dietwithbella #teamdietwithbella #TEAMFITTRIBEONLINECOACHING #resepisihat #bridetobe #bridesg #bridesmaids #naksihat #nakkahwin #kahwin #muslimahfitness #circuitbreakersg #muslimah #hijabifitness #hijabifashion #healthymindhealthybodyhealthysoul #newyou #makansg #mediacorp_suria #mediacorpsuria #weightloss #transformation",Jewel Changi Airport,7,0
387,Ivy Yee,2382805525698910649,2020-08-24 12:36:15,ivyyee,"Photo shared by Ivy Yee on August 24, 2020 tagging @josephineyee, @bennick0719, and @tiffanytiffanychong.","🐥今日煲绿豆薏米番薯糖水。。🍠
#dessert #sweettooth#myfav #thumbsup #imahappygirl #dessert #circuitbreakersg #day140 #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #webstagram #random #instagramhub#itsmonday #mondayvibes #mondayblues #番薯糖水",,8,0
388,#SGB • All About Singapore,2382787781140659643,2020-08-24 12:01:00,singaporeguidebook,"Photo by #SGB • All About Singapore on August 24, 2020.","ANNOUNCING SGB PARTNERSHIP WITH SINGAPORE TOURISM BOARD (Indonesia Regional Office) 🥰💛
.
🌟Excited to announce our partnership with STB (Singapore Tourism Board) Indonesia Regional office for a recovery campaign #KangenSingapura (#MissingSingapore) where we will create a series of advocacy content featuring Indonesians based in Singapore on SGB’s channels (Youtube, Instagram, website) ☺️
.
👉🏻The campaign hopes to socialize the Indonesian target audience on the comprehensive measures Singapore is taking as it gradually opens up tourism businesses to reassure them that the safety and well-being of both locals and visitors are of utmost importance. Through the series, we also wish to encourage them to continue to deepen their passions while staying safe at home during this period. Stay tuned for updates!☺️
.
#KangenSingapura #MissingSingapore #SingaporeTourismBoard #SingaporeGuideBook #partnership",Singapore,336,29
389,Walking On Sunshine Cafe,2382764409465114851,2020-08-24 11:14:47,walkingonsunshine.cafe,,"Had a long day at work? ⁣
Get rid of those Monday blues! Dine at Walking On Sunshine Cafe. 😍⁣
 ⁣
⁣
Visit us⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣We are open for Dine in:⁣⁣⁣⁣⁣⁣⁣⁣
Weekdays 11am - 10pm(last order 9pm)⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
Weekends 10am - 10pm(last order is 9pm)⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
Where to find us?⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
📍 Orchard Central 181 Orchard Rd, #03-07, Singapore 238896⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
TAKEAWAYS & DELIVERY on Grabfood and Deliveroo is also available. ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
For inquiries ☎ (+65) 8877 0088⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣For everyone's safety, the cafe is strictly observing social distancing and proper sanitation.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ The staffs also wear protective gears. 
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
See you!!!!!💫✨⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
#walkingonsunshinesg #walkingonsunshine #walkingonsunshinecafe #wosoccafe #wosoc #WOSorchardcentral #orchardcentral #dessert #steak #circuitbreakersg #dineinsg #lunch #dinner #sgfood #nowopensg #cafesg ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
#monday #mondayblues #manicmonday",Walking on Sunshine,91,4
390,Match A Mentor | All about JC,2382760717739471208,2020-08-24 11:07:14,matchamentor_jc,"Photo by Match A Mentor | All about JC on August 24, 2020. May be an image of text that says 'Upcoming Content For This Week TUE GP THU CLL @MatchaMentor'.","🌟This is our upcoming content for this week!
Tue: GP
Fri: CLL

Follow @matchamentor_jc @matchamentor_sec for more tips! DM us to reach our mentors for personalized answers and advice! 📚🍵 #alevelstudent #alevelmaths #alevels2020 #peertutoring #peertutors #singaporetutors #circuitbreakersg #onlinetutoring #jcmemes #studytips #examtips #keepcalmandstudyhard #studysmart #studysmarter #probability #highschoolmath #sgtuition #onlinetutoring #sgeducation #privatetutoring #mathtutoring #sgstudent #sgstudents #matchamentor #singaporeschool #juniorcollege",,27,0
391,Jenny 李科箐| Mompreneur | 2 Kids,2382751241758105535,2020-08-24 10:48:24,jennylee_2012,"Photo shared by Jenny 李科箐| Mompreneur | 2 Kids on August 24, 2020 tagging @crescendohairdressing.","How Many Of You Go To Hair Salon To Destress and Recharge? 🙋🏻‍♀️

A lot of people always commented that I am blessed with thick and long hair. You might not know that I have sensitive scalp and poor health conditions which lead to frizzy hair, hair loss and lots of grey/ white hair. For me, I would say that I am truly blessed with good people and services around me. 

Thanks to @junmingjoonmin and team of @crescendohairdressing 
for taking great care of my #haircut / #haircolouring / #hairtreatment / #hairrebonding and #scalptreatment for coming to 3 years. Using the premium #hairproducts and giving me good advices on #haircare. 

Mucota Treatment is excellent and it does not contain any harmful chemicals like formaldehyde.

Naturally Soft, Smooth & Silky Hair 
* Nano Size Technology 
* Natural Moisturing Factor 
* Cell Membrane Complex 
* Long-Lasting Treatment (up to 8 weeks) 
* Ultimate Shine & Softness

I am indulged with the organic hair treatment products and during #circuitbreakerperiod , Jun Ming advised me what kind of hair colouring treatment which I could get from Watson or Guardian Pharmacy and WhatsApp-ed me to arrange appointment once his hair salon could attend to service me again. 

My sincere gratitude towards his kindness, friendship and attentive services. Being a business owner is not an easy journey, I could see his passions, perseverance and politeness towards customers, no hard sell, patience explanation towards some of their requests (I.e. he strongly discouraging me to bleach my hair. He would always tell me “I would like to see you having long and healthy hair instead”) 

After #circuitbreakersg , whenever I am at the hair salon, I could see how they take precaution measures by taking temperature, scan QR code, disinfectant the seating area and giving hand-sanitisers to customers. 

Hair salon is an essential personal hair care services industry and important to make customers feel welcome, relax and valued for service. The moment you step out, you will be happy to feel good and look good. Give me a 🙌🏻 if you agreed ☺️",Crescendo Hairdressing at Djitsun Mall,210,27
392,🍀🌻🌸Juewee🌸🌻🍀,2382749459741008981,2020-08-24 10:44:51,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on August 24, 2020.","💐Frame your mind to mirth and merriment, which bars a thousand harms and lengthens life. 💐 Experienced some teething issues (literally) which will have some influence on the kind of food I’ll consume over the next 2 weeks and to a certain degree affect the extent and frequency of my foodart. 😅 I guess I will make up with more chocolate paintings and bakings. 🤗 So no foodart today but I still try to plate my food nicely. And I try to stay positive with my mermaid mask to the dental. 🌈🌈🌈
#happyquote 
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#homecafe
#instaworthyfood 
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodstyling",,24,2
393,Ju Ann,2382737378484447088,2020-08-24 10:20:51,ngjuann,Photo by Ju Ann in Singapore. May be an image of 1 person.,Back when I was skinnier. 😪,Singapore,395,21
394,LIVFIT WITH LAILA ✨,2382727581663140928,2020-08-24 10:01:23,laila_izyan,Photo by LIVFIT WITH LAILA ✨ in Waterway Point.,"TRANSFORMATION 30.6KG 
This is Aini, 32. MasyaAllah Alhamdulillah her total lost currently is 30.6kg in 7 months. Now, she is still in progress to ideal weight. Let’s doakan Aini istiqamah🥰❤️
.
She is very determined & willing to learn. Despite of her shift timing and health issues, she really go for it and enjoy her progress. From a person who don’t know to cook, now MasyaAllah a masterchef! Looking forward to see Aini in her ideal weight 🤩
.
Simple jerr diet ni bila ada complete meal plan dengan recipes yang sedap besttt
.
LIMITED SEPTEMBER SLOTS! 
GRAB NOW🔥
💋 Coach Laila +6594740557
💋 Program link in bio
.
🧚🏼‍♀️The advantage plan 👇🏼
.
💋 Latest meal plan + recipes
💋 Workout combo
💋 Dieting topics
💋 1-On-1 Coaching with Coach Laila
💋 Support group
.
📍Share & Tag your diet partners
#lailadietclass101 #teamlailaizyan",Waterway Point,17,3
395,❀ 愛 ❀,2382701790728995765,2020-08-24 09:10:09,tweetification,"Photo by ❀ 愛 ❀ on August 24, 2020.",": I'm really surprised he enjoyed this salad!
꧂ 𝔸𝕦𝕘𝕦𝕤𝕥
#smokedduckorangesalad #stayhome #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg  #sgeats #sgfood #sgfoodlover #stfoodtrending #foodiesg #sgfoodtrend #singaporeeats #sgfoodies #sghomecook #singapore_insta #foodies #foodstagram #foodporn #igfood #foodoftheday #ai20lifestyle #ai20loveones #ai20cooks #ai20foodporn #ai20in2020  #ihavethisthingwithcolor",,21,3
396,Singapore Scenery 2020,2382697816314169255,2020-08-24 09:02:15,sgscenery2020,"Photo by Singapore Scenery 2020 on August 24, 2020. May be an image of text that says 'Nunui pachuau InShOt'.","#sgscenery2020 is a photographic project that responds to the Covid-19 experience in Singapore. We are collecting images that represent the views from Singapore homes during this pandemic. 

If you would like to participate, email your name, image & IG handle to sgscenery2020@gmail.com!

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,9,1
397,Singapore Scenery 2020,2382697665228253254,2020-08-24 09:01:57,sgscenery2020,"Photo by Singapore Scenery 2020 on August 24, 2020.","#sgscenery2020 is a photographic project that responds to the Covid-19 experience in Singapore. We are collecting images that represent the views from Singapore homes during this pandemic. 

If you would like to participate, email your name, image & IG handle to sgscenery2020@gmail.com!

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,19,1
398,De Kinder Club,2382695632769770171,2020-08-24 08:57:55,dekinderclubsg,Photo by De Kinder Club in Singapore.,"Building a strong relationship and also ensuring that we engage in conversations with our little tots are important for their development ✨

Our curriculum for KinderTOTs also includes a relationship-based approach – where we build trust and familiarity. This way, the little ones are able to feel safe, our acknowledgement and love through our weekly time together! 🥰",Singapore,20,1
399,49 SEATS,2382686159841858457,2020-08-24 08:39:06,49seats,"Photo by 49 SEATS on August 24, 2020. May be an image of 2 people.","Swipe right for drool worthy photos!!! 

It’s salted egg and tomyum feast here @49seats! Really love how flavourful the dishes here ✨ .

We had the .
🐟🐣🍟Fish and Chips with Tom Yum Salted Egg Sauce .
🐣🦐🍝Tom Yum Salted Egg Pasta with Chicken Cutlet (Level 49 Spicy) .
🐣💥Salted Egg Popcorn Chicken .
🍬🥤Sour Plum Cola .

Ok so for both main dishes I ordered Tom Yum and Salted Egg sauce and... no regret at all ✨✨✨ This sauce really is something else guys.. the creamy, aromatic sweet and tantalising salted egg sauce joined forces with the bold yet fresh and slightly tangy and spicy tom yum. Soooo good!! If you haven’t try this combo, please try it soon. They really complement each other harmoniously ☀️✨ .

The fish and chips is soo big tho! 🐟🐣🍟 Its deep fried perfectly making it has this crispy golden brown colour exterior! The fish itself is breaded with breadcrumbs and still so tender, juicy and tasted fresh 😋 its served in a bed of straight cut fries and generous amount of tom yum salted egg sauce with prawns and mussel .

For the pasta 🐣🦐🍝 we just gotta go with level 49 spicy 🌶🌶 Happy that i could still endure the heat, tho admittedly i drank after my 2nd bite 🌶🧊 Aside from adding more spicyness to the sauce I noticed there are more chilli padi too in here! This dish really wakes me up and served with huuge chicken cutlet, mussel, prawns and lala! .

Popcorn chicken also has a generous amount of sauce which i loved! 🐣💥 i like that the size of it just nice ✨ not to big that it will distract the experience, but also not to small that you could only taste the batter ✨ .

Aand i found my new fave drink too, sour plum cola! 🍬🥤its fizzy, sweet sour and slightly salty. Definitely it will quenches your thirst after a delectable meal here ✨ .

Thank you @foodirectory.sg for making all of us hungry !
#49seats",49 Seats,140,6
400,ԵօօԵsíҽ,2382673318887528676,2020-08-24 08:13:35,tootsierocks,Photo by ԵօօԵsíҽ in Singapore with @mavrxcoffee.,Monday Blues. Does anyone else need a cup of coffee to get things done? Here's my fix from @mavrxcoffee. ☕💙,Singapore,133,8
401,jeanreiki,2382671062444556324,2020-08-24 08:09:06,jeanreiki,"Photo shared by jeanreiki on August 24, 2020 tagging @jeanreiki.","👆🏻swipe left for playlist • 🔖 suss out my unreleased Techno track “Slither” and latest promo from Deadbeat & Paul St. Hilaire, Third Room Compilation and Balatron 💻archive : bit.ly/moonloungeradio",Singapore,24,2
402,Wildfire Burgers,2382670608897748663,2020-08-24 08:08:21,wildfireburgers.sg,,"Lamb lovers gather, TODAY'S THE DAY!! 

If you haven't already heard, the mind-blowing Ottoman Lamb Burger has LAUNCHED!! It's far from ordinary and one that you never thought you needed ;)

We only serve LIMITED quantities of the Ottoman Lamb Burgers daily. Pre-order your burgers now to avoid disappointment! ;)

#wildfireburgers #wildfamburger #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger #burgerssingapore #sgburgers #yummyburgers #bestburgersinsingapore #singaporeburger #mottainailamb",Wildfire Burgers,45,2
