,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
115,SG Moments,2472333202939160155,2020-12-26 01:11:46,moments.sg,Photo by SG Moments in Orchard Central. May be an image of 3 people and people standing.,"Christmas @ Orchard
.
.
#lifeunderlockdownsg #sgcircuitbreaker #circuitbreakersg #MadAboutSingapore2020c #SGunited #SingaporeTogether #StayHomeSG #StayHomeForSG #oursingapore #instasg #sgig #aloneinthecity #singapore #covıd19 #covid19 #covid_19 #heartland #orchardroad #orchardcentral #christmas",Orchard Central,25,0
116,Kris Silva,2472287459934091572,2020-12-25 23:40:53,krissilva75,"Photo by Kris Silva on December 25, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas L cellreturn.asia CELLRETURN'.","#Repost @cellreturn.asia with @make_repost
・・・
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,0,0
117,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472243563692218112,2020-12-25 22:14:27,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
Me at home singing #ben by #michaeljackson 😎 Hope you’ll like it. You can watch the full cover on my YouTube channel and website. 1 June 2020 ⁣
.⁣
.⁣
#covermusic #michaeljacksoncover #homestudio #homerecording #familyproject #coversong #sgparents #sgfamily#kidsofinstagram #kidsvocal #singaporemusicians #childsinger #circuitbreakersg #lockdownending #rainyday #ashermendelsohn #郭文耀",,17,0
118,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472237176144713224,2020-12-25 22:01:59,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
I’m taking part in a charity talent show organized by @singforsg to help raise funds for The Food Bank @foodbanksg . I’m singing and dancing to the English version of ON by BTS which I just learnt 🤪I hope you can support me by going to my Facebook page (link in bio) and give my entry post a 👍 because part of the critieria for the talent show is audience popularity 😁 . But even if you don’t like my performance please consider donating to The Food Bank too (https://foodbank.sg)!!! 😍 14 May 2020
.
.
@SingForSg #StayHomeStarSG #SingForSG #circuitbreakersg #stayathomesg #ashermendelsohn #郭文耀",,15,0
119,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472235760608880711,2020-12-25 21:59:10,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
昨天第一次网络直播唱#韦礼安 的《女孩》Yesterday I sang @weibirdmusic ‘s 女孩 (Girl) for the first time during my IG live. Hope yall like this catchy and humorous song 😁 11 May 2020
.
.
#女孩 #weibird #流行歌曲 #儿童 #新加坡站 #唱不停 #stayathome #stayathomesg #singallday #circuitbreakersg #kidstalent #kidstalentsg #lovetosing #ashermendelsohn #郭文耀",,13,0
120,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472234721503687907,2020-12-25 21:56:48,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
I finally had the courage to sing Feeling Good yesterday during my first IG live with @kidstalent_sg. This is the toughest song I’ve ever learnt. Still much much more room to improve on definitely but thanks for all your encouragement and love! 💕💕💕 You guys are awesome! 11 May 2020
.
#firsttime #feelinggood #challengeyourself #ninasimone #michaelbuble #childsinger #stayathome #singathome#stayathomesg #circuitbreakersg #homestage #sgfamily #vocaljazz #singaporeinsiders #kidsjazz #kidstalent #kidstalentsg #ashermendelsohn #郭文耀",,15,0
121,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472234251330618327,2020-12-25 21:55:10,asher.mendelsohn,"Photo by Asher Mendelsohn 郭文耀 🇸🇬🇳🇿 on December 25, 2020. May be an image of 3 people, people on stage, night and text that says 'KIDSTALENT PROUDLY PRESENTS KIDSTALENT IG LIVE SHOW FEATURING SHANNON TEO VERLENE CHEW ASHER MENDELSOHN JOIN SUNDAY MAY 2020, 7PM AS WE SHARE INSPIRING STORIES AND PERFORMANCESFROM SHANNON, AND ASHER! TO WATCH, FOLLOW US!'.","#Repost @asher_mendelsohn
・・・
Hi guys I will be singing live online this Sunday. Really excited cos it’s been a while since I’ve last done a show due to the covid situation. Hope you can all tune in to my IG live this Sunday 7.15pm (May 10). My friends @cutie.shannon.baby and @verlenechew will be performing too and if you want to watch the whole show it starts at 7pm on the IG live of @kidstalent_sg. Thank you @kidstalent_sg and Teacher Momo @momomomomo_official for organizing this! 😍⁣
.⁣
.⁣
我好兴奋终于再次能把歌声带给大家。这星期天五月十日晚上7:15pm我会上IG Live, 你们要来捧场哦！
6 May 2020
.⁣
.⁣
#akandatang #comingsoon2020 #即将来临 #livesinging #liveonair #stayathomesg #singathome #circuitbreakersg #singforyou #现场 #表演 #ashermendelsohn #郭文耀",,11,0
122,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472211433452964736,2020-12-25 21:10:45,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
Working on this #danzonline dance this wk n luvin the chill vibes and swag moves of @_dyonn_’s choreo 😍 ⁣24 Apr 2020
.⁣
.⁣
🎼 I Wanna Be Down (Brandy)⁣
.⁣
.⁣
#danzonline #fridayfun #ilovehiphop @danzpeople #stayathomesg #circuitbreakersg #cantstopmoving #keepgoing #ashermendelsohn #郭文耀",𝙃𝙊𝙈𝙀,14,0
123,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472211047090250097,2020-12-25 21:09:04,asher.mendelsohn,"Photo by Asher Mendelsohn 郭文耀 🇸🇬🇳🇿 on December 25, 2020. May be an image of 1 person and drink.","#Repost @asher_mendelsohn
・・・
If u can’t buy it then u jus have to make it yourself 💪This is my very own gula melaka #homemade #bubbletea ! My mummy taught me how to make it today with all natural ingredients and it tastes sooo good! Swipe left to see how I made the bubble tea pearls. Anyone wants to order?? 🤣🤪😝⁣ 23 Apr 2020
.⁣
.⁣
#stayhomesg #sgunited #circuitbreakersg #stayathome #singaporeparents #sgfamily #homecookingisthebest #sgkids #childactor #panasian #sgmodel #kidsmodel #singaporeactor #ilovebubbletea #kidscooking #singaporetalent #familyactivities #ashermendelsohn #亲子活动 #新加坡美食 #模特儿 #自己动手 #最爱 #珍珠奶茶#自家菜 #郭文耀",Home Kitchen,20,0
124,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472207048803083371,2020-12-25 21:02:32,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
So much fun zoomin n dancin with @_dyonn_. Guys and gals if u would like to be moovin moovin while #stayinghome go sign up for @danzpeople’s #danzonline classes now!! Can’t wait for next week’s new choreo 🤪 15 Apr 2020
.
. 🎼 Wake Up by Missy Elliot
.
.
#danzpeople #danzpeoplesg #hiphopkids #lovetodance #sgunited #circuitbreakersg #stayathome #danceathome #childdancer #sgdance #childperformer #neverstopdreaming #ashermendelsohn #郭文耀 #嘻哈 #街舞少年 #街舞#街舞教學",Home,13,0
125,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472203302752602413,2020-12-25 20:55:30,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
Me singing #blackbird by #johnlennon and #paulmccartney. This is a song about love for everyone no matter how different they are from you and I. Hope you’ll like it as much as I do. ❤️ ⁣
.⁣
.⁣
Watch my full version on igtv, my youtube channel or my website (link in bio)!⁣
Apr 14 2020
.⁣
.⁣
#thebeatles #ktsloveisintheair @kidstalent_sg # #ilovebeatles #beatleslove #beatlesblackbird #talentsg #circuitbreakersg #singaporefamily #sgparents #sgfamily #stayathome #loveforall#panasian #funathome #kidsperformance #homestudio #beatlescover #johnlennoncove#paulmccartneycover #披头四 #约翰列侬 #保罗麦卡特尼 #黑鸟#郭文耀 #ashermendelsohn #郭文耀",Home :D,16,0
126,Asher Mendelsohn 郭文耀 🇸🇬🇳🇿,2472198676032736227,2020-12-25 20:45:36,asher.mendelsohn,,"#Repost @asher_mendelsohn
・・・
I learnt  #howto #makedumplings today 😍  We all will #stayhome to #tryourbest to #circuitbreakersg and so we will be making many many dishes this month!! 🤪 
10 Apr 2020
.⁣
.⁣
#sgparent #singaporeparents #sgunited #whattoeattoday #亲子活动 #自己煮 #新加坡加油 #家常菜 #ashermendelsohn#郭文耀",,13,0
127,よっち0717,2472114782988631296,2020-12-25 17:57:48,yotsuchi0717,"Photo shared by よっち0717 on December 25, 2020 tagging @actorleeminho. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","Posted @withregram • @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,104,0
128,Minoz Markee,2472104014901594569,2020-12-25 17:36:25,minozmarkee,"Photo by Minoz Markee on December 25, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","#Repost @cellreturn.asia
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,26,0
129,INONE Story,2472044293600945600,2020-12-25 15:38:27,inone.story,,"What do you get when you add @aikenchia and Benny Se Teo (founder of @eighteenchefs) together? Watch to find out (here's a hint 🍳🍳🍳)

From Leftover Fried Rice to prawn-paste pork, getting together and enjoying some of our favourite foods can be warm and comforting.🥐🥩🍞🥘

Towards the end of the year, we often become introspective and reflect on the past year. ⏳⏳⏳

While 2020 has been a tumultuous year full of much change and disruption, many of us have also been touched by many hidden blessings in disguise. 😇😇😇

Watch Aiken and Benny share with us some of their favourite foods and memories of the past year!",,32,1
130,去旅行就居遊吧,2472043668137984941,2020-12-25 15:36:31,temporarylocal,"Photo by 去旅行就居遊吧 on December 25, 2020. May be an image of dessert.",".
🎄❄️☃️ Happy Holidays & Merry Christmas 🎄❄️☃️

冷蔵庫に4日寝かせて〜🥖
今日やっと手作りのシュトーレンを食べました❣️
旦那氏が👍😋ラムレーズンの香りがして柔らかい食感〜
美味しかったです❣️

冷藏4天 今天终于享用 亲手做的Stollen 🥖
那个挑嘴的老爷 吃了 👍
幸好 味道和口感 甜度都可以 不错吃 😆

㊗️大家 Happy Holidays & Merry Christmas 🎄❄️☃️

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #お家クリスマス #シュトーレン作り",,54,0
131,Muiee メイ,2472033552919963973,2020-12-25 15:16:25,muieetoysfoodiary,"Photo by Muiee メイ on December 25, 2020. May be an image of dessert.","冷蔵庫に4日寝かせて〜🥖
今日やっとシュトーレンを食べました❣️
旦那氏が👍😋
ラムレーズンの香りがして柔らかい食感〜
美味しかったです

Photo 2: 近くに住んでる兄からのPullman Bakery goodies
Photo 3: 先輩からのFANCL、可愛い猫さんこけしとアロマキャンドル🕯
Photo 4: 友人からHello Kitty マスク、カードとキャンドル🕯

プレゼントありがとうございました❣️

今日も朝から忙しかったです😩
明日旦那氏の妹さんの家族が来るので
お掃除とまたケーキ作り…🧹🧁

夕食は昨晩の残りをリーアレンジ
久々にタジン鍋登場しました
クスクスがあって良かった
素早く20分で出来上がり😆

皆さん Happy Holiday & Merry Christmas ☃️❄️🎄🕯

冷藏4天 今天终于 切开Stollen 享用 🥖
那个挑嘴的老爷 吃了 👍
幸好 味道和口感 甜度都可以 不错吃 😆

Photo 2: 
住附近的家兄給的Pullman Bakery 包装精致 谢谢❣️
Photo 3: 
前輩送的FANCL 护肤品和可愛的猫子けし 香味蜡烛 谢谢❣️
Photo 4: 
本地的友人寄来的口罩和圣诞卡 还有蜡烛 谢谢❣️

今天早上也开始忙
明天老爷的妹妹一家到访
打掃一下 也做了蛋糕 准备給老爷的姐姐和妹妹一家

晚餐把剩菜re-arrange
久违的Tajine 登场了 😂
幸好有couscous 20分钟煮好了

㊗️大家 Happy Holidays & Merry Christmas 🎄❄️☃️

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #お家クリスマス",,52,5
132,Debyleeminho 🇧🇷 Minoz🌍 🇰🇷♥️,2472031684070392799,2020-12-25 15:12:42,debyleeminho_minoz_brazil__,"Photo by Debyleeminho 🇧🇷 Minoz🌍 🇰🇷♥️ on December 25, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas cellreturn.asia C CELLRETURN'.","#Repost @brazil_with_leeminho
• • • • • •
Reposted from @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay#WesupportLeeMinHo🇧🇷🇰🇷",,46,2
