,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
374,1266875464070516736,1266074111798894598,2020-05-31,07:33:42,2703695041,lernhweido,Lern Hwei Do,,"@MyraLexie @JenniferBreads @SigmaNursing @Jhpiego I think male nurses rather be referred to as paramedics. In Singapore, it is like that, functionally. The male nurses can easily go and do ER work and less critical patient care for transit to another healthcare facility. They drive vehicles to transport patients.",en,[],[],[],0,0,0,[],https://twitter.com/LernHweiDo/status/1266875464070516736,0,"[{'screen_name': 'MyraLexie', 'name': 'Myra Betron', 'id': '2827210334'}, {'screen_name': 'JenniferBreads', 'name': 'Jennifer Breads', 'id': '849765509906169856'}, {'screen_name': 'SigmaNursing', 'name': 'Sigma Nursing', 'id': '19726161'}, {'screen_name': 'Jhpiego', 'name': 'Jhpiego', 'id': '159249403'}]","['think', 'male', 'nurs', 'rather', 'refer', 'paramed', 'singapor', 'like', 'function', 'male', 'nurs', 'easili', 'go', 'er', 'work', 'less', 'critic', 'patient', 'care', 'transit', 'anoth', 'healthcar', 'facil', 'drive', 'vehicl', 'transport', 'patient']","@MyraLexie @JenniferBreads @SigmaNursing @Jhpiego I think male nurses rather be referred to as paramedics. In Singapore, it is like that, functionally. The male nurses can easily go and do ER work and less critical patient care for transit to another healthcare facility. They drive vehicles to transport patients."
375,1266722352290844680,1266722352290844680,2020-05-30,21:25:18,46315161,opheliap,Jasmine Pang,"{'type': 'Point', 'coordinates': [1.33806994, 103.77855765]}",I'm at Unity NTUC Healthcare in Singapore w/ @viper007  https://t.co/uU15Splj8L,en,"[{'screen_name': 'viper007', 'name': 'viper007', 'id': '15764697'}]",['https://www.swarmapp.com/c/4DJnaXVqs1C'],[],0,0,0,[],https://twitter.com/opheliap/status/1266722352290844680,0,[],"['uniti', 'ntuc', 'healthcar', 'singapor']",I'm at Unity NTUC Healthcare in Singapore w/ @viper007  https://t.co/uU15Splj8L
377,1266353700756320256,1266353700756320256,2020-05-29,21:00:24,34572260,gabrielsim,Gabriel,,"#Telemedicine has tremendous potential, not only in bringing #healthcare closer, but also improving it. There is no doubt that the pandemic will help to make it an integral part of the #healthcaresystems. #telehealth #DigitalHealth  https://t.co/We2RpwHBWI",en,[],['https://www.mobihealthnews.com/news/europe/covid-19-rise-and-rise-telemedicine'],[],0,0,1,"['telemedicine', 'healthcare', 'healthcaresystems', 'telehealth', 'digitalhealth']",https://twitter.com/GabrielSim/status/1266353700756320256,0,[],"['tremend', 'potenti', 'bring', 'closer', 'also', 'improv', 'doubt', 'pandem', 'help', 'make', 'integr', 'part']","#Telemedicine has tremendous potential, not only in bringing #healthcare closer, but also improving it. There is no doubt that the pandemic will help to make it an integral part of the #healthcaresystems. #telehealth #DigitalHealth  https://t.co/We2RpwHBWI"
378,1266221423846195202,1266221423846195202,2020-05-29,12:14:47,1150808163471392768,golu23464141,Golu,,"When someone makes bad policies &amp; a few support him, who is more #corrupt  The wrongdoer or his supporter?  This man has been instrumental in privatizing #healthcare #Health services in #India &amp; look who supports ,even encourages him.  #IndiaFightsCorona  #India_Against_Pakhand  https://t.co/oEKArO5HJR",en,[],[],"['https://pbs.twimg.com/media/EZKFoY8WoAAgwhJ.jpg', 'https://pbs.twimg.com/media/EZKFpV0XYAAhrV1.jpg', 'https://pbs.twimg.com/media/EZKFqHiWAAExjIF.jpg']",0,0,0,"['corrupt', 'healthcare', 'health', 'india', 'indiafightscorona', 'india_against_pakhand']",https://twitter.com/Golu23464141/status/1266221423846195202,1,[],"['someon', 'make', 'bad', 'polici', 'amp', 'support', 'wrongdoer', 'support', 'man', 'instrument', 'privat', 'servic', 'amp', 'look', 'support', 'even', 'encourag']","When someone makes bad policies &amp; a few support him, who is more #corrupt  The wrongdoer or his supporter?  This man has been instrumental in privatizing #healthcare #Health services in #India &amp; look who supports ,even encourages him.  #IndiaFightsCorona  #India_Against_Pakhand  https://t.co/oEKArO5HJR"
380,1264216092173463552,1264215691969720322,2020-05-23,23:26:19,190634880,bobers666,fat and wild,,"@pranav__a err yeah, frontline healthcare worker....insane risk pay...but i might die...haha.......",en,[],[],[],0,0,0,[],https://twitter.com/bobers666/status/1264216092173463552,0,[],"['err', 'yeah', 'frontlin', 'healthcar', 'worker', 'insan', 'risk', 'pay', 'might', 'die', 'haha']","@pranav__a err yeah, frontline healthcare worker....insane risk pay...but i might die...haha......."
381,1262995242602516482,1262995242602516482,2020-05-20,14:35:05,104473422,adaptalis,Daptartmental Store,,Can we save that money and give extra GST vouchers to healthcare workers and admin staff? They can't eat applause and firework smoke and dust.,en,[],[],[],0,0,0,[],https://twitter.com/adaptalis/status/1262995242602516482,0,[],"['save', 'money', 'give', 'extra', 'gst', 'voucher', 'healthcar', 'worker', 'admin', 'staff', 'ca', 'eat', 'applaus', 'firework', 'smoke', 'dust']",Can we save that money and give extra GST vouchers to healthcare workers and admin staff? They can't eat applause and firework smoke and dust.
382,1261736606106451968,1261582898022375424,2020-05-17,03:13:43,506030742,hzmnrshm,zeem,,"@Siti_Amirah_ That’s why for me I rasa implementation salah, yg kes ni pharmacy tak salah they just follow sop, all healthcare related facilities now more strict sop",en,[],[],[],0,0,0,[],https://twitter.com/hzmnrshm/status/1261736606106451968,0,"[{'screen_name': 'Siti_Amirah_', 'name': '🇲🇾 • SITI • 🇲🇾', 'id': '1422753186'}]","['rasa', 'implement', 'salah', 'yg', 'ke', 'ni', 'pharmaci', 'tak', 'salah', 'follow', 'sop', 'healthcar', 'relat', 'facil', 'strict', 'sop']","@Siti_Amirah_ That’s why for me I rasa implementation salah, yg kes ni pharmacy tak salah they just follow sop, all healthcare related facilities now more strict sop"
383,1261133416453431297,1261133416453431297,2020-05-15,11:16:51,877337100,indiainsingapor,India in Singapore,,In Tabla! newspaper today - Explaining the process of repatriation of stranded Indians from #Singapore &amp; High Commission’s role. And saluting healthcare workers HC @JawedAshraf5 helping #MTR Indian restaurant packing hot snacks for medical staff in S’pore  https://t.co/kmr3TdDoVG  https://t.co/F4xpfCek3D,en,"[{'screen_name': 'jawedashraf5', 'name': 'jawed ashraf', 'id': '718757829570506752'}]",['https://www.tamilmurasu.com.sg/tabla/singapore/smooth-evacuation-flights-singapore'],"['https://pbs.twimg.com/media/EYByJTNU0AEgED_.jpg', 'https://pbs.twimg.com/media/EYByJTMU8AAsCnm.jpg', 'https://pbs.twimg.com/media/EYByJTLUYAAbjgj.jpg']",22,13,76,"['singapore', 'mtr']",https://twitter.com/IndiainSingapor/status/1261133416453431297,1,[],"['tabla', 'newspap', 'today', 'explain', 'process', 'repatri', 'strand', 'indian', 'amp', 'high', 'commiss', 'role', 'salut', 'healthcar', 'worker', 'hc', 'help', 'indian', 'restaur', 'pack', 'hot', 'snack', 'medic', 'staff', 'pore']",In Tabla! newspaper today - Explaining the process of repatriation of stranded Indians from #Singapore &amp; High Commission’s role. And saluting healthcare workers HC @JawedAshraf5 helping #MTR Indian restaurant packing hot snacks for medical staff in S’pore  https://t.co/kmr3TdDoVG  https://t.co/F4xpfCek3D
384,1260601600403337219,1260601600403337219,2020-05-14,00:03:37,305430753,env_sharath,Sharath Rao,,Free tickets to #healthcare workers is a great gesture shown by @qatarairways #welldeserved  https://t.co/S3OhBhczXe,en,"[{'screen_name': 'qatarairways', 'name': 'qatar airways', 'id': '14589119'}]",[],['https://pbs.twimg.com/media/EX6Od9sU8AM4SFU.jpg'],0,0,0,"['healthcare', 'welldeserved']",https://twitter.com/env_sharath/status/1260601600403337219,1,[],"['free', 'ticket', 'worker', 'great', 'gestur', 'shown']",Free tickets to #healthcare workers is a great gesture shown by @qatarairways #welldeserved  https://t.co/S3OhBhczXe
385,1260164110156615680,1260164110156615680,2020-05-12,19:05:11,2852267839,manojdayyalamd,Manoj Dayyala,,Happy International Nurses Day to all of our wonderful nurses!   Our healthcare workers are the backbone of our fight against COVID-19  https://t.co/VPYQ1RanEn,en,[],[],['https://pbs.twimg.com/media/EX0AkyuUYAALPqR.jpg'],0,0,1,[],https://twitter.com/ManojdayyalaMd/status/1260164110156615680,1,[],"['happi', 'intern', 'nurs', 'day', 'wonder', 'nurs', 'healthcar', 'worker', 'backbon', 'fight']",Happy International Nurses Day to all of our wonderful nurses!   Our healthcare workers are the backbone of our fight against COVID-19  https://t.co/VPYQ1RanEn
386,1260042714285916161,1260042714285916161,2020-05-12,11:02:48,232177979,jayhykel,Jay-Hykel,,"Healthcare and frontlines don’t need claps, they need a pay raise. I said what I said.",en,[],[],[],0,6,11,[],https://twitter.com/JayHykel/status/1260042714285916161,0,[],"['healthcar', 'frontlin', 'need', 'clap', 'need', 'pay', 'rais', 'said', 'said']","Healthcare and frontlines don’t need claps, they need a pay raise. I said what I said."
387,1259998933259972609,1259998933259972609,2020-05-12,08:08:49,87372054,tbngrdns,🐳,,"Delivery riders are so under appreciated. While clapping for healthcare workers, mourning for the loss of BBTs and McDonald. Please remember to tip them for every delivery. A little goes a long way.",en,[],[],[],0,0,0,[],https://twitter.com/tbngrdns/status/1259998933259972609,0,[],"['deliveri', 'rider', 'appreci', 'clap', 'healthcar', 'worker', 'mourn', 'loss', 'bbt', 'mcdonald', 'pleas', 'rememb', 'tip', 'everi', 'deliveri', 'littl', 'goe', 'long', 'way']","Delivery riders are so under appreciated. While clapping for healthcare workers, mourning for the loss of BBTs and McDonald. Please remember to tip them for every delivery. A little goes a long way."
388,1259428268165312514,1259428268165312514,2020-05-10,18:21:12,34572260,gabrielsim,Gabriel,,Mainstreaming #telemedicine is the most transformative change hospitals have made to provide #healthcare in the post #Covid19 world without compromising on quality of #care and outcomes. #telehealth #virtualhealth #virtualcare #DigitalHealth #HealthTech  https://t.co/uQK2Sysupn,en,[],['https://www.hindustantimes.com/cities/telemedicine-set-to-transform-healthcare-in-a-post-covid-world/story-j79r1yEDFxYaE4nlcFNL3I.html'],[],0,0,2,"['telemedicine', 'healthcare', 'covid19', 'care', 'telehealth', 'virtualhealth', 'virtualcare', 'digitalhealth', 'healthtech']",https://twitter.com/GabrielSim/status/1259428268165312514,0,[],"['mainstream', 'transform', 'chang', 'hospit', 'made', 'provid', 'post', 'world', 'without', 'compromis', 'qualiti', 'outcom']",Mainstreaming #telemedicine is the most transformative change hospitals have made to provide #healthcare in the post #Covid19 world without compromising on quality of #care and outcomes. #telehealth #virtualhealth #virtualcare #DigitalHealth #HealthTech  https://t.co/uQK2Sysupn
389,1259380765382651905,1259380765382651905,2020-05-10,15:12:27,61766944,tebisha86,Yan Teng,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","💕 Thank you kohdawn inviting me to be part of this meaningful event and the lovely handcrafted paper lily. 💐 Happy Mother's Day to all healthcare frontline mummies! You guys are the most awesome mummies, thank you…  https://t.co/RZIuPw8rnp",en,[],['https://www.instagram.com/p/B__57KMgUIJ/?igshid=iucsgux277x3'],[],0,0,0,[],https://twitter.com/tebisha86/status/1259380765382651905,0,[],"['thank', 'kohdawn', 'invit', 'part', 'meaning', 'event', 'love', 'handcraft', 'paper', 'lili', 'happi', 'mother', 'day', 'healthcar', 'frontlin', 'mummi', 'guy', 'awesom', 'mummi', 'thank']",":two_hearts: Thank you kohdawn inviting me to be part of this meaningful event and the lovely handcrafted paper lily. :bouquet: Happy Mother's Day to all healthcare frontline mummies! You guys are the most awesome mummies, thank you…  https://t.co/RZIuPw8rnp"
390,1258412807264980994,1258412807264980994,2020-05-07,23:06:08,1076266381,mdhxrith_,Muhammad Harith,,"We live in a weird and very uncertain time. Circuit breaker or not, not even the medical experts and healthcare specialists can predict how long more will Covid-19 be a threat to mankind. Have faith and continue to stay positive and resilient. #COVID #sgunited #Singapore  https://t.co/cLz2owPTHw",en,[],[],"['https://pbs.twimg.com/media/EXbHv9kVAAEorkK.jpg', 'https://pbs.twimg.com/media/EXbHwg2U8AEvNPN.jpg', 'https://pbs.twimg.com/media/EXbHxALUEAEb5NH.jpg', 'https://pbs.twimg.com/media/EXbHxgkVAAY8qsk.jpg']",0,0,0,"['covid', 'sgunited', 'singapore']",https://twitter.com/mdhxrith_/status/1258412807264980994,1,[],"['live', 'weird', 'uncertain', 'time', 'circuit', 'breaker', 'even', 'medic', 'expert', 'healthcar', 'specialist', 'predict', 'long', 'threat', 'mankind', 'faith', 'continu', 'stay', 'posit', 'resili']","We live in a weird and very uncertain time. Circuit breaker or not, not even the medical experts and healthcare specialists can predict how long more will Covid-19 be a threat to mankind. Have faith and continue to stay positive and resilient. #COVID #sgunited #Singapore  https://t.co/cLz2owPTHw"
391,1258303525374705664,1258303525374705664,2020-05-07,15:51:53,43140612,himanshu2904,Himanshu Shankar (अयम् आत्मा ब्रह्म),,Terrible news coming from #Vizag . Could this have been avoided. Puts undue pressure on already reeling healthcare system. #VizagGasLeak #VizagGasLeak,en,[],[],[],0,0,1,"['vizag', 'vizaggasleak', 'vizaggasleak']",https://twitter.com/himanshu2904/status/1258303525374705664,0,[],"['terribl', 'news', 'come', 'could', 'avoid', 'put', 'undu', 'pressur', 'alreadi', 'reel', 'healthcar', 'system']",Terrible news coming from #Vizag . Could this have been avoided. Puts undue pressure on already reeling healthcare system. #VizagGasLeak #VizagGasLeak
392,1257998587625013249,1257998587625013249,2020-05-06,19:40:10,1077058866188234753,_bilav,fuck body standards,,sometimes at work a cute SIA healthcare ambassador passes by... may i?😔,en,[],[],[],1,1,10,[],https://twitter.com/_bilav/status/1257998587625013249,0,[],"['sometim', 'work', 'cute', 'sia', 'healthcar', 'ambassador', 'pass', 'may']",sometimes at work a cute SIA healthcare ambassador passes by... may i?:pensive_face:
393,1257987293433999360,1257987293433999360,2020-05-06,18:55:17,2301432122,lieynafara,𝒩𝓊𝓇𝒿𝒶𝓁𝒾𝓃𝒶𝒻𝒶𝓇𝒶𝓃𝒾𝓉𝒶,"{'type': 'Point', 'coordinates': [1.42974608, 103.76374892]}",I'm at Baxter Healthcare SA  https://t.co/LbDkHLE4KB,en,[],['https://www.swarmapp.com/c/hYFuvJ8gHlw'],[],0,0,0,[],https://twitter.com/lieynafara/status/1257987293433999360,0,[],"['baxter', 'healthcar', 'sa']",I'm at Baxter Healthcare SA  https://t.co/LbDkHLE4KB
394,1257914850681872385,1257914850681872385,2020-05-06,14:07:25,76328607,venkatanathana,Venkatanathan,,"Missed opportunities continued.. C) Spl financial instrument for urgent working capital funding for SMEs that r directly &amp; indirectly contributing during this period - Wholesalers, Logistics, Healthcare equipment &amp; consummable mfrs, tech startups in Covid analysis, mgmt etc",en,[],[],[],0,0,0,[],https://twitter.com/venkatanathana/status/1257914850681872385,0,[],"['miss', 'opportun', 'continu', 'c', 'spl', 'financi', 'instrument', 'urgent', 'work', 'capit', 'fund', 'sme', 'r', 'directli', 'amp', 'indirectli', 'contribut', 'period', 'wholesal', 'logist', 'healthcar', 'equip', 'amp', 'consumm', 'mfr', 'tech', 'startup', 'covid', 'analysi', 'mgmt', 'etc']","Missed opportunities continued.. C) Spl financial instrument for urgent working capital funding for SMEs that r directly &amp; indirectly contributing during this period - Wholesalers, Logistics, Healthcare equipment &amp; consummable mfrs, tech startups in Covid analysis, mgmt etc"
395,1257599674396979201,1257599674396979201,2020-05-05,17:15:02,45300080,slogaa,Loga,,#airhc #COVID19 #insurance #healthcare #Mentalhealth @AIReDaily  Dr Morrison Loh speaking on role of employers.@ An Interactive Virtual Panel on Healthcare Insurance organised by @AIReDaily  https://t.co/WOBO1JDAHY,en,"[{'screen_name': 'airedaily', 'name': 'asiainsurancereview', 'id': '117668109'}, {'screen_name': 'airedaily', 'name': 'asiainsurancereview', 'id': '117668109'}]",[],['https://pbs.twimg.com/media/EXPkO-BVcAA-Bl9.jpg'],0,0,0,"['airhc', 'covid19', 'insurance', 'healthcare', 'mentalhealth']",https://twitter.com/slogaa/status/1257599674396979201,1,[],"['dr', 'morrison', 'loh', 'speak', 'role', 'employ', 'interact', 'virtual', 'panel', 'healthcar', 'insur', 'organis']",#airhc #COVID19 #insurance #healthcare #Mentalhealth @AIReDaily  Dr Morrison Loh speaking on role of employers.@ An Interactive Virtual Panel on Healthcare Insurance organised by @AIReDaily  https://t.co/WOBO1JDAHY
