,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
319,TERU TERU 有晴天ジ 钩针娃娃,2.46E+18,13/12/2020 3:42,teruteruwithcrafts,"Photo shared by TERU TERU 有晴天ジ 钩针娃娃 on December 12, 2020 tagging @alternateuniversesg.","☁︎ 𝙏𝙧𝙖𝙘𝙚𝙩𝙤𝙜𝙚𝙩𝙝𝙚𝙧 token cover. 
Inspired by Spirited away bathhouse token 🤭🤭

Only 1 available. Dm if interested
Landyard not inclusive
*for the rectangle flat token version*

*tracetogether token is a device used in singapore for contact tracing*

Base pattern available in my posts/highlight ☺️
All four token version available 
---
#tracetogethertoken #合力追踪 #tracetogether #singapore #ditto  #sgcrocheter #spiritedaway #ausgonline 
.
.
.
#teruteruwithcrafts #有晴天 #amigurumi #钩针玩偶 #crochet #handmade #手作娃娃 #아미구루미 #編みぐるみ #crochetdoll #instacrafts #instaamigurumi #madeinsg #diy  #handmadesingapore #supportlocalsg #sgcrafters #artistsoninstagram #kawaii","Woodlands, Singapore",51,2
320,WerkDone,2.46E+18,13/12/2020 1:30,werkdone,,"By Dec 2020, TraceTogether will become the mandatory method for SafeEntry. 
Avoid admin nightmares with WerkDone's affordable, no-fuss token scanner:

- Stand-Alone, no PC required!
- Self-Service, no need for hand scanners/attendants
- Simple 3-Minute Installation

Enquire now at: https://www.werkdone.com/thermo

#Werkdone #FutureofProcess #ProcessAutomation #safemanagementmeasures #safeymeasures #safeworkplace #covid19 #safeentry #tracetogether #facialrecognition #thermalscanner #phase3 #SafeNation #TOS",,10,0
321,sk.keh,2.46E+18,12/12/2020 15:26,snickerskitkats,"Photo by sk.keh on December 12, 2020. May be an image of text that says '"" C Learn how to use TraceTogether for SafeEntry here! SCAN THIS! Check in successfully to win prizes!'.","Do you know it will be mandatory to use TraceTogether to check-in, and it is not mandatory to use the token? 
Find us at various shopping malls to get to understand TraceTogether, at the same time spin the wheel to get free gifts.

#tracetogether #tracetogethertoken #tracetogethersg #smartnation #smartnationambassadors #smartnationsg #SGunited",,15,0
322,Just Bike Shop,2.46E+18,12/12/2020 13:45,justbikeshop,Photo by Just Bike Shop in JUST BIKE SHOP.,"十二月冬至，掌櫃推薦
有 夢 想 就 會 有 騎 跡
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#ProJavaSeries
#TrinxSeries
#26erTrinxM100
#26erTrinxM116
#26erTrinxM1000
#20inchTrinxFlybird1.0
#WolfAlloy
#AnmierMtb
#GiernMtb
#NewArrival
#LimitedQuantity
#SellingFast
#HelloDecember
#SGunited",JUST BIKE SHOP,1,0
323,Just Bike Shop,2.46E+18,12/12/2020 13:11,justbikeshop,"Photo by Just Bike Shop on December 12, 2020. May be an image of 1 person and bicycle.","十二月冬至，騎樂無窮
有 夢 想 就 會 有 騎 跡
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#29erTrinxM1200soldOut
#26erTrinxM1000
#275PolygonCascade3soldOut
#20inchFashionLady
#NewArrival
#HelloDecember
#SGunited",JUST BIKE SHOP,3,0
324,Church of the Holy Cross,2.46E+18,12/12/2020 8:13,churchoftheholycross,"Photo by Church of the Holy Cross on December 12, 2020. May be an image of text that says '0 TraceTogether WORSHIPPING WITH US? WE ARE WITCHING TO TRACETOGETHER ONLY SAFE ENTRY TRACETOGETHER APP THIS WILL ELACETHE THE EXISTING SAFE ENTRY SYSTEM Thirbelonge.te SingPass Motline SGUNITED PLEASE DOWNLOAD THE APPOR BRING YOUR TOKEN WHEN COMING FOR MASS TRACETOGETHER TOKEN WEEKEND MASS TIMES SATURDAY 4PM 6PM MANDARIN SUNDAY 7.30AM 9.30AM 11.30AM 5PM'.","Our parish will soon be adopting the ‘TraceTogether-only SafeEntry’ system - this will replace the existing SafeEntry Check-In system. 
•
Parishioners will ONLY be able to do SafeEntry Check-In using the TraceTogether App or Token. 
•
Please download the TraceTogether App OR bring along your token for SafeEntry Check-In when coming for Mass. 
•
Please also bring your NRIC/Work Permit to verify your Mass booking before entering the Church Hall.
•
#holycrossfamily #tracetogether",,23,0
325,,2.46E+18,12/12/2020 5:21,heartandsew1973,"Photo by @heartandsew1973 in Jurong West, Singapore. May be an image of saddle-stitched leather, leather and wrist watch.",🚛交货了🚛. it's Saturday! Buy 4d! #tracetogether #tracetogethertoken #tracetogethertokensleeve #handcrafted #jurongwest,"Jurong West, Singapore",6,0
326,Hellokitcrafts,2.46E+18,12/12/2020 3:43,hellokitcrafts,"Photo by Hellokitcrafts on December 11, 2020. May be an image of stitching.","Was commisioned to make a tempura Trace Together token this week! Even though it took me a few tries for the qr code panel  at the back and sizing(my token was a different ver), I had so much fun making it!! 🍤🍤🍤
 Might try to make more token cases🤭

#crochetersofinstagram #crochetforsale
#crochet #crochetsg #crochetart #crocheting #yarn #yarnlove #yarnaddict #amigurumi #tracetogether #tracetogethertoken #token #charms #tempura #foodie #flatlay #supportsmallbusiness #supportlocal #supportlocalsg #",Singapore,30,2
327,,2.46E+18,11/12/2020 16:47,jamietangochan,"Photo by @jamietangochan on December 11, 2020.","Who’s that Pokémon?!

It’s Dratini! 

Made a cover for my tracetogether token, inspired by my kiddies recent favourite cartoon on Netflix. Dratini was my favourite pokemon when I was young. 😉 

This took 1 full day of experimenting since I had to come up with the pattern from scratch. Including a button up strap and hole for the QR code to show. Total love the outcome! 🥰 

Should I try to make more??? It’s quite addictive. 

#jamiescraft #pokemon #dratini #pokémon #pokemondratini #tracetogether #tracetogethertoken #tracetogethertokencover #tracetogethertokensleeve #whosthatpokemon",Singapore,13,0
328,Just Bike Shop,2.46E+18,11/12/2020 12:49,justbikeshop,"Photo by Just Bike Shop on December 11, 2020. May be an image of 1 person, standing, headscarf, bicycle and outerwear.","十二月冬至，騎樂無窮
有 夢 想 就 會 有 騎 跡
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#20inchTrinxFlybird2021soldOut
#275PolygonPremier4soldOut
#275WolfAlloy
#24inchProJavaAlloy
#NewArrival
#HelloDecember
#SGunited",JUST BIKE SHOP,6,0
329,theindependent.sg,2.46E+18,11/12/2020 10:54,theindependent.sg,"Photo by theindependent.sg on December 11, 2020. May be a cartoon.","Singapore—After a report this week saying experts believe the country is not likely to enter Phase 3 of reopening as not enough people are using the TraceTogether token or app, the Smart Nation and Digital Government Group (SNDGG) announced that the take-up rate is now “more than 60 per cent,” according to TODAY.
In  #contacttracing #COVID19 #TraceTogether",,1,0
330,theindependent.sg,2.46E+18,11/12/2020 10:20,theindependent.sg,"Photo by theindependent.sg on December 11, 2020. May be an image of 1 person and outerwear.","Singapore—Progress Singapore Party (PSP) politician Brad Bowyer commented on the recent news that the country cannot yet enter phase 3 of reopening because not enough people are using the TraceTogether token or app for contact tracing.
In  #BradBowyer #PSP #TraceTogether",,6,0
331,Karen,2.46E+18,11/12/2020 7:55,seriouslyhandmade,"Photo shared by Karen on December 10, 2020 tagging @govtechsg.","Dino Trace Together Token Case 🦕
.
.
.
#seriouslyhandmade #tracetogether  #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #qrcode #tourismsingapore #sgcrafters  #supportlocalbusinesses #fleamarketsg #crochettokencase #crochetaddict #customisedcases #amigurumiaddict  #covid19 #tokengowhere #govtechsg #safeentry #dino #dinosaurs #dinosaur #longneck #trex #amigurumiaddict #crochetaddict #crochet #crocheting #applique  #crochetersofinstagram #合力追踪",,10,0
332,Guosheng | Singapore,2.46E+18,11/12/2020 6:53,guoshengz,Photo by Guosheng | Singapore in Singapore with @bitplay_official. May be an image of footwear.,"2020 mobile photographer essentials. I am no stranger to @bitplay_official cases and their premium lens. This year, they have launched their Wander Case for the iPhone 12 series. Enjoy 5% on top of their #Christmas discount from now till 27th Dec with my discount code “Guosheng_5%” with minimum purchase of USD 20 dollars on all their merchandises. Link in my story highlight. 
.
.
.
.
.
#flatlay 
#flatlaystyle 
#flatlayphotography 
#bitplay
#bape
#teamadidas
#tracetogether 
#facemask
#gentlemonster
#shotoniphone 
#dontsaybojio",Singapore,313,2
333,Just Bike Shop,2.46E+18,11/12/2020 4:34,justbikeshop,Photo by Just Bike Shop in JUST BIKE SHOP. May be an image of bicycle.,"全球官網官方經銷商
低碳生活，享瘦騎行
We Are Polygon Dealer
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#WeArePolygonDealer
#PolygonGlobalWebsite
#PolygonOosten700C
#HelloDecember
#SGunite",JUST BIKE SHOP,4,0
334,TheHomeGround | THGAsia | THG,2.46E+18,11/12/2020 4:21,thehomegroundasia,"Photo by TheHomeGround | THGAsia | THG on December 10, 2020. May be an image of one or more people, people standing and text that says 'THG NEWS TraceTogether Take-Up Rate Reaches More than Reache60% 60%'.","We are one step closer to Phase 3 as the TraceTogether uptake rate hits 60%! Download now if you haven’t already done so! 🎉
.
.
.
.
.
#tracetogether #socialdistancing #phase3 #covid19 #covid19update #covid19recovery",,5,0
335,Just Bike Shop,2.46E+18,10/12/2020 14:44,justbikeshop,"Photo by Just Bike Shop on December 10, 2020. May be an image of 1 person, bicycle and text that says 'NOTICE PUMA 10 DEC 2020 PHASE 2-DAY 175 27.5""PROJAVA 感恩您THANK YOU'.","十二月冬至，騎樂無窮
有 夢 想 就 會 有 騎 跡
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#275ProJavaAlloySoldOut
#275PolygonPremier5soldOut
#26inchPolygonLovinaCreamSoldOut
#24inchProJavaAlloySoldOut
#275PolygonCascade3
#18inchFreestyleBMX
#NewArrival
#HelloDecember
#SGunited",JUST BIKE SHOP,4,0
336,theindependent.sg,2.46E+18,10/12/2020 9:33,theindependent.sg,"Photo by theindependent.sg on December 10, 2020. May be an image of 1 person and standing.","Singapore—After it was reported that it was unlikely for Singapore to enter Phase 3 of reopening since not enough people are using the TraceTogether token or app, former NCMP Calvin Cheng said he thinks the Government may be “too soft” on the implementation of the contact tracing method.

“I think the Government has been too soft in implementing the use of Trace Together.  #CalvinCheng #contacttracing #TraceTogether",,3,1
337,RuffledandRumpled,2.46E+18,10/12/2020 5:40,ruffledandrumpledami,"Photo by RuffledandRumpled on December 09, 2020. May be an image of crochet.","Clearly I'm carried away with Trace Together Token covers.

Mickey and Donald inspired. 

Stay safe everyone! 

#Mickey 
#Mickeymouse
#Donald
#Donaldduck
#Tracetogether
#Tracetogethersg
#Singapore
#staysafeeveryone
#staysafesingapore 
#crochetsg
#crochetsingapore
#crochetmadness
#SGtogether
#RuffledandRumpledAmi",,7,0
338,Al-Falah Youth,2.46E+18,10/12/2020 4:07,alfalahyouth,"Photo by Al-Falah Youth on December 09, 2020. May be an image of outerwear, mountain, sky and text that says 'Phase A 04 Dec 12 Dec O ERIGHT BASE CHALLENGE # FEATURED CHALLENGE alking Mile Swipe right'.","Assalamu'alaikum 👋🏻👋🏻

Presenting the Challenges for Phase A! 😊

❇ Base Challenge
Worth: 25 POINTS
Task: Take a picture of yourself at any of the parks marked on our Walking the Mile map.
Bonus points: Picture of yourself at a Mosque (+ 20 points)

✴ Featured Challenge 1
Worth: 50 POINTS
Task: Take a video of yourself on a journey that requires walking.

In order to be awarded points, you must submit the challenge entries through the StepsTracker form. Once our team has verified your challenge entries, your points will be credited under your UniqueID within 2-3 days.

Details on submission of Challenge Entries can be found in our manual Refer to the link in bio for any other information.

As always, safety is first! Please adhere to any existing rules, regulations and guidelines. Take care and stay safe! #tracetogether",,17,0
339,Sewfisticated,2.46E+18,10/12/2020 3:35,sewfisticatedsg,"Photo by Sewfisticated on December 09, 2020. May be an image of 1 person.","Our latest version of sleeve for Trace Together Token 1. 

It can accommodate both the long slim and latest white rounded rectangle token, with no gap at the bottom 😊

~~
Perfect for any occasion gifts.  Customized your Sanitizer and Trace Together Token sleeve now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg #tracetogethertoken #tracetogether #tracetogethertokensg #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness  #rainbowdreams #perkytoki #jujubextokidokixhellokitty #kangacare #kaiju #donutella #tokidoki #jujubextokidoki #personalisedgifts #sgmoms #sgfamily #sgkids #sgunited",,6,0
340,TERU TERU 有晴天ジ 钩针娃娃,2.46E+18,10/12/2020 2:53,teruteruwithcrafts,"Photo by TERU TERU 有晴天ジ 钩针娃娃 in Woodlands, Singapore with @alternateuniversesg. May be an image of crochet.","☁︎ 𝙏𝙧𝙖𝙘𝙚𝙩𝙤𝙜𝙚𝙩𝙝𝙚𝙧 token cover. 
Custom order 💕
Purple cover with a pink ditto! ✨
I love how it turns out ☺️☺️

Base pattern available in my posts/highlight ☺️
All four token version available 
---
#tracetogethertoken #合力追踪 #tracetogether #singapore #ditto  #sgcrocheter #ausgonline 
.
.
.
#teruteruwithcrafts #有晴天 #amigurumi #钩针玩偶 #crochet #handmade #手作娃娃 #아미구루미 #編みぐるみ #crochetdoll #instacrafts #instaamigurumi #madeinsg #diy  #handmadesingapore #supportlocalsg #sgcrafters #artistsoninstagram #kawaii","Woodlands, Singapore",131,6
341,Sewfisticated,2.46E+18,10/12/2020 0:49,sewfisticatedsg,"Photo by Sewfisticated on December 09, 2020. May be an image of rose.","Hello Kitty Kimono 
Rainbow Dreams Stellina

Sanitizer & Trace Together Token customized sleeves. 

Thank you M for your orders and support mumpreneur home business 😘

~~
Perfect for any occasion gifts.  Customized your Sanitizer and Trace Together Token sleeve now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg #tracetogethertoken #tracetogether #tracetogethertokenssg #betag #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness  #rainbowdreams #hellokittykimono #tokidoki #jujubextokidoki #personalisedgifts #sgmoms #sgfamily #sgkids #sgunited",,9,0
