,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
192,vivienyeobeautystore,2446438012299348768,2020-11-20 07:42:39,vivienyeobeautystore,"Photo by vivienyeobeautystore on November 19, 2020. May be an image of text that says 'vM BEAUT STORE 能量 糖份 能量棒 ENERGY BAR STEP 2 阻脂鎖糖 X2-S'.","不少人都會吃能量棒當減肥主食⚡，心想：「體積小小的但充滿營養應該能減肥吧！」但其實多款能量棒經香港消委會檢測後。發現所含糖份超出標準。😱（資料來源：消委會）
.
【什麼是高糖？】按照食安中心為消費者提供的食物糖分參考水平為準，食物每100克含超過15克糖即屬高糖🧁，而在不合格的能量棒樣本當中，最高糖份可達38.1克，比食安中心高糖定義高出足足一倍有多！每條能量棒的能量介乎111至290千卡之間，一個體重55公斤的成年人進食一條後，需要運動最少30分鐘或更多才可以消耗掉。🙅🏻
.
吃能量棒以為減肥原來致肥！沒想到吧～攝取過量的糖分而身體又沒有利用，最終只會轉換成脂肪牢牢的STAY在你的BODY！【💙STEP 2 X2-S 阻脂鎖糖💙】的美國專利成分Citrin®️K藤黃果提取物不但可以控制大胃王食慾，更能阻止多餘的葡萄糖轉換成脂肪！🚫戒不掉甜點🍮飲料🥤的你們，這款必定收藏隨身帶備啦！👜（尤其想去吃甜的時候，喝這荔枝口味還可以止口癢。小編下午茶有點餓時就會來一杯🤣，因為當中有超級纖維洋車前子，能增加飽肚感！😎）除了STEP 2，【CM LESS PERFECT BODY皇牌修身飲品】還有其他針對不同修身需要的飲料！🥊每款都是不同的水果口味非常棒🍇🥝🍑🍋，味道超像果汁的說！而且糖分極低⬇️，低卡路里可以放心飲用！想了解更多就私訊我們啦～👩🏻‍💻
.
.
.
#楊秀惠美妝店 #vivienyeobeautystore #vybeautystore #楊秀惠 #vivienyeo #CMLESS #MCO #circuitbreakersg #修身 #塑型 #減脂 #醣質限制",,13,0
193,Ricky,2446411337723671079,2020-11-20 06:49:39,ricky_weebc,"Photo by Ricky on November 19, 2020. May be an image of bird, sky and nature.","Take flight...
.
.
.
.
.
.
.
.
.

#m10 #leicam10 #leica @leicastoresg #streetphotography  #streetphotography @leica_galerie_sg #summaron28mm #mySPC #mySPCstory @natgeoyourshot #yourshotphotographer @natgeotravel @natgeo #streetphotographers #streetphotographerscommunity #rawphotomag #peraphotogallery  #streetphotographersmagazine  @leicastorekl  #birds #covidstreet #covid_19 #circuitbreakersg #bluesky",,16,0
194,Orangey Hu,2446397289877318979,2020-11-20 06:21:44,orangejimbo,"Photo shared by Orangey Hu on November 19, 2020 tagging @jimborange. May be an image of food.",20.11.20 Lunch - Mentaiko spaghetti with pan seared scallops 🐚 and crispy fried bacon 🥓 #whaticook #whatimade #homecook #homemade #lunch #mentaikopasta #pansesredscallops #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #午餐 #明太子義大利麵 #奶油煎干貝 #培根 #煮婦人生 #防疫 #隔離生活,,13,0
195,Ivy Yee,2446389410533330088,2020-11-20 06:06:05,ivyyee,"🐥台式蛋饼 🌯 
#手抓饼 #葱油饼#lunchtime#古早味 #sister #instafood#foodie #foodporn #foodstagram #instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #circuitbreakersg #day229#itsfriday #火腿芝士蛋餅#tgif#friyay#仙草豆奶","🐥台式蛋饼 🌯 
#手抓饼 #葱油饼#lunchtime#古早味 #sister #instafood#foodie #foodporn #foodstagram #instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #circuitbreakersg #day229#itsfriday #火腿芝士蛋餅#tgif#friyay#仙草豆奶",,9,0
196,Overly Cheezy Pizza SG,2446380153620422080,2020-11-20 05:47:41,overlycheezysg,"Photo by Overly Cheezy Pizza SG in Overly Cheezy SG with @karhingc, @deliveroo_sg, @grabfoodsg, and @foodpandasg. May be an image of pizza.","Happy TGIF! Its one of those days whwn you deserve to sit back, relax, order some delicious pizza and enjoy it with netflix! (And you dont have to wash numerous dishes afterwards too!)

Call +65 6245 4922 to place your order now or visit us at Blk 311 Hougang Ave 5 #01-189 S530311 now! We are open daily, 7 days a week, from 11am to 11pm.

Photo: @karhingc

#pizza #overlycheezysg #pizzasg #singapore #sgfoodie #igsg #instafood #eatsg #sgeats #circuitbreakersg #foodsg #pizzalove #savefngsg #tslmakan #foodie #sgeatout #supportlocal #eatbooksg #foodstagram #sgeat #sgigfoodies #sgfoodblogger",Overly Cheezy SG,43,3
197,Orchid Live Seafood,2446366255609755614,2020-11-20 05:20:05,orchidliveseafood,"Photo by Orchid Live Seafood in Orchid Live Seafood Restaurant with @orchidliveseafood. May be an image of 1 person, crustacean and food.","Who’s up for a sumptuous feast? 🤤

Orchid Live Seafood has a long history of serving only the best live seafood there is, topped off with other signature dishes such as our Steven Chicken which also has a 20-year-old recipe. 

It’s ok that your vacation plans are postponed, come reward yourself to a feast for surviving this unpredictable year. YOU MADE IT💪🏻",Orchid Live Seafood Restaurant,33,1
198,Singapore Scenery 2020,2446356326079698689,2020-11-20 05:00:21,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 19, 2020 tagging @nebprimephotos. May be an image of tree.","Submission by: Benjamin Hu (@nebprimephotos) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,31,0
199,hourboutiqueSG,2446350903742402648,2020-11-20 04:49:34,hourboutiquesg,"Photo by hourboutiqueSG on November 19, 2020. May be an image of wrist watch.","Steinhart Ocean One 42mm Dual Time GMT Rhodium Dial ETA2893 Elabore
__________________________________
SGD1280
____________________________________
#hourboutiquesg #casio #gshock #gsteel #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,66,0
200,KURUS | SIHAT | CANTIK,2446332068366379508,2020-11-20 04:12:09,dietwithhida_,"Photo by KURUS | SIHAT | CANTIK in Singapore. May be an image of one or more people, hair, people standing, headscarf and text that says 'ANDA INGIN JADI YANG MANA SATU? CIK TI ATAU CIK KIAH? Tamat tempoh Perintah Pergerakan CIK PILIH UNTUK KURUS DARI RUMAH. KATANYA JOIN ""ONLINE COACHING"" CIK KIAH TAK MELAKUKAN APA-APA TINDAKAN. BIARKAN BERAT BADAN TERUS NAIK SEJAK MARCH 2020. ""Psst! Tengok jiran kita tu. Macam mana dia boleh maintain slim sepanjang tempoh isolation ni?""'.","Cer pilih nak yg mana...
.
Its all in you... Org lain tak leh paksa melainkan diri sendiri nak usaha.
.

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio
@dietwithhida_
@dietwithhida_
@dietwithhida_

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Singapore,4,0
201,Aneka Resepi Mudah,2446320533357201924,2020-11-20 03:49:37,resepi_ala_kampung,,"Jommm kecik kan peha...

Follow IG @dietwithhida_ ajak kawan2 sekali. 

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio
@dietwithhida_
@dietwithhida_
@dietwithhida_

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",,304,3
202,Ivy Yee,2446288961717237622,2020-11-20 02:46:30,ivyyee,"Photo by Ivy Yee on November 19, 2020. May be an image of strawberry.","🐥Mâtchä Bôwl 
#matchabowl #matchalover #matchaaddict #matchaoverdose#blueberry #raspberry #chiaseeds#myfav#breakfasttime #imahappygirl #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #random#yummylicious #webstagram#instagramhub #circuitbreakersg#day229#抹茶控#itsfriday #tgif#friyay#pomegranate",,7,0
203,TheBeadingBuddies,2446278627489105112,2020-11-20 02:25:58,thebeadingbuddies,"Photo by TheBeadingBuddies on November 19, 2020. May be an image of jewelry and text that says 'crystal workshop in book Your complete Crystal The JUDA Experience HA &alb Bible HA bestsellinga @HOKEIZUS'.","A lanyard for stress relieving, freedom from anxieties and loving relationships,  this piece ia made of purple phosphosiderite beads, pastel pink rose quartz beads and featuring Japanese tenshas. It can also double-up as a mask chain! Versatile and functional as a Christmas gift for your BBFs!

We are pledging 20% to @HPHPcommunity and @Mettacats_and_Dogs_sanctuary,  for every piece sold, DM for details. 

#HappyPeopleHelpingPeople #elderly #cardboardcollectors #MettaCatsandDogsShelter #dogood #circuitbreaker #phosphosiderite #rosequartz 
#gemstonejewelry #braceletstacks #braceletstyle #colorfuljewelry #jewelrystack #beadedjewelryofInstagram #craftworkshops #craftingexperiences #SGcrafters #SGmummy #supportlocalSG #instaSG #SGIG #beatCovid19together #circuitbreakerSG",,20,1
204,Suzie Koh-Caroline,2446277795255380530,2020-11-20 02:24:19,hokeizus,"Photo by Suzie Koh-Caroline on November 19, 2020. May be an image of jewelry.","A lanyard for stress relieving, freedom from anxieties and loving relationships,  this piece ia made of purple phosphosiderite beads, pastel pink rose quartz beads and featuring Japanese tenshas. It can also double-up as a mask chain! Versatile and functional as a Christmas gift for your BBFs!


We are pledging 20% to @HPHPcommunity and @Mettacats_and_Dogs_sanctuary,  for every piece sold, DM for details. 

#HappyPeopleHelpingPeople #elderly #cardboardcollectors #MettaCatsandDogsShelter #dogood #circuitbreaker #phosphosiderite #rosequartz 
#gemstonejewelry #braceletstacks #braceletstyle #colorfuljewelry #jewelrystack #beadedjewelryofInstagram #craftworkshops #craftingexperiences #SGcrafters #SGmummy #supportlocalSG #instaSG #SGIG #beatCovid19together #circuitbreakerSG",,14,0
205,Susucre,2446224346610167331,2020-11-20 00:38:08,susucre_cakes,"Photo by Susucre on November 19, 2020. May be an image of seafood.",I’m too hot...3D sculpted cakes by www.susucre.net,,15,1
206,Marcus Luah,2445961592590631353,2020-11-19 15:56:05,marcusluah,"Photo by Marcus Luah in The St. Regis Singapore with @cecilialuah. May be an image of 1 person, standing and pool.",Abel 2nd bday staycay #throwback #lovemywifey #throwback #family #stregis #circuitbreakersg #lovemywife,The St. Regis Singapore,78,0
207,Ambrose Huan,2445949306499491793,2020-11-19 15:31:40,ambrosehuan,"Photo by Ambrose Huan on November 19, 2020. May be an image of text that says 'PANDAN GARDENS 5 4 Googlaps 5.56 Outdoor run Duration 00:46:25 Avg pace 8'21"" Calories 645 kcal'.","Fitness Journal

Lvl 3 MAF180-Advanced
Endurance improvement
46 mins

""Continue to increase your stamina and burn more effectively by keeping your heart rate at a certain level (180 minus your age). This course increases the duration of your training sessions.""
~ Huawei Watch GT2 Series~

Speed walk: 94-139 bpm
Jogging: 145-165 bpm
W - 3 mins
J - 40 mins
W - 3 mins

Recovery time: 50 hours
VO2max: 46 ml/kg/min
Calories: 645 kcal

#huaweigt2 #circuitbreakersg #running",,34,2
208,KURUS | SIHAT | CANTIK,2445918780155355867,2020-11-19 14:31:13,dietwithhida_,,"Jommm kecik kan peha... 

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio
@dietwithhida_
@dietwithhida_
@dietwithhida_

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Singapore,15,0
209,Destinie Wong,2445905382942611060,2020-11-19 14:04:24,destinie2435,"Photo by Destinie Wong on November 19, 2020. May be an image of one or more people, coffee and coffee cup.","Take a break! Latte from Arabica Jewel ☕️ 

#circuitbreakersg #coffeelover #coffeebreak #latte #takeabreak",,57,1
210,,2445900525109256686,2020-11-19 13:54:45,foodiechubb,"Photo by @foodiechubb on November 19, 2020.","U see me not.
#singapore #sgfoodie #stayathomesg #circuitbreakersg #sgdaily #sgblogger",,1,0
211,Pharaoh The Corgi 🐶♂,2445864134187066246,2020-11-19 12:42:27,pharaohthecorgi,"Photo by Pharaoh The Corgi 🐶♂ in Singapore with @dogsofinstagram, @corgis_of_instagram, @corgistagrams, @thecorgiworld, @pharaohthecorgi, @sgcorgination, and @corgi_ig. May be an image of dog.","Hi guys. Time to cuddle 🐶
#PharaohTheCorgi
•
•
#sgcorgination #sgcorgi #sgpets
#corgisofinstagram #corgination #corgicommunity #corgilove  #corgipuppy  #corgistagram #welshcorgi #pembrokewelshcorgi #corgis #instacorgicorgigram  #corgiplanet  #corgiaddict  #instacorgi #corgilife  #corgigram_ #corgi_of_instagram #myfavcorgi  #corgiworld #corgibutt #corgilover #pemboke #stayhomestaysafe #circuitbreakersg #stayhomesg #stayhomewithST",Singapore,45,0
212,Pandetitas,2445784276433376432,2020-11-19 10:03:47,sgpandetitas,Photo by Pandetitas in Singapore. May be an image of food and text that says 'PANDETITAS SINGAPORE TOCINO PANDETITAS @sgpandetitas'.,"You can’t say NO to TOCINO.

Order the Pandetitas TOCINO. 
We have frozen and cooked.

TOCIno is to believe. Made PORk you!

#sgfoodstagram #instasg #stayhome #burpplesg #foodpornsg #yummy #hungrygowhere #singaporefoodie #foodiesg #dayseat #igfood #savefnbsg #foodpics #singaporeeats #sgmakandiary #sgrestaurant #singaporeinsiders #foodlover #sgbakes #homecooked #circuitbreaker #igsgfood #homecooking #circuitbreakersg #sgfoodhunt #delicious #sgcafehopping #sgholidays #ubecheesepandesalsg #holidays",Singapore,8,0
213,Coach Wani 🇸🇬,2445765471690479152,2020-11-19 09:26:26,dietwithfoodiewani,"Photo by Coach Wani 🇸🇬 in Waterway Point. May be an image of 1 person, headscarf and text that says 'PEKERJA SHIFT? Bolehje shift ye? Yeap 1:55 PM 1:56 PM Ahh! 24hrs off off 1:56 PM 1:56 PM There's a separate schedule to cater to those on shift Wooo baik 1:57 PM 2:01 PM UNTUK SHIFT WORK -make sure everytime bangun start @dietwithfoomiewsani'.","SHIFT WORKER LANGSING DAN MACHO 
.
Everything is possible! Hehehe. Siapa di sini shift worker? Siapa disini shift worker yang nak turon dan maintain berat badan?  Haaaa jom la jom 😉
.
.
Dm atau klik link di ig bio saya 🥰
@dietwithfoodiewani +6598578044
@dietwithfoodiewani",Waterway Point,3,1
214,Lesaffre Singapore,2445759782596781341,2020-11-19 09:15:24,lesaffre_sg,,"Customer trends are constantly evolving. This year, consumer tastes have veered towards ‘feel good’ and healthier food options.

Watch on our IGTV to learn more about COVID-19 consumer trends.

#Lesaffre #Lesaffresg #Bread #Breadsg #Sgbakes #Circuitbreakersg",,4,0
215,vivienyeobeautystore,2445755493971350130,2020-11-19 09:06:36,vivienyeobeautystore,"Photo by vivienyeobeautystore on November 19, 2020. May be an image of text that says 'SUGAR 高糖菜單 不健康之選 52 糖果 21冰淇淋 21 冰淇淋 17 手搖飲料 隱藏版菜單★★★ 58穀物早餐 穀物早餐 58 15 乳酪 M 09 09果汁 果汁 PERFEC SIZE X2-S on rEnS νW BEAUTYSTORE BEAU YSTORE 0'.","【你以為 #低糖，就真的是低糖？】糖果🍬、冰淇淋🍦、碳酸飲料，我們一聽都知道這些食品是不健康的，糖分極高，不會吃很多～那麼穀物脆片、乳酪、果汁🥤呢？相信我們都曾以為這些食物是健康的～（話說小編有一段時間也是極沉迷於麥脆粒😂，覺得健康又美味，於是早餐午餐下午茶都在吃！）可是，現在就要告訴你們，不‧是‧的！
.
以為早餐不吃熱香餅🥞、方便麵，來一碗穀物脆片配乳酪就很健康😋，能幫助修身？錯了！市面上的麥脆粒／乳酪都暗藏大量精製糖。以為戒掉手搖飲料，改喝果汁就很健康？🥤NO！市售的果汁大多的都以蔗汁、濃縮果汁或高果糖玉米糖漿等形式，暗暗地添加糖分～有些酸度較高的果汁🍋，為了中和酸味，更會提高糖分的濃度！🆙
.
糖分吃得多，很容易變胖der～（現在知道為什麼你越吃越胖了吧…不要再將那些食物放進你的減肥食譜裡咯！🙅🏻）除了少吃高糖分食物，飲食中配合【🔵STEP 2 #阻脂鎖糖🔵】效果更好！STEP 2含有專利成分Citrin®️K藤黃果萃取，擁有60%的羥基檸檬酸HCA，可以阻截醣類轉換成為體內脂肪。建議餐前飲用STEP 2，更可以幫助增強飽腹感，避免自己大吃大喝沒節制！🙅🏻因為裡面還有高纖維「吸水🧽」成分，洋車前子跟魔芋，讓你的正餐可以稍微調節減量，減少糖分吸收～
.
.
.
#楊秀惠美妝店 #vivienyeobeautystore #vybeautystore #楊秀惠 #vivienyeo #CMLESS #MCO #circuitbreakersg #修身 #塑型 #減脂 #醣質限制",,20,0
