user_id: 109555293685,username: gov.sg,,,,,,,,,,,
post_id,text,date,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01589E+16,"Seven Alliances for Action (AfA) are working with the Government to act on key growth opportunities for Singapore. They adopt a â€˜start-upâ€™ approach and work quickly to develop and prototype ideas, while helping to build stronger economic growth and better jobs.

Co-Chair of the Emerging Stronger Taskforce, Minister Desmond Lee, spoke at the Emerging Stronger Taskforce press conference on 19 November 2020.",19/11/2020 21:11,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/126050707_3684289538276152_8675891923726914631_n.mp4?_nc_cat=104&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=VGjv_auteUQAX_tDEAp&_nc_ht=video.fsin5-1.fna&oh=e3b753c92e202ec4e8832c6b12766443&oe=6026D84D,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121852969_386847335851588_8750988719879461557_n.jpg?_nc_cat=100&ccb=3&_nc_sid=ccf8b3&_nc_ohc=9LX7OuHboGUAX_bkX52&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=7073e858e6887b36d9aebfea2d714271&oe=604DDEA6,3.87E+14,23,0,0,https://facebook.com/gov.sg/videos/386846692518319,[],10158935595448600
1.01589E+16,"[COVID-19: 19 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 4 imported cases who had already been placed on Stay-Home Notice or isolated upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",19/11/2020 15:46,,,,,172,0,10,https://facebook.com/gov.sg/posts/10158935222563686,[],10158935222563600
1.01589E+16,"Unlike other countries, our livelihoods depend on being connected to the world. âœˆï¸ðŸŒ

More on how we are reopening our borders safely: go.gov.sg/reopening-10nov",19/11/2020 15:22,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/126460891_465320414432119_8996765072784092052_n.mp4?_nc_cat=109&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=wYVkTckhu0oAX846yad&_nc_ht=video.fsin5-1.fna&oh=d7d8c284266eecffa0c7c07b9e017c5f&oe=6026CDF3,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/121846427_1119703288500005_8300422887795772965_n.jpg?_nc_cat=107&ccb=3&_nc_sid=ccf8b3&_nc_ohc=aYwPS2nNQdYAX-pNDTx&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=5f9a60c4383e4310d4dc22bfad9b79c2&oe=604AF277,1.12E+15,114,5,0,https://facebook.com/gov.sg/videos/1119700981833569,[],10158935200158600
1.01589E+16,"[COVID-19: 18 Nov update]

New locally transmitted cases: 0
- Cases in community: 0
- Cases residing in dormitories: 0

Imported cases: 5 (5 asymptomatic)
- All placed on SHN or isolated upon arrival in SG

Total new cases: 5

Active cases: 61
- in hospitals: 33 (0 in ICU)
- in community facilities: 28

Fatalities: 28
Total discharged: 58,046
- discharged today: 7

Total cases: 58,135

MOH.GOV.SG
MOH | News Highlights",18/11/2020 21:51,,,,,133,2,8,https://facebook.com/gov.sg/posts/10158933474378686,[],10158933474378600
1.01589E+16,"[COVID-19: 18 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 5 imported cases who had already been placed on Stay-Home Notice or isolated upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",18/11/2020 15:33,,,,,187,2,9,https://facebook.com/gov.sg/posts/10158933035623686,[],10158933035623600
1.01589E+16,"There are close to 1,500 job opportunities in the precision engineering sector and majority are PMET positions such as product engineers and electronic engineers. The government is also working together with the Trade Association and Chambers for Singapore and SkillsFuture Singapore to develop a core engineering core for the future.

Minister for Trade and Industry Chan Chun Sing gave this update in his weekly Jobs Situation Report press conference 16 November 2020.",18/11/2020 15:29,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/125955852_379219529817143_5481507641792661046_n.mp4?_nc_cat=102&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=4zFRzcAq3WQAX_6vfJR&_nc_ht=video.fsin5-1.fna&oh=bf3f50e74ca2cbda056aff7d6ef9be03&oe=6026D4A3,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121842953_128905492053316_6839039454691394758_n.jpg?_nc_cat=109&ccb=3&_nc_sid=ccf8b3&_nc_ohc=DyRdHxx5H5EAX8vszob&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=0783f48d2b25831d5610dfcd2810e338&oe=604DCF8D,1.29E+14,34,0,0,https://facebook.com/gov.sg/videos/128904432053422,[],10158933032318600
1.01589E+16,"The government will make enhancements to the Partnership And Capability Transfer Programme (PACT) until March 2022 to support collaborations between companies

1. Increase support rate for qualifying cost such as manpower and equipment
2. Extend coverage to support new and existing products and new suppliers
3. Enhance support for manufacturing activities carried out overseas.

Minister for Trade and Industry Chan Chun Sing made the announcement at a press conference on 16 November 2020.",18/11/2020 15:26,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/125980250_2822820524708686_1651954902915978221_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=LklC8ma8H4kAX-i_MVv&_nc_ht=video.fsin5-1.fna&oh=090c743c5273755b1f31bff3452a8bfa&oe=6026D3B3,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121940830_1275295719536502_6694858757233495601_n.jpg?_nc_cat=103&ccb=3&_nc_sid=ccf8b3&_nc_ohc=FjxenXt7fNoAX9zxz6z&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=250c1f82a127d89ed355d60495f6b36a&oe=604BA005,1.28E+15,33,0,0,https://facebook.com/gov.sg/videos/1275294576203283,[],10158933027253600
1.01589E+16,"Calling all fresh grads ðŸ‘©ðŸŽ“ðŸ‘¨ðŸŽ“

Cure your job search woes with opportunities in Singaporeâ€™s Healthcare & Community Care sector!

Visit www.jobsgohere.gov.sg for job and training opportunities in Healthcare & Community Care and other growth sectors.",18/11/2020 9:32,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/125879662_1818741181614360_9197795400148966878_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=LJq6ZS0jDpwAX8dqMfY&_nc_ht=scontent.fsin5-1.fna&oh=46db711a91805fba4425fea7969a80df&oe=6026CD21,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.13418-10/cp0/e15/q65/p320x320/121950542_3094567407310333_3039079180514613979_n.jpg?_nc_cat=100&ccb=3&_nc_sid=ccf8b3&_nc_ohc=8YnRjnQgftIAX_jjwVn&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=41bb9efb41fc302493c82447a7333684&oe=604BF804,2.04E+14,28,1,0,https://facebook.com/gov.sg/videos/203964551266090,[],10158932323308600
1.01589E+16,"[COVID-19: 17 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 6 imported cases who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",17/11/2020 15:38,,,,,195,0,10,https://facebook.com/gov.sg/posts/10158930713743686,[],10158930713743600
1.01589E+16,"[COVID-19: 16 Nov update]

New locally transmitted cases: 0
- Cases in community: 0
- Cases residing in dormitories: 0

Imported cases: 5 (5 asymptomatic)
- All placed on SHN upon arrival in SG

Total new cases: 5

Active cases: 63
- in hospitals: 40 (0 in ICU)
- in community facilities: 23

Fatalities: 28
Total discharged: 58,033
- discharged today: 4

Total cases: 58,124

MOH.GOV.SG
MOH | News Highlights",16/11/2020 22:23,,,,,141,2,5,https://facebook.com/gov.sg/posts/10158928948368686,[],10158928948368600
1.01589E+16,"[COVID-19: 16 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 5 imported cases who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",16/11/2020 16:24,,,,,195,0,10,https://facebook.com/gov.sg/posts/10158928507458686,[],10158928507458600
1.01589E+16,"Wholesale Trade is one of our countryâ€™s largest and most diverse sectors, offering growth opportunities for many Singaporeans ðŸ“ˆ

Visit www.jobsgohere.gov.sg for job and training opportunities in Wholesale Trade and other growth sectors.",16/11/2020 11:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/125530122_1098617393915227_239970344838861355_n.mp4?_nc_cat=109&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=44h-2hxa6UcAX9P-Lut&_nc_ht=scontent.fsin5-1.fna&oh=2bc9b39f07d34fb78b34ec9fb87a98a4&oe=6026D15B,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/121871451_404754260716908_9177758122345433697_n.jpg?_nc_cat=100&ccb=3&_nc_sid=ccf8b3&_nc_ohc=NeWkcO2hYW8AX9pOd3D&_nc_oc=AQlx3Z4C6FjJ3ImESxmy-ImJfBg2Glrh214-Ew9Rk_rjh5A9YkAsMjkG2ZEjF8coRB4&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=dfd00f451db498194de804d1bc838bee&oe=604E2840,4.05E+14,71,1,0,https://facebook.com/gov.sg/videos/404753307383670,[],10158928083348600
1.01589E+16,"A battle between celebrity couple Zheng Ge Ping éƒ‘å„è¯„ and Hong Hui Fang â€“ who will get to enjoy Chef Nixonâ€™s laksa with crawfish by trying their hands at making coconut milk?
Catch Happy Great World ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹ this Thursday, 8pm on Mediacorp Channel 8 to learn this dish - you will even get some tips on monetising your flat for retirement!
#couplegoals

åœ¨è¿™ä¸€æœŸï¼Œçœ‹çœ‹å¤«å¦»æ¡£éƒ‘å„è¯„å’Œæ´ªæ…§èŠ³æ˜¯å¦‚ä½•äº’ç›¸æŒ‘æˆ˜ï¼Œå±•çŽ°é»˜å¥‘ã€‚æ”¶çœ‹æ¯é€¢æ˜ŸæœŸå››çš„ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹èŠ‚ç›®å°¾å£°çš„ä¸€é“é—®é¢˜ï¼Œå°†æœ‰æœºä¼šèµ¢å–ç²¾ç¾Žçš„ç¤¼åŒ…ã€‚
ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹äºŽæ¯é€¢æ˜ŸæœŸå››æ™šä¸Šå…«ç‚¹8é¢‘é“æ’­å‡ºã€‚æ‚¨ä¹Ÿå¯ä»¥åœ¨ go.gov.sg/happygreatworld æ”¶çœ‹è¿™ç³»åˆ—ã€‚âœŒðŸ»",16/11/2020 10:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/124956874_368470907564523_1362329891023590722_n.mp4?_nc_cat=111&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=l2pprM22d9QAX8QrHnc&_nc_ht=scontent.fsin5-1.fna&oh=e8c070828ab18ef0f982d2721038357d&oe=6026D97C,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121922451_575868083207444_541542580150583954_n.jpg?_nc_cat=100&ccb=3&_nc_sid=ccf8b3&_nc_ohc=UFgb-e1Lj1kAX-Z5eEc&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=5f7e3e8388616929c82ac817195f8d7d&oe=604CEE6A,5.76E+14,85,0,0,https://facebook.com/gov.sg/videos/575866333207619,[],10158920979538600
1.01589E+16,"[COVID-19: 15 Nov update]

New locally transmitted cases: 0
- Cases in community: 0
- Cases residing in dormitories: 0

Imported cases: 3 (3 asymptomatic)
- All placed on SHN upon arrival in SG

Total new cases: 3

Active cases: 62
- in hospitals: 41 (0 in ICU)
- in community facilities: 21

Fatalities: 28
Total discharged: 58,029
- discharged today: 10

Total cases: 58,119

MOH.GOV.SG
MOH | News Highlights",15/11/2020 21:25,,,,,151,5,5,https://facebook.com/gov.sg/posts/10158926635753686,[],10158926635753600
1.01589E+16,"What happens when an entire news crew falls victim to the scams they have to report on? ðŸ˜±ðŸ“°

Psst, maybe Hael Husaini can sing their troubles away with a hot favourite song! ðŸŽ¤

Tune in to #OKSyiok2 every Thursday, 9pm, on Mediacorp Suria channel and MeWatch! You can also catch up online at go.gov.sg/OKSyiok2.",15/11/2020 20:31,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/124795072_379230589960638_764559281166522821_n.mp4?_nc_cat=107&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=vyrxXD4jxk4AX-vtNc5&_nc_oc=AQm-7DJBIiLsVBoadBoG3BnQ7mKpDWx8FrNVePbhJ2zoduSreyvecUo5DF4nfb4sf1c&_nc_ht=video.fsin5-1.fna&oh=b8eb771b83d9637d5272ccf53b1ce1ad&oe=6026CE73,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121844584_372235730553673_815610885734735954_n.jpg?_nc_cat=102&ccb=3&_nc_sid=ccf8b3&_nc_ohc=WVsNpv5fQgYAX-Wwa9O&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=5dd00f297047d86fe2a1e6464d85631d&oe=604B7A39,3.72E+14,12,0,0,https://facebook.com/gov.sg/videos/372223327221580,[],10158925907103600
1.01589E+16,"[COVID-19: 15 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 3 imported cases who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",15/11/2020 15:58,,,,,158,1,8,https://facebook.com/gov.sg/posts/10158926207363686,[],10158926207363600
1.01589E+16,"ã€Šæ¬¢å–œæ²¡çƒ¦æ¼ã€‹å›žæ¥äº†ï¼ðŸ˜ðŸ¤©

ã€Šæ¬¢å–œæ²¡çƒ¦æ¼2ã€‹å°†å¸¦æ¥æ›´å¤šç²¾å½©å†…å®¹ï¼æ¬¢å–œè¡—çš„å±…æ°‘å°†ä¼šé‡è§ä»€ä¹ˆè¶£äº‹å‘¢ï¼Ÿå¦å¤–ï¼Œä¸è¦é”™è¿‡ â€œä¹é¾„æ–°é²œäººâ€ï¼Œçœ‹çœ‹å……æ»¡æ´»åŠ›çš„ä¹é¾„äººå£«å¦‚ä½•è¿‡å……å®žçš„é€€ä¼‘ç”Ÿæ´»! Lobang Queen åˆ˜çŽ²çŽ²è¿˜æœ‰å¥½lobangè¦ä»‹ç»ç»™å¤§å®¶å“¦ðŸŽ‰æœ¬åœ°ååŽ¨ä¹Ÿå°†æ¥æ•™å¤§å®¶å¦‚ä½•å‡†å¤‡å¥½åƒåˆå¥åº·çš„èœè‚´ ðŸ´

ðŸ“º è®°å¾—æ”¶çœ‹11æœˆ20æ—¥ï¼Œæ˜ŸæœŸäº”ï¼Œä¸Šåˆ11ç‚¹åŠåˆ°ä¸‹åˆ12ç‚¹åŠï¼Œåœ¨8é¢‘é“æ’­å‡ºçš„ã€Šæ¬¢å–œæ²¡çƒ¦æ¼2ã€‹ï¼

Happy Go Lucky is back for a second season with an exciting line-up of content! What are the residents of â€œHappy Streetâ€ up to this time? ðŸ˜‹ Also, donâ€™t miss the inspiring stories from the â€œOld is Goldâ€ segment featuring seniors who lead active and fulfilling lives after retirement! There are also good deals or lobangs for seniors and healthy recipes by famous local Chefs ðŸ˜ðŸ˜ðŸ˜

ðŸ“º Tune in to Happy Go Lucky 2 every Friday, 11.30am to 12.30pm on Channel 8!",15/11/2020 12:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/124356106_1043250089489786_8706119074534119927_n.mp4?_nc_cat=103&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=hL8ImnMC1XgAX9-qO3e&_nc_ht=scontent.fsin5-1.fna&oh=0a7c2d89173531145d96e816a3075c20&oe=6026D67A,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121834894_996932140805429_8448651727643591024_n.jpg?_nc_cat=108&ccb=3&_nc_sid=ccf8b3&_nc_ohc=2oPc1roA6pUAX_AvqUR&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=d75f8a3881a82e564ae134f259487958&oe=604B3192,9.97E+14,139,3,0,https://facebook.com/gov.sg/videos/996930754138901,[],10158918874718600
1.01589E+16,"[COVID-19: 14 Nov update]

New locally transmitted cases: 0
- Cases in community: 0
- Cases residing in dormitories: 0

Imported cases: 2 (2 asymptomatic)
- All placed on SHN upon arrival in SG

Total new cases: 2

Active cases: 69
- in hospitals: 47 (0 in ICU)
- in community facilities: 22

Fatalities: 28
Total discharged: 58,019
- discharged today: 11

Total cases: 58,116

MOH.GOV.SG
MOH | News Highlights",14/11/2020 22:21,,,,,158,7,11,https://facebook.com/gov.sg/posts/10158924430513686,[],10158924430513600
1.01589E+16,"[COVID-19: 14 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 2 imported cases who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",14/11/2020 15:28,,,,,199,7,3,https://facebook.com/gov.sg/posts/10158923800838686,[],10158923800838600
1.01589E+16,"[COVID-19: 13 Nov update]

New locally transmitted cases: 0
- Cases in community: 0
- Cases residing in dormitories: 0

Imported cases: 12 (1 symptomatic, 11 asymptomatic)
- All placed on SHN upon arrival in SG

Total new cases: 12

Active cases: 78
- in hospitals: 50 (0 in ICU)
- in community facilities: 28

Fatalities: 28
Total discharged: 58,008
- discharged today: 6

Total cases: 58,114

MOH.GOV.SG
MOH | News Highlights",13/11/2020 23:04,,,,,105,9,5,https://facebook.com/gov.sg/posts/10158921975863686,[],10158921975863600
1.01589E+16,"[COVID-19: 13 Nov, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 12 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",13/11/2020 15:33,,,,,164,0,12,https://facebook.com/gov.sg/posts/10158921308893686,[],10158921308893600
1.01589E+16,"Looking for a career to invest in? The Financial Services sector may just be what youâ€™re looking for.

Visit jobsgohere.gov.sg for job and training opportunities in Singaporeâ€™s growth sectors.",13/11/2020 11:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/124365988_365062187891372_5007802080475317394_n.mp4?_nc_cat=106&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=2CPApIy4_9kAX9ACMKm&_nc_ht=scontent.fsin5-1.fna&oh=d1415fa24cda5d24c5a75bbc840eadeb&oe=6026D1BF,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.13418-10/cp0/e15/q65/p320x320/121880196_1498586553659594_3287624606003756332_n.jpg?_nc_cat=109&ccb=3&_nc_sid=ccf8b3&_nc_ohc=26eZcw3-g5sAX--MyGn&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=3a8cde06f450d54f66f57eefa210fa34&oe=604CC24B,3.62E+14,73,0,0,https://facebook.com/gov.sg/videos/361764481772957,[],10158920871603600
1.01589E+16,"Hate peeling a pumpkin because they never seem to give way? Pick up these cooking tips and more from this all-new episode of ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹Happy Great World!

Wondering about the Senior Worker Support Package? Hear more from Workforce Singapore - WSG Career Coach, Noel on how all jobseekers are supported in their job search and make use of SGUnited Jobs and Skills Package to train and upskill.

åœ¨è¿™ä¸€æœŸçš„ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹é‡Œï¼Œè·Ÿæ¥å®¾ Hayley Woo èƒ¡ä½³å¬‘ å’Œ Jaspers åŠ¨ä¸€åŠ¨è„‘ç­‹ï¼ŒæŠ¢ç­”é—®é¢˜ã€‚è¯´ä¸å®šä½ ä¹Ÿæœ‰æœºä¼šèµ¢å–ç²¾ç¾Žç¤¼åŒ…ã€‚æƒ³çŸ¥é“å¦‚ä½•èµ¢å–å—ï¼Ÿé‚£å°±è¦é”å®šèŠ‚ç›®å°¾å£°çš„ä¸€é“é—®é¢˜ï¼Œç­”å¯¹çš„æœ‹å‹ï¼Œç¤¼åŒ…å°±å¯èƒ½å°±æ˜¯ä½ çš„äº†ðŸ˜Š

ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹äºŽæ¯é€¢æ˜ŸæœŸå››æ™šä¸Šå…«ç‚¹8é¢‘é“æ’­å‡ºã€‚æ‚¨ä¹Ÿå¯ä»¥åœ¨ go.gov.sg/happygreatworld æ”¶çœ‹è¿™ç³»åˆ—ã€‚âœŒðŸ»",13/11/2020 10:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/10000000_986177748558119_8015003367268514294_n.mp4?_nc_cat=107&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=orGedmqasNoAX8mg-gN&_nc_ht=scontent.fsin5-1.fna&oh=eb91345f3395d137d5b826f072be9763&oe=6026CD68,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/121876344_468410094132561_3847192481809506406_n.jpg?_nc_cat=110&ccb=3&_nc_sid=ccf8b3&_nc_ohc=e3DY4ZyjDTgAX8oyef_&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=0850f40443057bfa6aca854862ddf389&oe=604BE4E8,4.68E+14,549,16,0,https://facebook.com/gov.sg/videos/468400794133491,[],10158919433603600
1.01589E+16,"The Marine and Offshore sector has been hard hit in recent years due to sunken oil prices and the effects of the COVID-19 pandemic ðŸ›³

Despite the challenges faced, the ship continued to set sail and the sector remained resilient and is committed to longer-term growth opportunities and transformation âš“

For job and training opportunities in Marine and Offshore: go.gov.sg/mcfmarine",12/11/2020 18:38,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/124155580_372189817352750_5434981447193368698_n.mp4?_nc_cat=106&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=2d9XPYJd3kAAX_368dh&_nc_ht=scontent.fsin5-1.fna&oh=dd7ad904079e67d28d35d2d5b46cfe27&oe=6026D01A,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/121852754_660102621373884_5949810403209326785_n.jpg?_nc_cat=104&ccb=3&_nc_sid=ccf8b3&_nc_ohc=BahDTeUf12UAX9_3ICw&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=e4889766f6537a42c8206b9581c36740&oe=604A86F3,6.60E+14,268,9,0,https://facebook.com/gov.sg/videos/660101914707288,[],10158919093568600
