Unnamed: 0,Unnamed: 0.1,id,date,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1024,1064,1.22203e+18,28/1/20,13:18:36,"Gongxi Gongxi! Today is the 4th day of the Chinese New Year, and many people have started work though it is still a school holiday.   In addition, it's also my ""big"" day and during the CNY period, I am having a good…  https://t.co/oUDIMQDzc9",[],40,Social Distancing,42,2,-11.112795037158937,6,5,2,2.41726786520977,0,0,0.0
1025,1066,1.222e+18,28/1/20,11:49:41,"Craving putu piring for weeeeeks after seeing it on Instagram. Finally managed to get my hands on them on CNY day 2. Guess what, still craving more as I write this post! @ Haig Road Market Food Centre  https://t.co/WeJGjB0Y2i",[],36,Social Distancing,37,2,-13.172111812378843,7,1,2,2.759198347059037,0,0,0.0
1026,1067,1.222e+18,28/1/20,11:47:23,Happy Chinese New Year! 🍊🧧 Another year where we Google all the 4 word phrases to wish our dear family and friends. 1234. 🤣  #cny #gongxifacai #shentijiankang @ Singapore  https://t.co/muLSH01OZP,"['cny', 'gongxifacai', 'shentijiankang']",21,Social Distancing,23,1,-13.225106850623634,2,1,2,3.5777353393210856,0,0,0.0
1027,1068,1.22198e+18,28/1/20,10:05:43,"Singapore stocks fall +2.5% post #CNY weekend, biggest intraday % loss since May 2019 #Wuhanvirus","['cny', 'wuhanvirus']",10,Social Distancing,13,1,-14.792229773862656,1,0,0,4.197650602367686,0,0,0.0
1028,1069,1.22197e+18,28/1/20,9:36:16,Our family reunion breakfast on the eve of CNY at T2’s McDonalds before it closes permanently at the end of the month. We also had to say goodbye to the iconic solaris board. @ Changi Airport T2  https://t.co/iEEZ6SsZ2L,[],35,Social Distancing,36,2,-12.560305095154966,3,1,0,2.533425351156601,0,0,0.0
1029,1070,1.22196e+18,28/1/20,9:01:21,Loved the cny reunion ytd night! Let's catch up again soon 😘❤️🤗 #circlefans @xsgloversx @sgkittyheels,['circlefans'],10,Social Distancing,11,1,-15.733202085662654,1,0,0,6.645015734668393,1,0,0.0
1030,1071,1.22195e+18,28/1/20,8:20:38,"I don’t know why these people buy these orange plants for good luck when they can never water it. look at this poor thing, in which world will it bring good luck when it’s on luck has failed and it is on the verge of death #badluck #CNY #orages #Singapore  https://t.co/QKW9HtOxeL","['badluck', 'cny', 'orages', 'singapore']",48,Social Distancing,46,2,-11.532736957070622,8,3,0,2.2531618394003563,0,0,0.0
1031,1072,1.22185e+18,28/1/20,1:28:58,A traditional dinner hosted by my youngest Uncle on the 3rd day of #CNY. #LunarNewYear #YuMs #cnyfood #igfood 🥢🥗🍲🐖🐟🦞🥦🍄🍚🍨🍾 @ Long Beach Seafood Restaurant  https://t.co/Q4PLIDimIB,"['cny', 'lunarnewyear', 'yums', 'cnyfood', 'igfood']",16,Social Distancing,17,1,-15.188177063450999,1,0,1,3.0244071548413896,0,0,0.0
1032,1073,1.22183e+18,28/1/20,0:20:54,"About CNY Long Weekend  After Reunion Dinner, Papa always smile very bright when seeing me chopping something in the kitchen, moving on from his doubtful smile beforehand 👀  First Day of CNY trying to detox from…  https://t.co/jll1TxaLDG",[],35,Social Distancing,35,2,-13.707098092636503,5,1,1,2.933031148842776,0,0,0.0
1033,1075,1.22181e+18,27/1/20,22:56:14,CNY 2020 dinner with family after a busy week @ Restoran Original Sarawak Kolomee @ Tony Roma's  https://t.co/AjicsHc8tH,[],13,Social Distancing,15,1,-16.059231459374722,0,0,0,3.3404997875704803,0,0,0.0
1034,1078,1.22179e+18,27/1/20,21:46:43,"Jack insisted we do not remove the pillows and get a shot taken.  Presenting Mr and Mrs Pillows.  #funny #pillows #happy #children #kids #chinese #cny #motivation @ Bedok, Singapore  https://t.co/8NM93DyVJt","['funny', 'pillows', 'happy', 'children', 'kids', 'chinese', 'cny', 'motivation']",20,Social Distancing,20,1,-13.705548321415437,5,2,1,3.1353107037309815,0,0,0.0
1035,1080,1.22179e+18,27/1/20,21:41:57,"🍦 Special CNY orange yogurt - topped with Oreo Velvet, almond flakes &amp; Cream K (hazelnut). Hmm should have topped it with mandarin orange instead of almond flakes. I still prefer laolao over yole haha~✨ #happynewyear…  https://t.co/vW1uqhTclp",['happynewyear'],32,Social Distancing,34,2,-16.162667551707656,5,2,0,2.3652008831221085,0,1,0.0
1036,1082,1.22178e+18,27/1/20,21:18:52,"Happy 初三 to all 🍊🍊🍊 With Mofa &amp; Gold Gel, you won’t worrie of weight gaining after CNY!  🍊Hαρρყ Lυɳαɾ Nҽɯ Yҽαɾ🍊 Whatsapp At 9041…  https://t.co/MYNJPzdXdW",[],18,Social Distancing,23,1,-17.054426177854793,2,0,1,3.7236888373929387,0,0,0.0
1037,1083,1.22178e+18,27/1/20,21:13:37,Happy CNY Day 3! This photo was so much easier to take partly because someone was in a good mood. But our window of opportunity was about 5 seconds because see what the monkey did after that. Loving my festive…  https://t.co/dsckfOlr8O,[],38,Social Distancing,40,2,-11.311701415127155,7,0,2,3.723688837392938,0,0,0.0
1038,1084,1.22177e+18,27/1/20,20:24:13,"ERI, COME BACK HERE. . HOWS UR CNY GOING EVERYONE? . Ill post up the full photo album next week on my facebook page @ pigsfly cosplay . . . Character: Chisaki kai / Overhaul Series: Boku no hero academia / my hero…  https://t.co/66tAumLlOv",[],35,Social Distancing,35,2,-16.17895968149904,2,1,2,1.3215120788040482,0,0,0.0
1039,1085,1.22177e+18,27/1/20,20:06:52,Fun times with the cousins over more 📷 shots taken over the CNY festive weekend 😉 Beginning to look forward for more bonding days like these as we grow older. ✨ @ Singapore  https://t.co/l36ALpxIZu,[],29,Social Distancing,29,2,-12.40347863628469,4,0,1,4.072720022647803,0,0,0.0
1040,1087,1.22175e+18,27/1/20,19:09:35,Reason #267 why  #SingaporeRocks. Decisive &amp; quick response by @MOEsg on taking steps to contain any potential spread of #CoronaVirus with kids coming back to school after the CNY break. This infographic is just an illustration of well thought thru and simple messaging.  https://t.co/wkquOeGzm9,"['singaporerocks', 'coronavirus']",38,Social Distancing,39,2,-12.97585985800407,5,1,0,2.0198359525989,0,0,0.0
1041,1088,1.22174e+18,27/1/20,18:23:57,"An impromptu family picture, minus @laksmideweh 👧🏻 And all of us are wearing hiantjen X Siantar Sisters CNY Collection 💃🏻 . 📸 @suryatjaja @ Singapore  https://t.co/aL7JUfDfHv",[],18,Social Distancing,18,1,-15.616657180814212,2,1,1,3.34049978757048,0,0,0.0
1042,1090,1.22174e+18,27/1/20,18:09:54,3rd CNY together with my boo 🥰 @ Singapore  https://t.co/DZMnrIdpZA,[],6,Social Distancing,7,0,-15.432144087076692,0,0,1,10.458498421283291,2,0,0.0
1043,1091,1.22173e+18,27/1/20,17:42:44,Run jog walk on 3 day of CNY. Huat Ah! 🧧🧧  https://t.co/D66UBtB5fI,[],9,Social Distancing,10,0,-14.151214553903909,0,0,0,4.798253640419632,0,0,0.0
1044,1092,1.22173e+18,27/1/20,17:32:54,CNY day 3 is our day 1. 😂 we had the most interesting way to start the new year but that’s what makes us stronger 💪🏻 #cny2020 #yearoftherat #gongxifacai #family #zayusbay #bsxbczy #love @ Charlton Villas Singapore  https://t.co/vRmuTDuD0j,"['cny2020', 'yearoftherat', 'gongxifacai', 'family', 'zayusbay', 'bsxbczy', 'love']",26,Social Distancing,27,2,-13.595901097065436,5,1,3,3.5777353393210856,0,0,0.0
1045,1093,1.22173e+18,27/1/20,17:32:33,Hanging out with the FamiLee on 2nd Day of CNY! 💕  https://t.co/Y66eNc3zY3,[],9,Social Distancing,10,0,-13.462552205961693,1,0,0,10.458498421283293,2,0,0.0
1046,1094,1.22173e+18,27/1/20,17:29:09,"#初三 0ur annual CNY meet up ♡ this yr we've a big gr0up 😁 10 0f us including hongzhiyang 's gf! minus é man engr0ssed with his 王者 🙄 #CNY2O2O #ex10ders @ Ang Mo Kio, Singapore  https://t.co/Z9EI7lFsmY","['初三', 'cny2o2o', 'ex10ders']",22,Social Distancing,28,2,-16.894775342213496,4,0,1,3.340499787570481,0,0,0.0
1047,1095,1.22172e+18,27/1/20,17:03:29,Feeling like a proper Champ after inserting 14 $2 CNY notes to top up my ezlink.,[],14,Social Distancing,16,1,-13.356225919707889,3,0,1,10.458498421283291,2,0,0.0
1048,1096,1.22172e+18,27/1/20,16:56:16,"Gong hei huat choy!! 3rd year of CNY with this lil one and I'm finally at the age where people will ponder first before giving me hong baos #sehloula @ Emerald Hill, Singapore  https://t.co/STViMfYgVv",['sehloula'],29,Social Distancing,31,2,-14.511762969186075,2,2,1,2.3387907475114154,0,0,0.0
1049,1097,1.22172e+18,27/1/20,16:42:42,"First post in 2020, our first CNY together and more in future. Wishing everyone a Happy Lunar New Year! 🍊🍊 #nfxjg @ Singapore  https://t.co/KsLnmlq8b5",['nfxjg'],19,Social Distancing,20,1,-13.089993975740194,0,1,1,4.798253640419632,0,0,0.0
1050,1098,1.22171e+18,27/1/20,16:32:36,All that glisters is not gold; it’s also #deepfried #crispy baby #squid. . #ChineseNewYear2020 #ChineseNewYear #CNY #CNY2020 #zhichar #SinHoiSai #easties #katong #seafood #sotong #sotongkia #eater #eattheworld…  https://t.co/5NfgHxPDxf,"['deepfried', 'crispy', 'squid', 'chinesenewyear2020', 'chinesenewyear', 'cny', 'cny2020', 'zhichar', 'sinhoisai', 'easties', 'katong', 'seafood', 'sotong', 'sotongkia', 'eater', 'eattheworld']",10,Social Distancing,9,0,-18.289022701223356,1,1,0,3.02440715484139,0,0,0.0
1051,1099,1.22171e+18,27/1/20,16:27:22,Love CNY with family!! Lou Hey lou until all over our hands... 🤦‍♀️ Red wine on the floor and ceiling... 🤦‍♀️ Year of Rat is going to be a huat year for our family and everyone too! #cny2020 @ Singapore  https://t.co/62ylY2szGX,['cny2020'],36,Social Distancing,36,2,-12.416696781262448,4,1,1,2.242864928079423,0,0,0.0
1052,1100,1.22171e+18,27/1/20,16:26:03,LOBANG FOR  CNY 🤪🤪  The long boring drive from SG to KL every Lunar New Year was made better with the Sudio Fem. 😍  The earbuds has amazing sound quality thanks to the graphene drivers. With individual automatic…  https://t.co/kxhQgfdyRW,[],36,Social Distancing,36,2,-13.730774335914623,3,0,0,1.8872914584984102,0,0,0.0
1053,1101,1.22171e+18,27/1/20,16:21:44,Just completed watching 梦回 (Dreaming back of the Qing Dynasty).  . This 40-episode drama has kept me entertained throughout the week &amp; during CNY long weekend. 🤓🤓🤓 Totally enjoyed it. Love the ending too! . . #梦回大清…  https://t.co/0xd6MieXsv,['梦回大清'],30,Social Distancing,31,2,-13.475033612228046,7,0,1,4.798253640419633,0,0,0.0
1054,1102,1.2217e+18,27/1/20,15:37:16,Our lil fats at a short and sharp early River Safari today before visiting. #Chu3 #CNY #JLJR #JLJRhome @ River Safari Singapore  https://t.co/FGlTE9I7PT,"['chu3', 'cny', 'jljr', 'jljrhome']",17,Social Distancing,17,1,-15.49207487981619,1,1,0,3.446273294033478,0,0,0.0
1055,1104,1.22168e+18,27/1/20,14:42:12,My G5 kidos will be very sad coming back to school after our CNY holiday as our much awaited field trip to Phuket has been postponed (possibly cancelled) due to the virus. How can I cheer us up?? #4dayweek,['4dayweek'],37,Social Distancing,38,2,-12.079705655350867,8,0,3,4.798253640419632,0,0,0.0
1056,1105,1.22167e+18,27/1/20,13:53:05,CNY Day 3 - reunited with my other two #ObamaLeadersAPAC ❤️  Thank you for having us Be Kind SG 🥰  #ObamaLeadersSingapore #ObamaLeadersHongKong #ObamaLeadersBrunei  https://t.co/S6He0EUS0L,"['obamaleadersapac', 'obamaleaderssingapore', 'obamaleadershongkong', 'obamaleadersbrunei']",15,Social Distancing,17,1,-16.05809204303252,2,0,3,3.3404997875704803,0,0,0.0
1057,1106,1.22166e+18,27/1/20,13:09:11,Yummy food for CNY Day 3! @ Canton Paradise Essence of Hong Kong 樂天小香港  https://t.co/IxLKe66oLM,[],11,Social Distancing,12,1,-15.494096366960868,0,0,0,4.197650602367687,0,0,0.0
1058,1109,1.22165e+18,27/1/20,12:11:41,"🇸🇬&amp;🇲🇾keeping vigilant during this period esp with many celebrating CNY from both countries &amp; ard the region. Tgt we keep the Wuhan nCoV to its minimum, salute🙏to @KKMPutrajaya staff taking up their positions at the checkpoints, temp-checking each indiv💪💪@DGHisham @WHOMalaysia",[],37,Social Distancing,39,2,-14.164405208840643,6,0,1,2.2891761753518276,0,0,0.0
1059,1110,1.22164e+18,27/1/20,12:03:18,Guess who is the most excited one for CNY? 😉 Family reunions are my favourite CNY moments and I can't wait to celebrate the festive occasion with my family and Tiger Radler Cucumber &amp; Mint - a must have limited…  https://t.co/yHChxnJ3eQ,[],36,Social Distancing,39,2,-13.335617620906707,7,1,2,2.8493017044164066,0,0,0.0
1060,1112,1.22164e+18,27/1/20,11:31:06,"初3 still got outfit!? These CNY outfits really 没完没了! 🐕🐶🐖🐽🐷🐰 . Mom say today is dress down cos its friends day, alot of friends coming over to visit me. . Oh yes thank you solarland 姨姨 again for this singlet. Wish 姨姨…  https://t.co/CjB1grBtFq",[],35,Social Distancing,36,2,-13.933765277322893,9,1,1,3.577735339321086,0,0,0.0
1061,1113,1.22162e+18,27/1/20,10:19:29,Team Tribal CNY Interval Training! @ Singapore Sports Hub  https://t.co/bCXQhj6moZ,[],8,Social Distancing,8,0,-16.975831911780087,0,0,0,4.197650602367686,0,0,0.0
1062,1114,1.22161e+18,27/1/20,9:47:26,A hearty English breakfast to counter the pen cai yusheng as the perfect cny food antidote :)))))) @ Wild Honey Scotts Square  https://t.co/doKK28kN1b,[],20,Social Distancing,20,1,-15.575692924173472,1,0,0,2.759198347059037,0,0,0.0
1063,1115,1.2216e+18,27/1/20,9:20:05,Still in the mood for CNY !  https://t.co/EigJnQ06s4,[],6,Social Distancing,6,0,-12.726170029577284,0,0,0,14.314157420614,2,0,0.0
1064,1117,1.22157e+18,27/1/20,6:57:41,GGGGs CNY DAY 2 | Wishing everyone to be In the Pink health - that’s the most important now. Nice background doesn’t matter. The people in the pictures are alive and well is what that matters. And Gwynneth finally…  https://t.co/Sl0JFGuhWB,[],38,Social Distancing,38,2,-12.067696061255022,6,1,0,2.2780122704353163,0,0,0.0
1065,1120,1.22149e+18,27/1/20,2:03:47,"@RamyInocencio @jamespomfret @CBSNews Though you have to take into account that Beijing is always quite calm during CNY, given how many of its inhabitants are originally from hometowns to which they return during the holidays. I have pictures from 2017 of Tiananmen Square with only a handful people.",[],44,Social Distancing,45,2,-11.433620122372174,7,0,1,2.5334253511565996,0,0,0.0
1066,1121,1.22149e+18,27/1/20,1:38:04,What my family do on the CNY holidays. 🧧🍊🍊 . First day of CNY - Temples Visit at waterloo street . Two of the well known temples in Singapore located side by side in waterloo streets have drawn many locals and…  https://t.co/Ef9w5CSHra,[],37,Social Distancing,38,2,-12.894139775710014,5,0,1,2.4172678652097703,0,0,0.0
1067,1123,1.22147e+18,27/1/20,0:40:37,happy cny from ur big friendly giant...  https://t.co/wMT3gXzNZB,[],7,Social Distancing,7,0,-15.524791225243563,0,0,0,14.314157420613999,2,0,0.0
1068,1124,1.22145e+18,26/1/20,23:20:33,"It felt like I shrank or something, anyway happy new year!! CNY duty since the eve is killing me but just keep smiling  https://t.co/NcnqqAx9lM",[],23,Social Distancing,23,1,-12.357750282826295,6,2,2,6.645015734668393,1,0,0.0
1069,1125,1.22145e+18,26/1/20,23:14:04,@kixes They already sent a different survey a while ago for those who’d been in Wuhan recently. I guess now they indeed want to catch all CNY travel. We’ve been getting a bunch of mails already.,[],37,Social Distancing,35,2,-11.335706750799996,7,1,0,4.7982536404196345,0,0,1.0
1070,1126,1.22145e+18,26/1/20,23:10:35,CNY Gathering with the guys #sahibi93 @ Captain Kim Korean BBQ &amp; Hotpot - Halal  https://t.co/gWAoDpP8vb,['sahibi93'],11,Social Distancing,13,1,-17.406398558413176,1,0,0,3.7236888373929387,0,0,0.0
1071,1128,1.22144e+18,26/1/20,22:35:53,"#prayforWuhan Meanwhile, happy cny!!! huat ah 🙌🏻🙌🏻🙌🏻 @ Singapore  https://t.co/IZ7CcyaTFI",['prayforwuhan'],6,Social Distancing,6,0,-17.241434254124037,0,0,0,8.157520887733781,1,0,0.0
1072,1131,1.22143e+18,26/1/20,21:38:28,🧧 祝大家万事如意! 🍊🍊 The presentation of the Crispy Brown Sugar &amp; Coconut Glutinous Rice Cake 'Nian Gao'  crystaljadesg is so beautiful! Other highlights from their CNY menus include:- 🍊Prosperity Golden Lobster Yusheng…  https://t.co/IZudX3TNig,[],28,Social Distancing,30,2,-16.27976186554451,3,0,0,1.88729145849841,0,0,0.0
1073,1132,1.22143e+18,26/1/20,21:30:35,"I didn’t get the memo that red = prosperity for CNY, but hey, Happy Chinese New Year to y’all regardless! 🧧🎇 🐭  Wishing y’all a year of good health and prosperity to you &amp; your family!🤙🏻   📸: @justinpilloww @ Jewel…  https://t.co/2p2IQAFtPr",[],36,Social Distancing,34,2,-12.860012530780562,4,2,2,2.187664551340704,0,0,0.0
1074,1134,1.22142e+18,26/1/20,21:22:21,CNY visiting one 2nd day... with the cousins’ kids! @ Rivervale Drive  https://t.co/Ixn7WodvSf,[],10,Social Distancing,11,1,-14.77934291245959,1,0,0,5.582319849062409,1,0,0.0
1075,1136,1.22142e+18,26/1/20,20:51:25,Angles #ootd on mousey Cny day 1  Too lazy to coordinate this year . . . . . . . . #cny2020 #allaboutangels  #mixandmatch  #rojak  #unitedcolors  #allmessedup #cantbebotheredanymore   #2smiling1sulken  #growingup…  https://t.co/zlzb1s46NR,"['ootd', 'cny2020', 'allaboutangels', 'mixandmatch', 'rojak', 'unitedcolors', 'allmessedup', 'cantbebotheredanymore', '2smiling1sulken', 'growingup']",11,Social Distancing,12,1,-18.1722940034623,1,0,0,3.7236888373929404,0,0,0.0
1076,1138,1.22141e+18,26/1/20,20:31:19,Here again since i was not satisfied with my shots yesterday!  #riverhangbao2020 #cny #chinesenewyear #fireworks @ The Float at Marina Bay  https://t.co/qnkU0kvd23,"['riverhangbao2020', 'cny', 'chinesenewyear', 'fireworks']",16,Social Distancing,16,1,-14.479658773811707,2,0,2,4.798253640419631,0,0,0.0
1077,1139,1.22139e+18,26/1/20,18:58:14,"[JANUARY 26, 2020] Welcome to the new year of the Rat! 🐀Happy Chinese New Year!!! #CNY #ChineseNewYear…  https://t.co/v3YYoYnpcC","['cny', 'chinesenewyear']",13,Social Distancing,15,1,-13.288088290998692,0,0,0,5.238626789188965,1,0,0.0
1078,1140,1.22138e+18,26/1/20,18:45:28,And im sick 🤮🤮🤮 but no clinic available due to CNY... Tabang lord!,[],12,Social Distancing,12,1,-13.99628587542861,1,1,0,10.458498421283291,2,0,0.0
1079,1142,1.22137e+18,26/1/20,18:07:02,not too bad a CNY Event for me 😍  https://t.co/70NjjSxHVP,[],8,Social Distancing,8,0,-13.510416037359148,0,0,0,14.314157420613999,2,0,0.0
1080,1143,1.22137e+18,26/1/20,17:34:03,Cny bowling sesh with my family🎳💖   #firstpostof2020  #HappyChineseNewYear @ SAFRA Yishun Country Club  https://t.co/8NtE7v87iN,"['firstpostof2020', 'happychinesenewyear']",10,Social Distancing,10,0,-18.002938738857864,1,0,1,4.798253640419633,0,0,0.0
1081,1144,1.22136e+18,26/1/20,17:24:04,I’ve been told my RBF is on overdrive this CNY.  https://t.co/paR8FOtnA9,[],11,Social Distancing,10,0,-13.432055420790881,3,0,1,14.314157420613999,2,0,0.0
1082,1145,1.22136e+18,26/1/20,17:16:32,2ND DAY OF CNY I LOST ALL MY TEMPER BC OF FUCKING CUSTOMER,[],12,Social Distancing,13,1,-19.033295980033966,1,0,2,4.546783835047186,0,0,0.0
