id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.36E+18,20/2/21,15:56:09,"@midgarbIues One of my oldest BFF is Aquarian, my mom as well. And yup! I can confirmed that😂👍",[],17,Foreign Worker,17,1,-11.81917917,3,0,1,18.28123692,2,0,0
1.36E+18,20/2/21,15:43:02,"AIYOOO OMI CRYING WHEN SHIGURE GOT SERIOUS IN HIS ROLE AS A LEADER   HE'S REALLY LIKE A MOM, SO CUTE SOB",[],20,Foreign Worker,21,1,-20.1895376,0,1,0,1.643380386,0,0,0
1.36E+18,20/2/21,14:32:32,what is up with step moms  ??? idgi  ??????,[],7,Foreign Worker,7,0,-10.81305634,2,0,0,12.54897875,2,0,0
1.36E+18,20/2/21,13:42:28,lol im watching the same kdrama as my mom 😅,[],9,Foreign Worker,9,0,-13.17365998,1,0,1,8.882708681,1,0,0
1.36E+18,20/2/21,13:25:05,my mom called and i missed what she said abt online concerts lfjadshfkdsgfkj,[],13,Foreign Worker,13,1,-12.67514138,4,1,1,8.882708681,1,0,0
1.36E+18,20/2/21,12:52:34,"I just got off the phone with my mom and she’s talking about, “I want grandkids like six or seven of them”.. 🥴🙄",[],23,Foreign Worker,22,1,-10.04203526,4,2,2,12.06173931,2,0,0
1.36E+18,20/2/21,11:48:00,my tablet pen is missing cuz i don't remember where i just left it when my mom called me out of my room askdjhsjadf why did i hold onto it only to leave it elsewhere????,[],34,Foreign Worker,35,2,-11.83689704,8,1,3,3.853357459,0,0,0
1.36E+18,20/2/21,11:30:16,I helped my mom online shopping and I just slipped my bts album orders as well. Hehehhehe  https://t.co/TziIVwzCb6,[],17,Foreign Worker,17,1,-13.24037474,2,1,2,4.856562767,0,0,0
1.36E+18,20/2/21,11:26:18,"Aoi &amp; Tsubaki would probably adopt a black kitten, not just cuz they like the fur colour, but because it seemed lonely &amp; unwanted. Tsubaki would probably feel some sort of emotional connection to it, though she doesn't fully understand why. They'd both be doting cat moms /+",[],43,Foreign Worker,47,2,-12.91606404,7,2,0,3.962428471,0,0,0
1.36E+18,20/2/21,11:24:59,for context my mom is a damn pro pap then she think my dad give damn useless suggestion SKSKSKSK,[],19,Foreign Worker,19,1,-13.07518262,3,1,1,5.735639284,1,0,0
1.36E+18,20/2/21,11:24:16,my mom dun like the suggestions my dad give the mp SKSKSKSKSKSKSK,[],12,Foreign Worker,12,1,-13.36172953,1,0,1,5.735639284,1,0,0
1.36E+18,20/2/21,11:20:21,My cousin gave money thinking it's my Mom chatting her but it's a hacker. PLEASE PLEASE SHARE THIS NEWS! It's beem ongoing since tje start of February! Another account was hacked today! Please share this,[],32,Foreign Worker,35,2,-12.7281484,7,1,1,2.547232812,0,0,0
1.36E+18,20/2/21,11:20:21,PLEASE RT THIS! Yeorobun 😢 Please take care of your facebook accounts. If you're closest friend or family relative asked for money or email acc and cp num PLEASE DON'T GIVE IT :( My Mother's account was hacked yesterday and hacker would go to Mom's fb friends and asked for money,[],45,Foreign Worker,49,2,-13.4048103,9,2,2,1.461104866,0,0,0
1.36E+18,20/2/21,11:13:15,"Hobi again tries to manage everyone’s expectations about his ~skillz~ and literally says, “Please don’t hype me up,” which is basically what I told my mom when I was 12 and on a competitive fast-pitch softball team bc when she cheered for me it made me nervous.😅  https://t.co/gMKPMnGRDw",[],47,Foreign Worker,47,2,-12.36909076,8,2,3,2.503715352,0,0,0
1.36E+18,20/2/21,11:09:30,"was so tired from work and came back to see my mom being upset , what am I suppose to feel right now ?",[],22,Foreign Worker,22,1,-10.20039351,8,1,2,18.28123692,2,0,0
1.36E+18,20/2/21,11:01:06,my mp coming my hse and my mom’s really damn excited,[],12,Foreign Worker,11,1,-13.67913475,1,1,1,12.06173931,2,0,0
1.36E+18,20/2/21,11:00:25,All the Photos From Morgan Stewart's First Days as a Mom - E! Online #worldnews #breakingnews #latestnews #politicnews #businessnews  https://t.co/i2iOr4maSO,"['worldnews', 'breakingnews', 'latestnews', 'politicnews', 'businessnews']",12,Foreign Worker,14,1,-16.25864726,0,0,0,2.147975466,0,0,0
1.36E+18,20/2/21,10:57:48,"@mom_tho My name has been botched up most of my life too, and it’s really not difficult to say. People refuse to learn, so now I just feign ignorance. “Oh you mean me? Sorry, I thought you were talking to someone else”. They usually straighten up in a couple of days",[],51,Foreign Worker,50,2,-10.51729196,13,1,5,3.42251449,0,0,0
1.36E+18,20/2/21,10:33:26,this auntie who looks more auntie than my mom called her auntie... MY MOM TILT :x,[],16,Foreign Worker,16,1,-14.64116658,2,0,1,5.869458013,1,0,0
1.36E+18,20/2/21,10:24:11,My 9year old niece being a mom to me is a whole new level of embarrassment but okay 🤷🏽‍♀️🙈  https://t.co/zkiMvHG1hk,[],17,Foreign Worker,18,1,-12.56094626,2,1,1,6.984688986,1,0,0
1.36E+18,20/2/21,10:09:14,"@Steli Mom, Dad, Siblings, close friends...and myself",[],7,Foreign Worker,7,0,-14.62100404,0,1,0,6.984688986,1,0,0
1.36E+18,20/2/21,9:23:16,"Not my dad snapping at my mom for closing the windows when theres smoke outside as her ""own preference"" that she shouldnt inflict on other people when the mf comes into my room and does whatever the fuck to my windows and electronics that fit his own preference?Make it make sense",[],52,Foreign Worker,52,3,-11.59745942,9,2,1,2.396888666,0,0,0
1.36E+18,20/2/21,9:05:16,my mom def gon kill me,[],6,Foreign Worker,6,0,-14.1616914,1,0,0,12.06173931,2,0,0
1.36E+18,20/2/21,9:04:34,"“Remember, you’re enough. Love yourself.” Mom, I love him. #JIMIN 💛   https://t.co/7vLhZQG1wd",['jimin'],10,Foreign Worker,9,0,-12.95069552,1,0,1,8.882708681,1,0,0
1.36E+18,20/2/21,7:18:17,"@arftulafrna My mom always pull the ""anak takde hak pon nak rasa marah dekat Ibu Ayah"" card whenever I try to explain something",[],22,Foreign Worker,22,1,-17.37190703,3,0,1,2.726937568,0,0,0
1.36E+18,20/2/21,6:02:48,"one time i told my mom i had to stay after school for a “meeting” when i was really going to a boys house and when he dropped me back off at school my mom pulled up at the same time 😭😭😭😭😭😭😭😭😭 dawg, i was SWEATING",[],45,Foreign Worker,45,2,-10.79871259,8,2,3,3.319783725,0,0,0
1.36E+18,20/2/21,3:05:59,"The fact I hate most of them saying, aku still BF sampai 2 years sey. Diff ppl diff ppl sis. Kau tak pernah pikir bende ni sensitive issue for some bf mom ker? Tsskk",[],33,Foreign Worker,34,2,-15.93177733,3,1,1,2.077312837,0,0,0
1.36E+18,20/2/21,3:03:39,"There is nothing funnier than yelling ""SHE'S STEALING MY BABY!"" at a mom having a hard time with her kid in public.",[],21,Foreign Worker,22,1,-12.14375323,3,0,1,4.206580416,0,0,0
1.36E+18,20/2/21,2:46:52,"Yes I'm a mom. Yes I'm a nurse. Yes I'm compassionate. But i retaliate too. Unga kudumbame seerazhinju pogattum for all i can care🖕🏼🖕🏼 And if that happens, then that'll might teach you a lesson to not abuse/misuse a female or her photos/posts or whatever.",[],43,Foreign Worker,47,2,-12.01498794,5,4,3,3.707431737,0,0,0
1.36E+18,20/2/21,2:03:20,Netizens slam MOM for purported lack of proper vetting of graduates from Manav Bharti University following fake degree scandal  https://t.co/OjchyldX7q,[],19,Foreign Worker,19,1,-15.08765895,2,0,0,3.312416212,0,0,0
1.36E+18,20/2/21,1:22:32,"I really got to thank the gay guy who changed my mom's mind about queer people 7 years ago, it was part of what made her accept me for who I was 💕💕 he literally said ""my parents love me for who I am"" and something clicked- my mom's exactly words",[],47,Foreign Worker,50,2,-10.66329302,9,1,3,2.87534569,0,0,0
1.36E+18,20/2/21,1:05:30,@CryptoCobain @AWice my mom’s mirror lmao 🤣🤣,[],5,Foreign Worker,4,0,-17.56290945,0,0,0,5.735639284,1,0,0
1.36E+18,20/2/21,0:33:12,"There's a new wave of blogshop dressing and it's cropped ribbed cardigans and mom jeans and tiny purses (bangs optional), I'm not the only one noticing this right?",[],25,Foreign Worker,28,2,-12.85291908,2,1,0,2.895497442,0,0,0
1.36E+18,20/2/21,0:25:34,I was so scared of her because she used to hit me for no reason. My mom left me with her often because she was going for interviews trying to grt a job. And I never told my mom about the abuse because I was so young and thought she wanted my godma to do these things to me 😭,[],59,Foreign Worker,59,3,-9.902837551,13,1,4,4.541513914,0,0,1
1.36E+18,20/2/21,0:23:21,"Talked to my mom abt the p who were not too nice to me when I was a child, then found out that she didn't know that my godma abused me when I was in primary school... my godma at one point pinched me so much my entire stomach was red, swollen and bruised. My mom said sorry :(",[],57,Foreign Worker,58,3,-11.16454574,12,3,3,3.79899192,0,0,1
1.36E+18,20/2/21,0:13:49,@sheilakiguta_ then you realise why the most searched category on pornhub is step mom  https://t.co/ca54UX1nbF,[],13,Foreign Worker,13,1,-14.04265082,2,0,1,12.54897875,2,0,0
1.36E+18,19/2/21,23:31:47,"Mom had a bad migraine today, the kind that is so bad it makes you throw up in the loo. Yup that kind. So dad had to send me to the vet for my bloodtest without her. Go dad! You can do this!  So, it seems this post op recovery process is becoming a fashi…  https://t.co/g6zSLir5yT  https://t.co/KkyBuic0jl",[],55,Foreign Worker,55,3,-11.62104028,11,0,3,3.097840168,0,0,0
1.36E+18,19/2/21,23:29:33,MOM looking at ways to link up unemployed fresh grads with opportunities  https://t.co/IB848ox8UG,[],12,Foreign Worker,12,1,-14.00911885,2,0,0,6.984688986,1,0,0
1.36E+18,19/2/21,23:18:56,cute or sia this harikesh tell about me to his mom,[],11,Foreign Worker,11,1,-12.26231464,0,1,1,6.984688986,1,0,0
1.36E+18,19/2/21,23:13:37,Happy to see mom coming home ❤️,[],6,Foreign Worker,6,0,-10.83770215,2,0,0,36.03068706,4,0,0
1.36E+18,19/2/21,23:11:15,🇺🇸 Existing Home Sales MoM (JAN) Actual: 0.6% Expected: -1.5% Previous: 0.9%  https://t.co/KWm5z8qs5V,[],8,Foreign Worker,14,1,-17.33588866,2,0,0,4.856562767,0,0,0
1.36E+18,19/2/21,23:00:15,🇺🇸 Existing Home Sales MoM (JAN) Actual: 0.6 Expected: -1.5% Previous: 0.7%  https://t.co/KWm5z8qs5V,[],8,Foreign Worker,14,1,-17.3367881,2,0,0,4.856562767,0,0,0
1.36E+18,19/2/21,22:53:23,Me: having fun with my new pc My mom: you’re gna get skin cancer from the bright skin and di3 young Me:  https://t.co/JkxkDEH3kr,[],22,Foreign Worker,22,1,-14.01024413,2,1,1,4.009171166,0,0,0
1.36E+18,19/2/21,22:50:32,MOM looking at ways to link up unemployed fresh grads with opportunities  https://t.co/y6u8tclYYl,[],12,Foreign Worker,12,1,-14.00911885,2,0,0,6.984688986,1,0,0
1.36E+18,19/2/21,22:45:00,Heads Up:🇺🇸 Existing Home Sales MoM (JAN) due at 15:00 GMT (15min) Expected: -1.5% Previous: 0.7%  https://t.co/KWm5z8qs5V,[],12,Foreign Worker,19,1,-17.03522475,1,0,0,4.856562767,0,0,0
1.36E+18,19/2/21,22:26:38,"@16june1976 your struggle as a child to have shoes and that even when your mom finally did buy you shoes, they were for church only, was a blessing in disguise  ...  #17000Pairs donated so far  ...",['17000pairs'],32,Foreign Worker,32,2,-11.20037801,7,4,2,4.584835613,0,0,0
1.36E+18,19/2/21,22:26:25,@Bloomer_much @JustFoza yoh my mom would definitely say this one 😭,[],8,Foreign Worker,8,0,-14.20950405,2,0,1,18.28123692,2,0,0
1.36E+18,19/2/21,22:12:25,"How does a working mom do it all. From cooking, clean up the house, basuh baju and all those house choresss to jaga anak suami, their wellbeing and needs. Penatnya....",[],30,Foreign Worker,30,2,-13.10459328,7,1,0,3.559866057,0,0,0
1.36E+18,19/2/21,21:30:15,🇨🇦 Retail Sales MoM (DEC) Actual: -3.4 Expected: -2.5% Previous: 1.3%  https://t.co/KWm5z8qs5V,[],7,Foreign Worker,13,1,-17.6426759,1,0,0,5.735639284,1,0,0
1.36E+18,19/2/21,21:15:00,Heads Up:🇨🇦 Retail Sales MoM (DEC) due at 13:30 GMT (15min) Expected: -2.5% Previous: 1.3%  https://t.co/KWm5z8qs5V,[],11,Foreign Worker,18,1,-16.73376592,1,0,0,6.984688986,1,0,0
1.36E+18,19/2/21,21:02:56,"@mid20sfangirl TO TREASUREDUTURE GIRLFRIENDS U HAVE TO KNOW THIS THAT WE R THE ONE FEEDING YOUR BOYFRIENDS,CALL US MOM TOO 😤👍🏻",[],20,Foreign Worker,20,1,-18.76868267,1,0,3,1.973685282,0,0,0
1.36E+18,19/2/21,19:50:25,Btw mom made kenaffah today  https://t.co/SaqqwUS1Sx,[],5,Foreign Worker,5,0,-16.37650583,1,0,0,6.984688986,1,0,0
1.36E+18,19/2/21,19:47:48,"Guyss, pls see this that I had learnt from my science resource teacher this afternoon in school!! I really really hope that @taylorswift13 mom is feeling better and will not get cancer again in the future!!!! 😭😭😭😭😭😭😭😭😭😭😭😭😭 Let's support her ; #prayformamaswift 💛💛  https://t.co/VLkTQU4VDc",['prayformamaswift'],37,Foreign Worker,38,2,-11.90501236,7,1,2,2.312999333,0,0,0
1.36E+18,19/2/21,19:33:07,My mom is the only person I know who will be home &amp; still not answer the phone 🙃,[],17,Foreign Worker,18,1,-10.0042807,4,1,1,6.984688986,1,0,0
1.36E+18,19/2/21,19:32:53,fk i just had video call with my mom after awhile n she said my head looks like pentol korek,[],20,Foreign Worker,20,1,-13.22941521,3,0,2,3.707431737,0,0,0
1.36E+18,19/2/21,18:48:28,@bebemaryj  babe my mom’s friends says u look like my mom when shes young HAHAHAHAHAH  https://t.co/5Rsd6kKtME,[],15,Foreign Worker,14,1,-15.56961754,1,1,1,3.525208698,0,0,0
1.36E+18,19/2/21,18:15:30,"Talked about #Beastars and in front of my mom his friend went ""I love furries but this-""",['beastars'],16,Foreign Worker,16,1,-12.53554548,3,2,2,6.984688986,1,0,0
1.36E+18,19/2/21,18:11:10,@AkilahObviously Trying to be a good mom?,[],6,Foreign Worker,6,0,-11.45794794,2,0,0,34.6113624,3,0,0
1.36E+18,19/2/21,17:38:37,spread the mom’s cheeks ? njani 😭😭,[],6,Foreign Worker,5,0,-13.02670479,1,0,0,12.06173931,2,0,0
1.36E+18,19/2/21,17:26:09,I can’t wait for the day where I can finally eat my mom’s food 🙋🏻‍♀️,[],16,Foreign Worker,14,1,-10.62456042,3,1,2,8.531668493,1,0,0
1.36E+18,19/2/21,17:07:29,"@magicallycalm @mishyRHYT oo- oki ill try but if i leave halfway, its means my mom is here",[],15,Foreign Worker,15,1,-14.54731225,4,2,2,8.882708681,1,0,0
1.36E+18,19/2/21,16:54:29,"told my mom i drop the KALE that our neighbour gave and she said "" oh i pronounce it as KALEH "" HAHAHAHAH i lost it bro",[],25,Foreign Worker,25,1,-13.14171131,4,1,3,4.009171166,0,0,0
1.36E+18,19/2/21,16:07:05,my mom crying sebab suprisekan dia 🥺🥺,[],6,Foreign Worker,6,0,-16.99767855,1,0,0,18.28123692,2,0,0
1.36E+18,19/2/21,16:06:27,*plays hit different x good days acoustic by sza*  mom: is that young justin bieber  i-,[],16,Foreign Worker,16,1,-14.74989228,2,0,0,8.882708681,1,0,0
1.36E+18,19/2/21,16:05:41,Me : barely can read tamil   my mom  : full of Tamil stickers 🤝,[],11,Foreign Worker,11,1,-13.78580874,2,0,1,8.882708681,1,0,0
1.36E+18,19/2/21,15:37:30,I know my mom is crying where she is. She literally takes these cruises with her friends every year 💀,[],19,Foreign Worker,19,1,-10.52956769,5,0,1,8.882708681,1,0,0
1.36E+18,19/2/21,14:45:40,@PeachMilky_ I registered my mom for her dose (in Singapore) yesterday.,[],10,Foreign Worker,10,0,-12.28821029,1,0,1,8.882708681,1,0,0
1.36E+18,19/2/21,14:44:19,"my mom makes me so emotional, when she talked bout rokok n bla2 n how I was changing kms",[],19,Foreign Worker,19,1,-13.85569902,4,1,2,8.882708681,1,0,0
1.36E+18,19/2/21,14:35:22,Can u mind your own business? Im sick of all the shet from u and your mom,[],17,Foreign Worker,17,1,-11.75498033,2,1,2,6.984688986,1,0,0
1.36E+18,19/2/21,14:02:44,WATARU IS EATING MOM MOMS  I USED TO BE OBSESSED WITH THIS KIND OF CHOCOLATE  https://t.co/mZWpnGsFbX,[],15,Foreign Worker,15,1,-19.1280096,1,0,1,2.312999333,0,0,0
1.36E+18,19/2/21,13:35:14,"@gaecokayne @KateKearney Honestly, you can handle sales negotiations with ease after that. Signed, mom of a toddler.",[],15,Foreign Worker,15,1,-12.69490438,2,0,1,4.206580416,0,0,0
1.36E+18,19/2/21,13:29:24,it came to a point where my mom is asking me if im okay how do i tell her im touch deprived n the closest thing i hold on to that is close to a person is my pillow 🥲,[],39,Foreign Worker,39,2,-11.02917564,10,1,3,4.206580416,0,0,0
1.36E+18,19/2/21,13:03:33,I recommend everyone to get one of these. It's very expensive but it is much better than any of Apple's overpriced trash.  I bought of one of these for my mom on mother's day and tested it out. You can keep your AirPods Pro to yourself. This is the one for me. Aftershokz 👍  https://t.co/llfgkFMbyt,[],50,Foreign Worker,53,3,-10.56347739,9,2,2,2.895497442,0,0,1
1.36E+18,19/2/21,12:59:43,"7 years ago today, I joined @Euromonitor :) I’ve had several official designations here, but the one that touched me the most was “mom” to two different batches of colleagues through the years. So, cheers to the best people I have the pleasure to work with (and fuss over)! 🧋  https://t.co/TSlLqA2Uew",[],47,Foreign Worker,47,2,-10.64192535,8,2,3,2.448211786,0,0,0
1.36E+18,19/2/21,12:50:58,"my mom hug me after she knew she marah me for nothin cause she tot I lied to her , sometimes mama just know how to pujuk 😠 even when I marah",[],30,Foreign Worker,30,2,-12.68385383,8,2,2,8.882708681,1,0,0
1.36E+18,19/2/21,12:42:34,my mom and i have this thing where she buys different kinds of kopi grounds from different places over the island and we make comments about it. Bringing this to office.  https://t.co/wDnBC5z1hD,[],31,Foreign Worker,31,2,-11.34116452,4,1,2,3.312416212,0,0,0
1.36E+18,19/2/21,12:40:27,"My dreams when I go into deep sleep are weird. First it was a dinner date with possible fiance bringing me to his mom's restaurant and I can't pay with my haikyuu pcs even if they have credit cuz they want cash, then met future mom in law...then later he tells me, he wants us...",[],54,Foreign Worker,56,3,-11.40905633,11,5,4,2.423456529,0,0,0
1.36E+18,19/2/21,12:33:20,"Sometimes I observe the things around me and I wonder if my mom was really right about some things at some point of time , hmmmm 🤔",[],25,Foreign Worker,25,1,-10.44515181,3,2,3,6.402509923,1,0,0
1.36E+18,19/2/21,12:14:46,"I had a 2nd vivid dream but I forgot it.   The 3rd one from last night was basically me trying to get my dad to admit he has a second family. Can't remember the details but my dad was hiding that he has a 2nd family. When I finally exposed him, my mom was.. mad at me?",[],53,Foreign Worker,57,3,-10.31783238,13,3,6,3.83547335,0,0,0
