id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.36E+18,12/2/21,8:11:32,"Biden says Trump 'did not do his job' on COVID-19 vaccine program, urges patience  https://t.co/FOjJpQ07d9  https://t.co/8EXCMmvX7r",[],14,Vaccination,14,1,-15.37203699,2,0,0,5.722989288,1,0,0
1.36E+18,12/2/21,7:58:09,"@choo_ek IMO, he should have used those extra vaccine on anyone he is not related or associated with to avoid any impropriety. The case of of the snowed in vaccination team and motorists was random event.",[],35,Vaccination,35,2,-11.04327421,8,2,0,4.431033125,0,1,1
1.36E+18,12/2/21,7:34:32,"Progress in coronavirus vaccines helped net inflows of foreign direct investments (FDI) hit a three-month high in November, but not enough to raise the year-to-date amount, according to the Bangko Sentral ng Pilipinas (BSP).   https://t.co/B5lQbV7zl9",[],32,Vaccination,34,2,-14.33057604,4,1,0,2.762399551,0,0,0
1.36E+18,12/2/21,6:41:56,"The whole point of prioritizing vulnerable groups for vaccines is to save the most lives with a limited supply, but we still need most people to get the vaccine. Shots in arms saves lives, shots in trash doesn't. Dr. Gokal is a hero.",[],42,Vaccination,43,2,-10.71416279,6,2,1,2.75251375,0,0,1
1.36E+18,12/2/21,6:34:33,Having an open vaccine vial about to expire is like having an open seat on a lifeboat as your ship is sinking. Dr. Gokal is being persecuted for not kicking people into the sea.,[],34,Vaccination,34,2,-11.25592633,10,0,1,5.244301231,1,0,0
1.36E+18,12/2/21,6:00:19,President Biden:  - Vaccines due by end of June will arrive by end of May  - US signed contract for 100 million more Pfizer &amp; Moderna vaccines,[],23,Vaccination,27,2,-13.25735426,2,0,1,3.12090712,0,0,0
1.36E+18,12/2/21,5:56:14,"In a virtual press briefing on Thursday, Palace spokesman Harry Roque Jr. said 600,000 doses of the Sinovac vaccine, including the 100,000 it donated to the Department of National Defense (DND), would arrive on February 23.   https://t.co/f7rp8jnyqY",[],33,Vaccination,38,2,-12.3319498,5,0,0,2.539978468,0,0,0
1.36E+18,12/2/21,5:56:13,The Chinese pharmaceutical firm Sinovac Biotech Ltd. will be the first to ship a coronavirus disease 2019 (Covid-19) vaccine to the Philippines.   https://t.co/f7rp8jnyqY,[],21,Vaccination,22,1,-13.48039043,2,0,0,5.244301231,1,0,0
1.36E+18,12/2/21,5:50:12,"Here again, the result of the Trump admin refusing to participate in the transition: a botched and delayed vaccine rollout. The costs of the election fraud lie include thousands of unnecessary COVID deaths.  https://t.co/shW5pZiUWK",[],33,Vaccination,33,2,-11.55584785,5,1,0,2.75247948,0,0,0
1.36E+18,12/2/21,5:44:31,"'Our gratitude always': From China's CanSino, Mexico welcomes biggest vaccine shipment yet  https://t.co/R9XFNeRWjm  https://t.co/GIZNaq7pZw",[],11,Vaccination,12,1,-17.00189257,1,0,0,5.932111127,1,0,0
1.36E+18,12/2/21,5:43:55,"Of all the terrible things done by the Trump admin, one of the most purely, nihilistically evil has to be lying to the Biden team and the governors about the vaccine stockpile.",[],32,Vaccination,32,2,-10.3044721,5,1,0,5.244301231,1,0,1
1.36E+18,12/2/21,5:37:33,New Zealand will get first batch of COVID-19 vaccines next week  https://t.co/bVxO7L5KSw  https://t.co/LR7PbsUi4y,[],11,Vaccination,11,1,-14.76867953,1,1,0,6.758951185,1,0,0
1.36E+18,12/2/21,5:31:43,Is Seafood more important than Vaccines??! 🥺🥲 #WhatsHappeningInMyanmar #Feb11Coup #Coup11Feb  #HearTheVoiceOfMyanmar  I salute to the News Channel! Thank you!,"['whatshappeninginmyanmar', 'feb11coup', 'coup11feb', 'hearthevoiceofmyanmar']",14,Vaccination,14,1,-13.54526598,2,0,0,6.130328421,1,0,0
1.36E+18,12/2/21,5:24:33,Indonesia's vaccine roll-out hindered by limited logistics  https://t.co/sUIV5WeE13,[],5,Vaccination,7,0,-16.36779753,1,0,0,11.51657661,2,0,0
1.36E+18,12/2/21,5:14:20,US’s Fauci:  https://t.co/cwtgf9URpD Variant Little More Problematic  Can Develop New Vaccine Boosters For Variants If Needed @LiveSquawk,[],16,Vaccination,15,1,-18.05509941,1,1,0,3.290175937,0,0,0
1.36E+18,12/2/21,4:34:42,Indigenous leaders warn of missionaries turning Amazon villages against vaccines  https://t.co/nETnf4WZFL,[],10,Vaccination,10,0,-14.8579035,2,0,0,7.3097478,1,0,0
1.36E+18,12/2/21,4:29:43,Seafarers Vaccine Supply; Rising Boxship Orders; Stranded Seafarers -  https://t.co/kUDG5NRtAl,[],8,Vaccination,9,0,-19.7417625,1,0,0,6.738402465,1,0,0
1.36E+18,12/2/21,3:55:14,Is seafood more important than Covid vaccine? We don't need seafood. We want Democracy. Stop supporting Dictatorship  @UN_News_Centre  @POTUS  @CNN #WhatIsHappeningInMyanmar #StopChinaIntervention  #StopMilitaryDictatorship  https://t.co/2DIuw9xSqu,"['whatishappeninginmyanmar', 'stopchinaintervention', 'stopmilitarydictatorship']",16,Vaccination,17,1,-14.87054072,5,0,0,3.290175937,0,0,0
1.36E+18,12/2/21,3:33:50,"If it is not for vaccine, what holds the keys to unlock the pandemic? Despite of its efficacy, vaccination may end up as an excuse to lift up boring lockdown.On either counts we will be free. After all, they don’t want to be known for wasting money on schemes which doesn’t work.",[],53,Vaccination,53,3,-10.71284394,15,0,1,3.769598074,0,0,1
1.36E+18,12/2/21,3:10:32,"Politicians in Europe are getting their vaccine SHIRTLESS 🔥🥵❤️ Not looking forward to Filipino politicians doing the same (Roque, Calida, Sinas🤢🤮)- but it might prove useful in solving one particular mystery 🤔...  https://t.co/sNppFVxsZo",[],30,Vaccination,31,2,-13.91947693,6,1,0,4.366225476,0,0,0
1.36E+18,12/2/21,2:59:20,India flight can't land to deliver COVID 19 vaccine while China flight can land to deliver seafood. This must one of a kind seafood. #WhatIsHappeningInMyanmar  #Myanmarcoup  #HearTheVoiceOfMyanmar  #SaveMyammar  #RespectOurVotes  https://t.co/if0XAeGmgR,"['whatishappeninginmyanmar', 'myanmarcoup', 'hearthevoiceofmyanmar', 'savemyammar', 'respectourvotes']",22,Vaccination,24,1,-14.16730619,3,1,0,2.836368813,0,0,0
1.36E+18,12/2/21,2:22:25,"Myanmar Junta postponed Covid Vaccine flights from India. But why did they allow flights from Kuming, China?  What did Kunming Flights bring for Junta?  Is China supporting Military Coup? @UN_News_Centre @POTUS #WhatIsHappeningInMyanmar #StopMilitaryDictatorshipSupportByChina  https://t.co/UAQtwSG4OJ","['whatishappeninginmyanmar', 'stopmilitarydictatorshipsupportbychina']",29,Vaccination,29,2,-14.90750505,7,0,0,2.341515538,0,0,0
1.36E+18,12/2/21,1:23:30,Is Chinese seafood more important than COVID vaccine?  #CDMMyanmar #rejectmilitarycoupmyanmar #Release_Our_Leaders #whathappeninginmyanmar #SaveMyammar  https://t.co/Qga7ZoDWs4,"['cdmmyanmar', 'rejectmilitarycoupmyanmar', 'release_our_leaders', 'whathappeninginmyanmar', 'savemyammar']",8,Vaccination,8,0,-17.06366938,1,0,0,5.244301231,1,0,0
1.36E+18,12/2/21,0:57:12,Haha...people are not stupid...2+2=4 not 5. COVID 19 vaccine supplied from India was not accepted but the seafood plane from China was allowed to land? Really? Do you think we are stupid to believe that? #WhatsHappeningInMyanmar #MilkTeaAlliance #SaveMyanmar,"['whatshappeninginmyanmar', 'milkteaalliance', 'savemyanmar']",34,Vaccination,39,2,-11.61990121,10,1,2,4.058908022,0,0,0
1.36E+18,12/2/21,0:42:43,"This is correct. Tune in to Fox/Newsmax/OAN and you'll see a constant barrage of all the actionable parts of the Q mythos (election lies, vaccine conspiracies, Soros stuff, human trafficking panic) w/o the official Q brand. That's what's scary, not how many people say ""hail Q""",[],46,Vaccination,49,2,-12.40178147,5,1,0,2.848085987,0,0,0
1.36E+18,12/2/21,0:23:28,US Government Directly Shipping COVID Vaccines To Health Centers  https://t.co/zJJQi7sOFN  https://t.co/jWXvmSGlUX,[],9,Vaccination,9,0,-17.16379677,0,0,0,4.81393073,0,0,0
1.36E+18,11/2/21,23:56:59,"One week ago, I took my second dose of covid vaccine without major issues.. Believe this is a small but important step in our fight against covid.. Hopefully, the fight would not persist too long.. #covsafe #COVIDVaccine #StrongerTogether #sgunited  https://t.co/eiAsHKR5Z9","['covsafe', 'covidvaccine', 'strongertogether', 'sgunited']",35,Vaccination,35,2,-13.21921743,4,1,3,3.506399235,0,0,0
1.36E+18,11/2/21,23:51:19,@freya_cole @BBCNuala How come seafood from China is more important than COVID Vaccine??? #WhatsHappeningInMyanmar #RejectMilitaryCoup  https://t.co/GipCD7TztX,"['whatshappeninginmyanmar', 'rejectmilitarycoup']",11,Vaccination,11,1,-15.64141394,1,0,0,4.581278055,0,0,0
1.36E+18,11/2/21,23:51:13,"Over 70s to receive both doses of vaccine by mid-May, Health Minister says  https://t.co/YSpSj56TQU RT @breakingnewsie",[],12,Vaccination,14,1,-14.62014569,2,0,0,5.90508012,1,0,0
1.36E+18,11/2/21,23:40:05,@YourAnonCentral How come seafood from #China is more important than COVID vaccine!!! #shameonyouchinesegovernment #WhatsHappeningInMyanmar  https://t.co/3PooFxkRcz,"['china', 'shameonyouchinesegovernment', 'whatshappeninginmyanmar']",10,Vaccination,10,0,-14.92171481,1,0,0,5.244301231,1,0,0
1.36E+18,11/2/21,23:30:00,"In the US, 36 vaccine recipients have reported immune thrombocytopenia – a lack of platelets, a blood component essential for clotting. It is currently unclear whether this is linked to the vaccine shots.   https://t.co/qeWEFkxIb0",[],31,Vaccination,32,2,-12.0307094,6,0,1,3.829677885,0,0,0
1.36E+18,11/2/21,23:13:06,How come seafood from China is more important than COVID vaccines?  #HearTheVoiceOfMyanmar  #myanmarmilitarycoup  #WeWantJusticeForMyanmar  #WeNeedDemocracy  https://t.co/RU2Z8N4yIL,"['hearthevoiceofmyanmar', 'myanmarmilitarycoup', 'wewantjusticeformyanmar', 'weneeddemocracy']",11,Vaccination,11,1,-15.46081594,1,0,0,4.596419217,0,0,0
1.36E+18,11/2/21,23:07:48,How come seafood from China is more important than Covid Vaccine? 🤣🤣🤣 #RespectOurVotes  #RejectTheMilitary  #ChinahelpMilitaryCoup  https://t.co/PIDBBpchOg,"['respectourvotes', 'rejectthemilitary', 'chinahelpmilitarycoup']",11,Vaccination,11,1,-15.1728332,1,0,0,5.244301231,1,0,0
1.36E+18,11/2/21,23:02:36,Good Question!  “How come seafood is more important than Covid Vaccine?”#WhatHappeningInMyanmar #HearTheVoiceFromMyanmar #WeNeedDemocracy  #JusticeForMyanmar #Stopdictatorship  https://t.co/XD8yRXnOGn,"['whathappeninginmyanmar', 'hearthevoicefrommyanmar', 'weneeddemocracy', 'justiceformyanmar', 'stopdictatorship']",11,Vaccination,11,1,-16.12269806,1,0,0,3.637314173,0,0,0
1.36E+18,11/2/21,22:50:42,India Government asked to Min Aung Hlaing that seafood from China is more important than vaccine from India after rejected boarding flight to Myanmar.#WhatsHappeningInMyanmar #AgainstMyanmarMilitaryCoup  https://t.co/karT3UHiJd,"['whatshappeninginmyanmar', 'againstmyanmarmilitarycoup']",24,Vaccination,24,1,-13.9738189,5,0,0,3.185448235,0,0,0
1.36E+18,11/2/21,22:38:15,COVID-19 mRNA Shots Are Legally Not Vaccines — They're Experimental Gene Therapies  https://t.co/w1uwa5sJZg,[],10,Vaccination,11,1,-18.4897377,0,0,0,5.261223706,1,0,0
1.36E+18,11/2/21,22:06:24,"Happy new year to one and all. We say goodbye to the year of the rat (purveyor of plague) and say hello to the year of the cow, the animal that brought us the first vaccines. How fitting.",[],38,Vaccination,38,2,-9.763886801,4,2,1,4.540477417,0,0,0
1.36E+18,11/2/21,22:04:37,Someone on the news said “we paid a lot of money to get Vaccines and We ended up with glycerine” ... Am I not dead😂😂🤣🤣,[],24,Vaccination,24,1,-10.36867172,6,1,2,7.3097478,1,0,0
1.36E+18,11/2/21,22:04:35,Is the seafood from China is more important than COVID 19 vaccines from India?  FIGHT FOR DEMOCRACY #WhatsHappeningInMyanmar  #Feb11Coup  https://t.co/LigNUkRmqe,"['whatshappeninginmyanmar', 'feb11coup']",16,Vaccination,17,1,-14.60621773,2,0,0,4.072607168,0,0,0
1.36E+18,11/2/21,22:02:59,"Initial jobless claims fell by 19,000 to 793,000, after an upward revision to the prior period.  Claims remain elevated, a sign the labor market is only gradually improving as vaccines pick up and business restrictions ease   https://t.co/BtbsSkrWNO @economics",[],34,Vaccination,38,2,-12.58435483,6,1,0,3.518385988,0,0,0
1.36E+18,11/2/21,22:00:01,"The AstraZeneca vaccine is important because it forms the bulk of the stockpile acquired so far by the UN-backed effort known as COVAX, which aims to deploy coronavirus vaccines to people globally.    https://t.co/jRpdedxVKR",[],31,Vaccination,32,2,-12.62202236,6,0,0,3.927738012,0,0,0
1.36E+18,11/2/21,21:52:59,"Fight For Democracy  The dictators did not let the flight from India with vaccines land in Yangon. But they let the seafood flight in?  Ok, give me my share of seafood for reunion dinner steamboat 🤣 #WhatIsHappeningInMyanmar",['whatishappeninginmyanmar'],35,Vaccination,35,2,-12.05534465,5,0,2,2.846288884,0,0,0
1.36E+18,11/2/21,21:49:16,@OnlyAfricaFacts @Julius_S_Malema Why Africa is unable to produce his own vaccine? Are there not scientists in Africa? What are all the universities doing?,[],21,Vaccination,21,1,-11.28241174,4,0,0,8.147436126,1,0,0
1.36E+18,11/2/21,21:48:49,@YourAnonCentral China claimed what they had sent to Myanmar military last night were seafood. Seafood -1 Vaccine -0 #ChinaSetupFirewallforJunta #ChinahelpMilitaryCoupforOwnbenefit #WhatsHappeningInMyanmar #SaveMyammar  https://t.co/8FVdnJ7tRA,"['chinasetupfirewallforjunta', 'chinahelpmilitarycoupforownbenefit', 'whatshappeninginmyanmar', 'savemyammar']",15,Vaccination,17,1,-15.92670837,4,0,0,3.506399235,0,0,0
1.36E+18,11/2/21,21:47:03,@YourAnonCentral China claimed what they had sent to Myanmar military last night were seafood. Seafood -1 Vaccine -0 #ChinaSetupFirewallforJunta #ChinahelpMilitaryCoupforOwnbenefit #WhatsHappeningInMyanmar #SaveMyammar,"['chinasetupfirewallforjunta', 'chinahelpmilitarycoupforownbenefit', 'whatshappeninginmyanmar', 'savemyammar']",15,Vaccination,17,1,-15.49348514,4,0,0,3.892691265,0,0,0
1.36E+18,11/2/21,21:46:04,China claimed what they had sent to Myanmar military last night were seafood. Seafood -1 Vaccine -0 #ChinaSetupFirewallforJunta #ChinahelpMilitaryCoupforOwnbenefit #WhatsHappeningInMyanmar #SaveMyammar  https://t.co/9A0bEm4UhI,"['chinasetupfirewallforjunta', 'chinahelpmilitarycoupforownbenefit', 'whatshappeninginmyanmar', 'savemyammar']",15,Vaccination,17,1,-15.59017799,4,0,0,3.892691265,0,0,0
1.36E+18,11/2/21,21:45:56,China’s CanSino Covid-19 vaccine wins emergency approval in Mexico  https://t.co/dHCYFd6nQq,[],10,Vaccination,9,0,-15.69182767,1,0,0,6.111149617,1,0,0
1.36E+18,11/2/21,21:44:19,How come seafood from China is more important than covid vaccine?  https://t.co/jhEbW52ewM,[],11,Vaccination,11,1,-13.14089471,1,0,0,11.51657661,2,0,0
1.36E+18,11/2/21,21:43:13,Sea food from China is more important than COVID vaccine !  This is not sea food but something else   #WhatIsHappeningInMyanmar  #ChinahelpMilitaryCoupforOwnbenefit  https://t.co/Mt4tohfoNY,"['whatishappeninginmyanmar', 'chinahelpmilitarycoupforownbenefit']",18,Vaccination,18,1,-13.24154138,2,1,0,4.366225476,0,0,0
1.36E+18,11/2/21,21:39:57,Dominician PM on receipt of vaccines from India...  https://t.co/SGTxoORIjs,[],8,Vaccination,8,0,-14.5372788,0,0,0,8.990131623,1,0,0
1.36E+18,11/2/21,21:35:04,Thailand to administer 10 million COVID-19 vaccine shots monthly from June  https://t.co/M5llxtW5FV  https://t.co/6Ly8UcwuHc,[],10,Vaccination,11,1,-15.3795602,1,0,0,8.147436126,1,0,0
1.36E+18,11/2/21,21:29:06,"FIGHT FOR DEMOCRACY Only for Myanmar military seafood is more important than Covid-19 vaccine.     As a foodie, next time I will also try to order seafood from China.  #WhatsHappeningInMyanmar #SaveMyanmar  https://t.co/GV7j7d9MPh","['whatshappeninginmyanmar', 'savemyanmar']",28,Vaccination,28,2,-13.42329001,2,2,1,2.682937134,0,0,0
1.36E+18,11/2/21,21:27:17,How come seafood from China is more important than COVID vaccine? 😖🙄 #WhatsHappeningInMyanmar  #ChineseCargoYGN  https://t.co/KIixTrqeWL,"['whatshappeninginmyanmar', 'chinesecargoygn']",11,Vaccination,11,1,-14.39059303,1,0,0,6.111149617,1,0,0
1.36E+18,11/2/21,21:19:04,Chinese vaccines help boost global optimism  https://t.co/UmLbBDSXfz,[],6,Vaccination,6,0,-14.94127408,2,0,0,15.83767576,2,0,0
1.36E+18,11/2/21,21:11:53,"In UK, roving teams bring COVID-19 vaccine shots to homeless (from @AP)  https://t.co/MJ4FBNnYoz",[],11,Vaccination,11,1,-14.57369931,3,0,0,7.28761841,1,0,0
1.36E+18,11/2/21,21:09:03,Indian state rejects Bharat Biotech COVID-19 vaccine approved without efficacy data  https://t.co/ZNQMml4lGS  https://t.co/2NUEsym1XC,[],11,Vaccination,11,1,-16.89644702,1,0,0,4.820474232,0,0,0
1.36E+18,11/2/21,21:05:21,"Covid-19 vaccine cargo from India was denied entry into Myanmar. Yet, there’re multiple cargo planes from China, landing at Yangon. Supposedly carrying seafood. Must be one hell of a seafood.  #WhatsHappeningInMyanmar  #StopChinaIntervention","['whatshappeninginmyanmar', 'stopchinaintervention']",31,Vaccination,30,2,-13.40674731,5,0,0,2.618455586,0,0,0
1.36E+18,11/2/21,21:02:46,LA to temporarily close nation’s largest Covid-19 vaccine site &amp; 4 other locations amid major shortages of Moderna jab  https://t.co/es168KJDMT #,[],18,Vaccination,19,1,-14.93253543,2,0,0,4.058908022,0,0,0
