Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
93,93,2551,2888,Has Singapore defeated Covid?,20/2/21 3:07,"WuRenJi wrote: Elites come in Singapore don't even need to quarantine.  Singapore no covid.  All immuned. https://mothership.sg/2021/02/world-...-forum-no-shn/ Thats cos these elites are behind the hysteria surrounding this virus. The ""cure"" (measures to combat) for COVID is worse than the disease itself. That's cos they have a diabolical plan to bring about the Great Reset to create their final goal which is the NWO. Covid is not a sham, but some of the measures to combat it certainly are.",18/2/21 6:50,75,Stay Home Notice,77,3,-12.325154164947344,18,1,0,2.4256964007900987,0,0,1.0
94,94,2730,3118,"S'pore ????????     11       Cases (1 community, 10 imported) (17Feb2021)",18/2/21 10:07,"Amongst the 10 imported cases,* - 1 (Case 60276) is a Work Pass holder who arrived from India.* - 8 are Work Permit holders who arrived from Indonesia and Malaysia, of whom 7 (Cases 60281, 60282, 60283, 60284, 60285, 60286 and 60287) are foreign domestic workers. - 1 (Case 60280) is a Short-Term Visit Pass holder who arrived from India for studies in Singapore. Of these, 7 arrived in Singapore before the requirement for mandatory on-arrival serology tests commenced, and 3 are not required to undergo these tests upon arrival1. They had all already been placed on SHN upon arrival in Singapore and were tested while serving SHN.* https://www.moh.gov.sg/news-highligh...-17Feb-updated",17/2/21 23:05,87,Stay Home Notice,108,4,-14.00952747904786,21,4,0,1.9101297268294577,0,0,0.0
95,95,2834,3232,Wa attendees for World economic forum in Singapore no need SHN,18/2/21 9:10,"MOH can make u-turn beri fast. Any case of detection found on this group, they will immediately treat case as regular and say SHN was advised upon entry. And who gonna know.",18/2/21 7:32,31,Stay Home Notice,32,2,-11.958903081993114,8,1,0,6.689499252606513,1,0,0.0
96,96,2836,3234,'Strong suggestion' that foreign student who breached SHN killed himself for fear of,18/2/21 4:19,'Strong suggestion' that foreign student who breached SHN killed himself for fear of consequences: Investigation officer https://www.straitstimes.com/singapo...ed-himself-for,16/2/21 23:47,16,Stay Home Notice,16,1,-14.936392579266105,2,0,0,6.149038695177089,1,0,0.0
97,97,2837,3236,'Strong suggestion' that foreign student who breached SHN killed himself for fear of,18/2/21 4:19,euko82 wrote: 'Strong suggestion' that foreign student who breached SHN killed himself for fear of consequences: Investigation officer https://www.straitstimes.com/singapo...ed-himself-for Wtf so xiang bu kai,16/2/21 23:49,23,Stay Home Notice,23,1,-16.21986387213646,3,0,0,3.8985050949981828,0,0,0.0
98,98,2863,3264,'Strong suggestion' that foreign student who breached SHN killed himself for fear of,18/2/21 4:19,at least he had a conscience unlike other SHN breachers who dun repent and only jail sentence will make them repent,17/2/21 7:07,21,Stay Home Notice,21,1,-12.614178167242345,4,1,0,10.440353605636888,2,0,0.0
99,99,2917,3333,GPGT - A sampling of meals in SHN,17/2/21 15:55,looks good to me for the total SHN cost they pay.,17/2/21 13:19,11,Stay Home Notice,11,1,-10.519591628541166,1,0,1,27.94122096817334,3,0,0.0
100,100,2919,3335,GPGT - A sampling of meals in SHN,17/2/21 15:55,If get shn in 4 star and above meals not bad. Some days will get lousy food (I got plain porridge for breakfast with pickled vege and peanuts) once a week,17/2/21 13:24,30,Stay Home Notice,31,2,-12.169761478081426,3,2,1,4.6411900641203,0,0,0.0
101,101,2929,3345,GPGT - A sampling of meals in SHN,17/2/21 15:55,My SHN meals were much more bearable...even QO food was better than this,17/2/21 13:36,14,Stay Home Notice,14,1,-12.8153527644497,2,0,0,18.45413210825086,2,0,0.0
102,102,2936,3352,GPGT - A sampling of meals in SHN,17/2/21 15:55,"Question though, can u order from grabfood during shn?",17/2/21 14:05,9,Stay Home Notice,9,0,-14.132614116563968,1,1,0,13.383740635839498,2,0,0.0
103,103,2938,3355,GPGT - A sampling of meals in SHN,17/2/21 15:55,"LaMeRzUnItEd wrote: Question though, can u order from grabfood during shn? Can...... But why would you...... if you ordering for late night supper then ok.",17/2/21 14:47,25,Stay Home Notice,25,1,-12.684638802932923,4,3,1,8.506376454672514,1,0,0.0
104,104,2947,3370,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 13:53,"Attendees at the World Economic Forum\x92s (WEF) special annual meeting in August will not be required to serve a Stay-Home Notice (SHN), said the Senior Minister of State for Health Janil Puthucheary on Tuesday (16 February). Instead, both local and foreign attendees will be subject to ""rigorous testing arrangements"", as well as safe management measures (SMM) such as mask-wearing, safe distancing and the compulsory use of TraceTogether (TT) technology. Dr Puthucheary was responding to Sengkang Member of Parliament He Ting Ru's parliamentary query on whether WEF attendees will be subject to an SHN and what other SMM measures will be implemented, in order to prevent the WEF meeting from turning into a super spreader event. He added that there will also be physical segregation of event attendees from the local community. ""This will reduce the risk of infections spreading from event attendees to the local community at large, and vice versa."" In the coming months, MOH will continue to assess the COVID-19 situation locally and globally, and adjust the public health measures for the event as necessary. The WEF and the Singapore government had previously announced that the summit in Singapore will be postponed to August from May, in light of global travel restrictions and the international challenges in combating the virus. https://sg.news.yahoo.com/world-econ...062508204.html",17/2/21 12:53,208,Stay Home Notice,213,4,-11.930302800771079,26,6,0,0.556923853279333,0,0,1.0
105,105,2954,3380,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 13:53,Lol. Not scare is why so special leh? Is it because ppl requested no need SHN? Then can commoner like us vaccinated and make such request be entertained?,17/2/21 13:05,28,Stay Home Notice,28,2,-12.285037433123007,8,1,1,8.506376454672512,1,0,0.0
106,106,2959,3385,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 13:53,"sinkies - cny 8 visitor rule, 2 max visiting places rule, blame sinkie no bring TT in 158 media foreigner elites - forum no need visitor cap, no need SHN",17/2/21 13:52,25,Stay Home Notice,30,2,-15.797497147163016,3,0,0,3.0431935265703274,0,0,0.0
107,107,3019,3451,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,"SINGAPORE \x97 Attendees at the World Economic Forum\x92s (WEF) special annual meeting in August will not be required to serve a Stay-Home Notice (SHN), said the Senior Minister of State for Health Janil Puthucheary on Tuesday (16 February). Instead, both local and foreign attendees will be subject to ""rigorous testing arrangements"", as well as safe management measures (SMM) such as mask-wearing, safe distancing and the compulsory use of TraceTogether (TT) technology. Dr Puthucheary was responding to Sengkang Member of Parliament He Ting Ru's parliamentary query on whether WEF attendees will be subject to an SHN and what other SMM measures will be implemented, in order to prevent the WEF meeting from turning into a super spreader event. He added that there will also be physical segregation of event attendees from the local community. ""This will reduce the risk of infections spreading from event attendees to the local community at large, and vice versa."" In the coming months, MOH will continue to assess the COVID-19 situation locally and globally, and adjust the public health measures for the event as necessary. The WEF and the Singapore government had previously announced that the summit in Singapore will be postponed to August from May, in light of global travel restrictions and the international challenges in combating the virus. https://sg.yahoo.com/news/world-econ...062508204.html",16/2/21 21:06,209,Stay Home Notice,215,4,-12.039244150551545,26,6,0,0.5597145535708744,0,0,1.0
108,108,3021,3453,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,then why returning Singaporeans needs to serve SHN?,16/2/21 21:07,8,Stay Home Notice,8,0,-13.070501652858162,2,0,0,18.3140136435349,2,0,0.0
109,109,3028,3461,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,sg shn is a joke.,16/2/21 21:11,5,Stay Home Notice,5,0,-13.609388016689282,1,0,0,18.314013643534896,2,0,0.0
110,110,3031,3465,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,yoongf wrote: WEF venues will be in their own bubble. Pity those staff working inside the bubble. Maybe need to be like those quarantine dormitories. yahlor. become those working during WEF have to serve SHN after the event ends.. wtf,16/2/21 22:13,40,Stay Home Notice,40,2,-12.097673203695997,11,0,0,4.5830955443154995,0,0,1.0
111,111,3033,3468,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,"zer0ne wrote: SINGAPORE \x97 Attendees at the World Economic Forum\x92s (WEF) special annual meeting in August will not be required to serve a Stay-Home Notice (SHN), said the Senior Minister of State for Health Janil Puthucheary on Tuesday (16 February). Instead, both local and foreign attendees will be subject to ""rigorous testing arrangements"", as well as safe management measures (SMM) such as mask-wearing, safe distancing and the compulsory use of TraceTogether (TT) technology. Dr Puthucheary was responding to Sengkang Member of Parliament He Ting Ru's parliamentary query on whether WEF attendees will be subject to an SHN and what other SMM measures will be implemented, in order to prevent the WEF meeting from turning into a super spreader event. He added that there will also be physical segregation of event attendees from the local community. ""This will reduce the risk of infections spreading from event attendees to the local community at large, and vice versa."" In the coming months, MOH will continue to assess the COVID-19 situation locally and globally, and adjust the public health measures for the event as necessary. The WEF and the Singapore government had previously announced that the summit in Singapore will be postponed to August from May, in light of global travel restrictions and the international challenges in combating the virus. https://sg.yahoo.com/news/world-econ...062508204.html",16/2/21 22:16,211,Stay Home Notice,217,4,-12.092430334450171,27,6,0,0.5597145535708744,0,0,1.0
112,112,3038,3473,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,then why dont they implement the same rigorous testing for our dear cecas coming in so they need not shn at the hotels? wef delegates are human too. whats the diff?,16/2/21 22:19,31,Stay Home Notice,31,2,-12.07451505479391,8,0,1,8.84748977082993,1,0,0.0
113,113,3044,3480,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,"For the elites, they have different rules. How come Klaus Schwab, WEF head, was in Singapore recently for business trip? Did he serve SHN?",16/2/21 22:24,24,Stay Home Notice,24,1,-11.635803281488446,3,0,0,4.297580951017586,0,0,0.0
114,114,3051,3487,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,"""rigorous testing arrangements"" Poke nose 4 times and poke throat 4 times? Might as well go for SHN",16/2/21 22:38,16,Stay Home Notice,18,1,-13.28046315557854,3,1,0,7.59737370261921,1,0,0.0
115,115,3056,3493,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,"since they got ""rigorous testing arrangements"" thingamajig... why never make it available for all sinkies... why subject us to SHN... isnt this double standard~~",16/2/21 22:44,24,Stay Home Notice,24,1,-13.148768715483737,4,0,1,10.440353605636888,2,0,0.0
116,116,3062,3500,World Economic Forum attendees will not need to serve SHN: MOH,17/2/21 11:43,What the? Simi rigorous testing Like that locals who came back also can have this rigorous testing so no need serve SHN,17/2/21 9:39,22,Stay Home Notice,22,1,-11.601391175004851,5,1,0,18.314013643534896,2,0,0.0
