Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Sample of TT data... kym?,18/2/21 10:13,chickenpiez007 wrote: I don't know...maybe I troller......just rush in to troll lol Posted from PCWX using SM-N970F Kena owned then come and say you trolling. Sibeh loser,2/1/21,27,Tracetogether,29,2,-13.88623545,11,2,2,12.94484066,2,0,0
Sample of TT data... kym?,18/2/21 10:13,"chickenpiez007 wrote: you not scare your job in govtech go kaput?? Posted from PCWX using SM-N970F Bro, don't like that la. Why want to sabo people's rice bowl. We are here for an honest living. We are just earning enough to keep our boat floating every month. We are not like epl superstars",2/1/21,50,Tracetogether,53,3,-12.38144056,13,0,3,3.923894302,0,0,0
Sample of TT data... kym?,18/2/21 10:13,Get ready for an exponential explosion in scam calls in the coming months,2/1/21,13,Tracetogether,13,1,-11.03946535,0,0,0,12.94484066,2,0,0
Sample of TT data... kym?,18/2/21 10:13,Sent from null using GAGT,2/1/21,5,Tracetogether,5,0,-15.13858273,1,0,0,34.97657075,3,0,0
Sample of TT data... kym?,18/2/21 10:13,redorangeyellow wrote: Kena owned then come and say you trolling. Sibeh loser yeah....losers came in edmw pruss one...... Posted from PCWX using SM-N970F,2/1/21,23,Tracetogether,24,1,-15.06658991,8,2,1,8.790257254,1,0,0
Sample of TT data... kym?,18/2/21 10:13,"Don't be so stupid and believe everything they deliberately show u. This is already in processed excel format. Meaning there could be other data that were hidden or deleted before they ""show"" the reporter and reveal to online",2/1/21,37,Tracetogether,38,2,-10.77942599,11,3,0,8.566696806,1,0,1
Sample of TT data... kym?,18/2/21 10:13,"testerjp wrote: Don't be so stupid and believe everything they deliberately show u. This is already in processed excel format. Meaning there could be other data that were hidden or deleted before they ""show"" the reporter and reveal to online basically is we just comment based on what they are showing us only...",2/1/21,52,Tracetogether,53,3,-10.91087192,16,3,2,7.338751371,1,0,0
Sample of TT data... kym?,18/2/21 10:13,More rike extracted report; backend should be SQL MrSasuga wrote: Notch encrypted bky Posted from PCWX using TT TOKEN AKA SATKI THAI AMULET,2/1/21,23,Tracetogether,23,1,-18.56714247,6,0,0,4.598606211,0,1,0
Sample of TT data... kym?,18/2/21 10:13,RetroActive wrote: basically is we just comment based on what they are showing us only... Ha.. I saw a primary key.,2/1/21,21,Tracetogether,21,1,-10.80594944,6,0,2,22.87083564,3,0,1
Sample of TT data... kym?,18/2/21 10:13,DeadmanINC wrote: whoever leak good luck CHANNEL 8 LAH. GOOD SIMI LUCK?,2/1/21,11,Tracetogether,12,1,-16.59755116,1,0,0,8.190545601,1,0,0
Sample of TT data... kym?,18/2/21 10:13,The bigger question is the contact tracers need to be given so many personal particulars in order for them to perform their duties?,2/1/21,23,Tracetogether,23,1,-10.52860497,5,0,0,10.21255757,2,0,1
Sample of TT data... kym?,18/2/21 10:13,tt will not have confidential data? the minister promised leh.....WTF is this???? So they can anyhow use the data for their own purpose???,2/1/21,24,Tracetogether,24,1,-11.17403956,5,0,0,11.02201631,2,0,1
Sample of TT data... kym?,18/2/21 10:13,Why need to know gender? Does it even matter whether that person is male or female?,2/1/21,16,Tracetogether,16,1,-10.04858464,3,1,0,34.97657075,3,0,0
Sample of TT data... kym?,18/2/21 10:13,I believe normal safeentry and tt safeentry also hv another sets? If private detective can get all these... wah... sure very efficient and clint many deals catching all the \u5c0f\u4e09 and \u5c0f\u738b....,2/1/21,30,Tracetogether,34,2,-14.27657432,4,3,0,9.664055563,1,0,0
Sample of TT data... kym?,18/2/21 10:13,XiaoJinLing wrote: I believe normal safeentry and tt safeentry also hv another sets? If private detective can get all these... wah... sure very efficient and clint many deals catching all the \u5c0f\u4e09 and \u5c0f\u738b.... Like that still need PI for what,2/1/21,39,Tracetogether,43,2,-14.04217404,7,4,1,8.190545601,1,0,0
Sample of TT data... kym?,18/2/21 10:13,Isn't it a waste not to consume these datasets? How not to be a smart nation with these streaming data?,2/1/21,19,Tracetogether,20,1,-10.45803369,3,0,0,16.22886339,2,0,0
Sample of TT data... kym?,18/2/21 10:13,"Open up these datasets can create more cushioned, arm chair jobs for the people le..",2/1/21,15,Tracetogether,15,1,-12.02147507,3,0,0,16.65822254,2,0,0
Sample of TT data... kym?,18/2/21 10:13,SOS9112001 wrote: The bigger question is the contact tracers need to be given so many personal particulars in order for them to perform their duties? not enough time/manpower to filter lor.. contact tracing more impt,2/1/21,36,Tracetogether,36,2,-11.99604045,8,0,0,7.880367812,1,0,1
Sample of TT data... kym?,18/2/21 10:13,BrOwnTeddy wrote: CHANNEL 8 LAH. GOOD SIMI LUCK? Alot sibeh stupid sinkies here. No wonder govt thinks we need FT to survive. They are correct on this.,2/1/21,26,Tracetogether,27,2,-14.28092753,7,0,1,6.564974895,1,0,0
Sample of TT data... kym?,18/2/21 10:13,redorangeyellow wrote: Alot sibeh stupid sinkies here. No wonder govt thinks we need FT to survive. They are correct on this. It's ok to give away more personal data than necessary for one to do his job?,2/1/21,36,Tracetogether,37,2,-11.95683217,8,0,1,12.6117896,2,0,0
Sample of TT data... kym?,18/2/21 10:13,Hope won't kena data breach like singtel,18/2/21,6,Tracetogether,7,0,-15.12906045,2,0,0,16.22886339,2,0,0
Saw 1 lady use her own lanyard to carry TT token,16/2/21 11:43,Her token is the small white colour 2nd batch one. Quite nice sia her lanyard. Saw her just scan the thing.,16/2/21,20,Tracetogether,21,1,-12.7109435,3,0,0,8.593727813,1,0,0
Saw 1 lady use her own lanyard to carry TT token,16/2/21 11:43,She bend down to scan the uncle can beo longkang,16/2/21,10,Tracetogether,10,0,-13.36394135,3,0,0,34.97657075,3,0,0
Saw 1 lady use her own lanyard to carry TT token,16/2/21 11:43,"So many aunties doing that also, they wear lanyard at wet market too.",16/2/21,13,Tracetogether,13,1,-12.2570078,2,1,0,34.97657075,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"Effective contact tracing is an important enabler to ringfence community transmission. Both Cases 60138 and 60150 do not use the TraceTogether App, and while they both have TraceTogether tokens, they did not carry their tokens with them. Individuals are reminded to turn on their TraceTogether App or carry their TraceTogether token at all times so that we can quickly identify and isolate the close contacts of COVID-19 cases, and limit further infections. https://www.moh.gov.sg/news-highlights/details/3-new-cases-of-locally-transmitted-covid-19-infection12febfullpr https://www.moh.gov.sg/news-highligh...ion12febfullpr",2/12/21,70,Tracetogether,72,3,-13.83250294,13,4,1,2.386547251,0,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Never. I will never ever do it. FARK the gov,2/12/21,10,Tracetogether,10,0,-10.22363338,1,0,0,34.97657075,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,TT token really more convenient than SE. Posted with HardwareZone Forums app,2/12/21,12,Tracetogether,12,1,-14.75253283,2,0,0,12.6117896,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"If cny got more new community cases, confirm TT compulsory to enter any place",2/12/21,14,Tracetogether,14,1,-12.88552575,3,0,0,12.94484066,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,1st such case of not using the trace together token More to come??,2/12/21,12,Tracetogether,13,1,-10.80637995,2,0,0,34.97657075,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Govt should ask themselves why people stopped using TT.,2/12/21,9,Tracetogether,9,0,-13.26586858,3,0,0,22.87083564,3,1,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"Only say not mandatory, only compulsory for checkin... when got say need other then these? The ministers in Parliament all got use also?",2/12/21,23,Tracetogether,23,1,-11.09890846,4,2,0,10.26587658,2,0,1
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Can jail and cane those 2 cases?,2/12/21,6,Tracetogether,7,0,-11.41679729,2,1,0,66.4941953,4,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Mean cannot check without tt? Like our spf useless only tt can solve the crime?,2/12/21,15,Tracetogether,15,1,-13.74294624,1,0,1,14.71185688,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,lol edmw so many kiasi sinkies. scared die plz stay at home,2/12/21,12,Tracetogether,12,1,-14.9339284,1,0,0,10.26587658,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"Ok this shop owner, so many people buy things from them and catch all those who didn't use the tt also? How many ministers in Parliament use the tt, u say leh...",2/12/21,31,Tracetogether,32,2,-11.69629281,6,1,0,6.930280885,1,0,1
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,swageat wrote: 1st such case of not using the trace together token More to come?? Just build wall around changi,2/12/21,19,Tracetogether,20,1,-12.15385627,4,0,0,12.94484066,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Ask our garment how many of them use the tt thing first...,2/12/21,12,Tracetogether,12,1,-11.25520616,1,0,1,16.65822254,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"My tt sway sway today no battery. flash red this morning, now no more light. battery so fast uplorry ...",2/12/21,19,Tracetogether,19,1,-12.68204381,1,0,0,9.664055563,1,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,So those who bring token around but no battery how? Go to jail? Or token fault? Ask token go to jail?,2/12/21,21,Tracetogether,21,1,-11.33089212,7,1,0,22.87083564,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,XiaoJinLing wrote: So those who bring token around but no battery how? Go to jail? Or token fault? Ask broken go to jail? Can still use the TT app.,2/12/21,29,Tracetogether,29,2,-11.71447596,9,2,0,10.23468696,2,0,1
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,SOS9112001 wrote: Can still use the TT app. I think those take tokens if dun wan app or dun hv hp... so if they dun bother to change the token batt how? Still can enter the building with their qr code... not their fault mah as their design allowed it...,2/12/21,50,Tracetogether,50,2,-13.16395833,8,3,0,3.531484139,0,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,I turn it on and leave it at ......,2/12/21,8,Tracetogether,8,0,-8.126751544,2,1,0,258.4817887,4,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"XiaoJinLing wrote: I think those take tokens if dun wan app or dun hv hp... so if they dun bother to change the token batt how? Still can enter the building with their qr code... not their fault mah as their design allowed it... Yup. Many may not know that the battery had failed them too. But if you know that your TT battery flat, it's your obligation to change to a newer TT ba. Of course you can say that you can't tell if the TT still in good condition. Design fault? Battery flat in less than 6months..?",2/12/21,96,Tracetogether,99,3,-12.25618578,17,5,4,2.025821821,0,0,1
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Mayb next batch token they will design those with lasting batteries just like the casio and seiko quart watches... or mayb chargeable types lol... higher costs using our money to track ourselves? Lol,2/12/21,33,Tracetogether,33,2,-13.9110252,4,3,1,5.682824557,1,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,If it\x92s solely to be used as contact tracing then the chances r higher. ... for tt to work,2/12/21,18,Tracetogether,19,1,-11.5501155,6,1,0,16.19689871,2,0,1
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Give u TT for decorating???\U0001f600,2/12/21,5,Tracetogether,6,0,-14.742138,2,0,0,66.4941953,4,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Hai. This covid .. n more pattern from the govt. sian..,2/12/21,10,Tracetogether,10,0,-13.10127269,0,0,0,22.87083564,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Make it compulsory then talk.,2/12/21,5,Tracetogether,5,0,-11.53746262,1,1,0,66.4941953,4,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"jonesftw wrote: Effective contact tracing is an important enabler to ringfence community transmission. Both Cases 60138 and 60150 do not use the TraceTogether App, and while they both have TraceTogether tokens, they did not carry their tokens with them. Individuals are reminded to turn on their TraceTogether App or carry their TraceTogether token at all times so that we can quickly identify and isolate the close contacts of COVID-19 cases, and limit further infections. https://www.moh.gov.sg/news-highligh...ion12febfullpr https://www.moh.gov.sg/news-highligh...ion12febfullpr Token already compulsory in Singapore? Where is the button to turn on the token?",2/12/21,86,Tracetogether,88,3,-13.57242744,16,4,1,1.898018362,0,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,that is no such rule or regulation requiring us to carry TT token or on our BT.,2/12/21,17,Tracetogether,17,1,-11.59931378,3,1,2,16.65822254,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"turn on until no batt, bring out for show only",2/12/21,10,Tracetogether,10,0,-10.96158882,1,0,0,22.87083564,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,"prusswan.net wrote: turn on until no batt, bring out for show only \u27a1 https://forums.hardwarezone.com.sg/e...c-6456648.html",2/12/21,11,Tracetogether,14,1,-15.50240201,2,0,0,16.65822254,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,I am leaving my TT at home. I don't trust the government with my location data.,2/12/21,15,Tracetogether,16,1,-10.3137071,4,0,2,12.01940841,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,I think some malls require entrance by TT otherwise can't enter.,2/12/21,10,Tracetogether,11,1,-12.64015902,3,0,0,22.34082397,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,Nothing to hide just use TT lor,2/12/21,7,Tracetogether,7,0,-13.69003282,1,0,0,16.65822254,2,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,jonesftw wrote: \u27a1 https://forums.hardwarezone.com.sg/e...c-6456648.html not mandatory to replace batt,2/12/21,7,Tracetogether,8,0,-17.30783669,2,0,0,34.97657075,3,0,0
?­Reminder to turn on TT app or carry TT token at all times,14/2/21 11:40,princessreiko wrote: I think some malls require entrance by TT otherwise can't enter. CAUSEWAY POINT NO NEED TT. ONLY NEED TO SCAN IC.,2/12/21,22,Tracetogether,23,1,-15.77735623,4,0,1,4.57070731,0,0,0
