,Unnamed: 0,Threads,Thread Datetime,Comments,Comment Datetime,num_words
2190,2456,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Sacked the staff Nursing is the most noble profession in the world,2021-02-20 16:29:00,12
2191,2457,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Boycott Starbucks if they don\x92t apologise!!,2021-02-20 16:29:00,6
2192,2458,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,that pic is the nurse in question?,2021-02-20 16:31:00,7
2193,2459,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,I am sure there in an in-store video to verify the facts. not sure whether this is considered an assault case.,2021-02-20 16:31:00,20
2194,2460,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"LoneTraveller wrote: Must check whether he got see doctor for his cough . If did not do ei one, must report police and complain of that and not wearing of masks. Idiot nurse. Don't know now is pandemic times meh... i have occasionally have a throat irritation. slight cough twice. That is it. maybe some phlegm. If it is a cough of a few times over say 5 minutes, then i would really want to see a physician",2021-02-20 16:33:00,75
2195,2461,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Seriously? Tio sprayed one time already would have reaction to avoid right? How could he tio sprayed 4 times?,2021-02-20 16:36:00,18
2196,2462,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"AuraKUPO wrote: He's a nurse, he should know very well to stay at home when not feeling well. Every now and then you might cough abit...especially if you a smoker...he said he coughed twice...a serious cough is more than twice per time and each time within few minutes?",2021-02-20 16:37:00,50
2197,2463,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Well done Starbucks, gonna order 2 venti frapp later to support.",2021-02-20 16:43:00,10
2198,2464,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Joseph12 wrote: Photo taken for this article I doubt photo taken when he was ordering coffee Then the journalist jin chek ark. Didn't remind him to wear properly. AuraKUPO wrote: He's a nurse, he should know very well to stay at home when not feeling well. Sometimes is cough once in a blue moon, like once in a few months. Moi kena before. Sibeh scared. Looked around, but heng everyone bochap. ChrisChamber wrote: That is if he wore his mask properly. We were not there so we dunno anything. I had seen many moronic lowlives, including yp who take off their masks just to cough into the air. Still no reason to do this. Real life is not edmw. Have to tell them off nicely.",2021-02-20 16:44:00,123
2199,2465,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"slight cough once or twice is ok, sometimes throat dry or irritation cannot help it. but if cough non-stop, then it is a no-no. the man is a nurse... he should know what is right or wrong. the staff imo is too sensitive, unless what is quoted in the news article is not accurate.",2021-02-20 16:44:00,52
2200,2466,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,This needs to go Starbucks Facebook ....,2021-02-20 16:46:00,6
2201,2467,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"starbucks needs to cum clean but the nurse also face palm, not feeling well still go public place Jalan Jalan",2021-02-20 16:47:00,20
2202,2468,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,A random cough =/= not feeling well. Should sue this starbucks bij for assault - sanitisers can be toxic and harmful if gotten into the eyes.,2021-02-20 16:51:00,24
2203,2470,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,not sure why the staff had such a big reaction... maybe the nurse did something besides coughing?,2021-02-20 16:55:00,17
2204,2471,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Lol... Really spray at the face ah... The scene must be damn funny...,2021-02-20 16:55:00,13
2205,2472,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"worst is when you accidentally choked on your saliva , that one can cough like mad",2021-02-20 16:55:00,15
2206,2473,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,jialat... spray until the eyes misaligned...,2021-02-20 16:59:00,6
2207,2476,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"If the sanitiser contain IPA or chlorhexidine, it can cause irreversible damage to cornea, leading to vision damage or blindness.",2021-02-20 17:17:00,20
2208,2477,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"fordsolo wrote: starbucks needs to cum clean but the nurse also face palm, not feeling well still go public place Jalan Jalan Maybe he was just off from work or maybe he had spicy food that caused some coughing? No matter what, spraying chemicals into ppl face is DEFINITELY WRONG...",2021-02-20 18:25:00,50
2209,2478,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Clapping for him tonight at my balcony,2021-02-20 18:26:00,7
2210,2480,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Got pic of the ger?,2021-02-20 19:42:00,5
2211,2481,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Don\x92t say cough, I don\x92t even dare sneeze in public...everyone so damn paranoid now",2021-02-20 19:44:00,15
2212,2482,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Ctrl_Alt_Del wrote: If the sanitiser contain IPA or chlorhexidine, it can cause irreversible damage to cornea, leading to vision damage or blindness. Can sue for compensation liao?",2021-02-20 19:48:00,26
2213,2484,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Haha dunno y but I find it so funny,2021-02-21 00:20:00,9
2214,2485,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"i got one small drop of alcohol sanitizer into my eye before, eye became red and hurt like fark. i hope he is able to wash his eye asap. better sue the worker wtf the starbuck worker trying to be funny.",2021-02-21 00:22:00,41
2215,2486,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Grimz79 wrote: Don\x92t say cough, I don\x92t even dare sneeze in public...everyone so damn paranoid now Moi now only fart in publick",2021-02-21 00:22:00,23
2216,2487,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"i also tend to cough once or twice after eating, especially if the food is oily, it generates phlegm ma. not every cough is due to virus la. once or twice might be related to non-virus",2021-02-21 00:32:00,35
2217,2488,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"even media take photo also never bother to wear mask properly, you think he'll wear properly at other times? nurse some more...",2021-02-21 02:14:00,21
2218,2491,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,dexboi wrote: the timing LUL,2021-02-21 02:20:00,5
2219,2492,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,got wear mask ok what this staff quite paranoid starbucks better take proper action,2021-02-21 08:11:00,14
2220,2495,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,oddbasket wrote: jialat... spray until the eyes misaligned... I knew someone will comment this,2021-02-21 09:43:00,14
2221,2496,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,Spray sanitiser on face? The staff brain spoilt is it? Must be ft... Sent from Samsung SM-G975F using GAGT,2021-02-21 10:43:00,18
2222,2498,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,adam lambert wrote: This guy spray cc staff?,2021-02-21 10:48:00,8
2223,2499,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"Starbucks CMI liao sia. Last time they famous for super good service, but now the service super subpar. And now this...... Posted from PCWX using I am CryptoBeng, newly retired and looking for things to do.",2021-02-21 11:20:00,36
2224,2500,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,This nurse is not wearing his mask properly. Furthermore in front of the press somemore. I see this type if they cough or sneeze will siam far far.,2021-02-21 11:26:00,28
2225,2501,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,A person can go blind if sprayed this way. What the staff did was downright dangerous Sent from \u897f\u65b9\u6781\u4e50\u4e16\u754c using GAGT,2021-02-21 12:37:00,20
2226,2502,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"HeadQuarters wrote: The staff issit chio bu? If chio bu, then must be this nurse eh fault If dinobu...whois fault? Sent from Im Not BB but FA using GAGT",2021-02-21 12:53:00,30
2227,2503,Nurse cough cough while waiting for kopi at Starbucks & staff spray sensitiser at nurse face... kym?,2021-02-21 12:59:00,"U all see this photo. This nurse got pa jiao bak, aka cock eye \U0001f92d RetroActive wrote:",2021-02-21 12:59:00,16
2228,2505,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,what stopping you to open all up as if WP can complain as if edmwer can do jack shiat just open and if people try to be fun show them the t,2021-02-18 18:27:00,32
2229,2506,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,Let's see how air tight this will turn out to be,2021-02-18 18:29:00,10
2230,2507,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,it works if entire stay and biz activities is self-contained within the facility,2021-02-18 18:30:00,12
2231,2508,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,https://www.straitstimes.com/singapo...rence-infected Soon will be repeated news,2021-02-18 18:32:00,5
2232,2509,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,"8 for meals. Wfh. No major meetings in office. Yet they allow 30? One such company, Advanced MedTech Holdings, is one of the first to make a booking and plans to hold an in-person global senior leadership meeting with up to 30 executives there.",2021-02-18 18:38:00,40
2233,2510,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,songboh tell us don't complacent one end blame sinkies for cases one end other end open loopholes after loopholes can sleep well tonight,2021-02-18 18:39:00,22
2234,2511,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,moi spidey sense tells me this would eventually bite us in our collective arse?,2021-02-18 18:41:00,14
2235,2513,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,"laopokcar_g wrote: 8 for meals. Wfh. No major meetings in office. Yet they allow 30? One such company, Advanced MedTech Holdings, is one of the first to make a booking and plans to hold an in-person global senior leadership meeting with up to 30 executives there. Reminds me of the Hyatt cluster. Started from seminar right?",2021-02-18 18:53:00,51
2236,2514,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,"Wow under great and wise leadership of PAP, we defeated covid already?",2021-02-18 18:56:00,12
2237,2515,"Singapore opens Connect@Changi facility, allowing business visitors to meet without serving quaranti",2021-02-21 12:37:00,Might as well hold the meeting in a prison. Sent from Sony J9210 using GAGT,2021-02-18 19:03:00,14
