Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
333,333,369,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"cuz ""No blame culture"" and they know that GRCs protects them from their mistakes.",6/8/20 13:44,14,Circuit Breaker,14,1,-11.924243961156481,2,1,0,26.835207397830878,3,0,0.0
334,334,370,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,Shinji.Ikari wrote: we pay them millions for what... since they don't have the iron in them to do drastic measures... No leadershit mah \U0001f644,6/8/20 13:45,21,Circuit Breaker,25,1,-12.791018811407374,6,0,1,26.33013450244692,3,0,0.0
335,335,371,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"kyo_465 wrote: So as a small nation who has nothing but the international organisations to fall back on decide to act unilaterally, you are no different like China and USA who listens to whatever suits their ears. So in the future what is your selling point to the world? china was practical and took the decision quick, US was and is not. so our expensive advance health system isn't advance at all...",6/8/20 13:50,71,Circuit Breaker,72,3,-10.266127080333707,14,3,4,4.628533243751665,0,0,1.0
336,336,372,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"PeanutButtor wrote: china was practical and took the decision quick, US was and is not. so our expensive advance health system isn't advance at all... I am surprised anyone wants to believe China and not SG. China can declare zero cases anytime they want.",6/8/20 13:53,43,Circuit Breaker,44,2,-10.94536328314431,12,2,2,7.054421239924761,1,0,1.0
337,337,373,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"yes, and stir up  a panic buy, further reduce supply of masks for frontline workers. since authoritative figure says masks is not required for healthy, and there's an acute shortage of masks at that moment,  they took the most sensible and logical actions, which is to ensure front line workers has adequate supply, while sourcing for alternative supply. easy to comment when you don't have to bear consequences. PeanutButtor wrote: certain decision could be made like ask public to improvise mask and compulsory to wear them, rather than pappy taking statement from WHO and told public no sick no need wear mask. obviously they are relaxing the measures and trying to save few weeks of their own economy.",6/8/20 13:54,116,Circuit Breaker,118,4,-11.301019207405025,27,7,1,3.4556264173735496,0,0,1.0
338,338,374,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,If lky sure no nonsense,6/8/20 13:56,5,Circuit Breaker,5,0,-13.181559139955693,0,0,0,106.4913812901899,4,0,0.0
339,339,375,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"Shinji.Ikari wrote: we pay them millions for what... since they don't have the iron in them to do drastic measures... Since we are paying them millions, with their Bonus component dependent on GDP performance, ironically it has created an overly cautious approach to delay the lockdown as much as possible til too late Hongkan, LOL. This nonsense will only stop if PAP is removed, which is unlikely for the next 100 yrs, largely due to the 70% and the buaykanness of the opposition parties.",6/8/20 13:57,80,Circuit Breaker,85,3,-11.568254919011716,14,5,2,4.108067570811229,0,0,1.0
340,340,376,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"zero new case, economy back on track, no further death, everything back to normal. nothing to see there. kyo_465 wrote: I am surprised anyone wants to believe China and not SG. China can declare zero cases anytime they want.",6/8/20 13:57,39,Circuit Breaker,39,2,-11.043740514507153,8,1,1,8.665609185323675,1,0,0.0
341,341,377,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,If gov simply shutdown for 1 month. Then opp IB will say gov take an easy way out. Next IB will kpkb why pay the minister so high salary.,6/8/20 13:59,28,Circuit Breaker,29,2,-12.540575369125444,6,0,0,14.947158246442775,2,0,0.0
342,342,378,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,Iron became soft liao can not be used any more?,6/8/20 13:59,10,Circuit Breaker,10,0,-11.8986129004056,3,0,0,56.2717555139388,4,0,0.0
343,343,379,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"VEF888 wrote: zero new case, economy back on track, no further death, everything back to normal. nothing to see there. yah right. And I am sure they have a vaccine which the world can use tml. You wanna try it?",6/8/20 14:00,40,Circuit Breaker,40,2,-10.870585552551747,7,0,1,10.491726313777457,2,0,0.0
344,344,380,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,Not enforcing wearing masks initially is the main cause for the high infection rates . Oh well..Next time if there is a similar outbreak they will know what to do.  ...,6/8/20 14:02,30,Circuit Breaker,30,2,-10.538138837040991,6,2,0,11.675828712292523,2,0,0.0
345,345,381,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"DragonBlack wrote: Since we are paying them millions, with their Bonus component dependent on GDP performance, ironically it has created an overly cautious approach to delay the lockdown as much as possible til too late Hongkan, LOL. This nonsense will only stop if PAP is removed, which is unlikely for the next 100 yrs, largely due to the 70% and the buaykanness of the opposition parties. Who talks about GDP growth during such times? And as if a small open country like singapore has any real control over their GDP. When US / China sneezes, everyone catches a cold. Singapore catches Pneumonia.",6/8/20 14:02,99,Circuit Breaker,101,4,-11.859652725535417,14,7,2,2.5479403203566786,0,0,0.0
346,346,382,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,kyo_465 wrote: yah right. And I am sure they have a vaccine which the world can use tml. You wanna try it? y not u try first. you are fine supporter and believer...,6/8/20 14:03,33,Circuit Breaker,33,2,-11.289479727195001,8,1,1,12.054242843019079,2,0,0.0
347,347,383,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"that should be the correct pay scale, when you are paying a regional HQ CEO 5m to 10m who's only in charge of  10 -50K people  or less. just vote them out if you are unhappy. and if enough people are unhappy, they will be voted out. If majority are happy, who are the minority to tell the majority they are wrong/duff? Fortune 500 CEOs are paid from double to 5,000 times more than their employees: https://www.marketwatch.com/story/fo...ees-2018-05-16 DragonBlack wrote: Since we are paying them millions, with their Bonus component dependent on GDP performance, ironically it has created an overly cautious approach to delay the lockdown as much as possible til too late Hongkan, LOL. This nonsense will only stop if PAP is removed, which is unlikely for the next 100 yrs, largely due to the 70% and the buaykanness of the opposition parties.",6/8/20 14:04,134,Circuit Breaker,144,4,-11.55079781209268,24,9,3,2.290583292316447,0,1,1.0
348,348,384,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,honeyNsugar wrote: Not enforcing wearing masks initially is the main cause for the high infection rates . Oh well..Next time if there is a similar outbreak they will know what to do.  ... Masks will not save you. Good personal hygiene and social distancing will.,6/8/20 14:04,44,Circuit Breaker,44,2,-11.143610661157894,8,3,0,8.499616540667605,1,0,1.0
349,349,386,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"obviously, i wasn't sarcastic enough . kyo_465 wrote: yah right. And I am sure they have a vaccine which the world can use tml. You wanna try it?",6/8/20 14:06,26,Circuit Breaker,27,2,-11.726240473215286,7,0,2,16.878382655329116,2,0,0.0
350,350,387,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,just follow our neighbour up north do a FULL LOCKDOWN for gods sake,6/8/20 14:07,13,Circuit Breaker,13,1,-13.13677488683774,3,0,1,26.407150855842463,3,0,0.0
351,351,388,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,PeanutButtor wrote: y not u try first. you are fine supporter and believer... I believe in China as much as I believe that opposition will make any headway in the coming GE. But never say never. Maybe opposition will suddenly get smarter and China will be trustworthy. Hey I saw a flying pig outside my balcony.,6/8/20 14:07,56,Circuit Breaker,56,3,-10.900468120842463,12,4,3,6.30798024049351,1,0,1.0
352,352,389,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"VEF888 wrote: yes, and stir up  a panic buy, further reduce supply of masks for frontline workers. since authoritative figure says masks is not required for healthy, and there's an acute shortage of masks at that moment,  they took the most sensible and logical actions, which is to ensure front line workers has adequate supply, while sourcing for alternative supply. easy to comment when you don't have to bear consequences. where is panic buy when the stocks were already hoarded by gov. they have dozen of ministerial brains paid well to do thinking and job. if not, just give their jobs to foreigners to do the thinking for them.",6/8/20 14:09,107,Circuit Breaker,109,4,-10.982602188678912,25,6,1,3.7531357485578276,0,0,1.0
353,353,390,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,We could have been like taiwan or hong kong,6/8/20 14:10,9,Circuit Breaker,9,0,-13.301969584678133,2,1,0,36.84829056280765,4,0,0.0
354,354,391,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"talk is cheap...what is 100% shutdown? all stay at home, no deliveries allowed? possible or not first?",6/8/20 14:14,17,Circuit Breaker,18,1,-10.129795176787232,4,1,0,36.2041065036241,4,0,0.0
355,355,392,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,"kyo_465 wrote: Masks will not save you. Good personal hygiene and social distancing will. Such bullshiet, only kumgong will believe Sent from Rain Rain Go Away using GAGT",6/8/20 14:14,28,Circuit Breaker,28,2,-13.988669899046627,5,1,0,11.11554065492301,2,0,0.0
356,356,393,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,Incompetency is the only word i can think of.,6/8/20 14:15,9,Circuit Breaker,9,0,-10.495837614874556,2,0,1,36.84829056280765,4,0,0.0
357,357,394,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,kyo_465 wrote: I believe in China as much as I believe that opposition will make any headway in the coming GE. But never say never. Maybe opposition will suddenly get smarter and China will be trustworthy. Hey I saw a flying pig outside my balcony. You saw char azn ? Your fellow IB boyfriend ? Sent from Rain Rain Go Away using GAGT,6/8/20 14:15,61,Circuit Breaker,61,3,-12.04073080572817,12,3,3,4.886027697684728,0,0,0.0
358,358,395,why SG ministers don't have the iron to do 100% shutdown & enforce mask wearing early???,16/6/20 14:26,Iron fist died after LKY,6/8/20 14:15,5,Circuit Breaker,5,0,-14.412129686945121,1,0,0,36.84829056280764,4,0,0.0
